"LOCATION","Country","TRANSACT","Transaction","SECTOR","Sector","MEASURE","Measure","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"SVK","Slovak Republic","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2013","2013","USD","US Dollar","6","Millions",,,81851.8233,,
"SVK","Slovak Republic","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2014","2014","USD","US Dollar","6","Millions",,,73005.9601,,
"SVK","Slovak Republic","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2015","2015","USD","US Dollar","6","Millions",,,70761.5785,,
"SVK","Slovak Republic","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2016","2016","USD","US Dollar","6","Millions",,,72385.5835,,
"SVK","Slovak Republic","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2017","2017","USD","US Dollar","6","Millions",,,82387.6129,,
"SVK","Slovak Republic","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2018","2018","USD","US Dollar","6","Millions",,,78140.5502,,
"SWE","Sweden","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","1995","1995","USD","US Dollar","6","Millions",,,340920.3689,,
"SWE","Sweden","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","1996","1996","USD","US Dollar","6","Millions",,,424287.0033,,
"SWE","Sweden","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","1997","1997","USD","US Dollar","6","Millions",,,488610.8925,,
"SWE","Sweden","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","1998","1998","USD","US Dollar","6","Millions",,,526099.3673,,
"SWE","Sweden","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","1999","1999","USD","US Dollar","6","Millions",,,776183.3431,,
"SWE","Sweden","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2000","2000","USD","US Dollar","6","Millions",,,652895.1232,,
"SWE","Sweden","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2001","2001","USD","US Dollar","6","Millions",,,538011.9991,,
"SWE","Sweden","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2002","2002","USD","US Dollar","6","Millions",,,569965.3258,,
"SWE","Sweden","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2003","2003","USD","US Dollar","6","Millions",,,940964.7805,,
"SWE","Sweden","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2004","2004","USD","US Dollar","6","Millions",,,1178157.2582,,
"SWE","Sweden","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2005","2005","USD","US Dollar","6","Millions",,,1290755.6795,,
"SWE","Sweden","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2006","2006","USD","US Dollar","6","Millions",,,1806226.0358,,
"SWE","Sweden","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2007","2007","USD","US Dollar","6","Millions",,,1767494.8547,,
"SWE","Sweden","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2008","2008","USD","US Dollar","6","Millions",,,1028014.7492,,
"SWE","Sweden","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2009","2009","USD","US Dollar","6","Millions",,,1548301.9743,,
"SWE","Sweden","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2010","2010","USD","US Dollar","6","Millions",,,1892299.8048,,
"SWE","Sweden","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2011","2011","USD","US Dollar","6","Millions",,,1670984.5086,,
"SWE","Sweden","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2012","2012","USD","US Dollar","6","Millions",,,1966674.9174,,
"SWE","Sweden","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2013","2013","USD","US Dollar","6","Millions",,,2317807.6839,,
"SWE","Sweden","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2014","2014","USD","US Dollar","6","Millions",,,2048295.763,,
"SWE","Sweden","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2015","2015","USD","US Dollar","6","Millions",,,2110295.7066,,
"SWE","Sweden","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2016","2016","USD","US Dollar","6","Millions",,,2209365.9376,,
"SWE","Sweden","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2017","2017","USD","US Dollar","6","Millions",,,2579271.5643,,
"SWE","Sweden","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2018","2018","USD","US Dollar","6","Millions",,,2230722.9629,,
"ISR","Israel","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2010","2010","USD","US Dollar","6","Millions",,,440656.1108,,
"ISR","Israel","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2011","2011","USD","US Dollar","6","Millions",,,355622.5582,,
"ISR","Israel","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2012","2012","USD","US Dollar","6","Millions",,,415046.2939,,
"ISR","Israel","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2013","2013","USD","US Dollar","6","Millions",,,479933.9128,,
"ISR","Israel","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2014","2014","USD","US Dollar","6","Millions",,,491847.6645,,
"ISR","Israel","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2015","2015","USD","US Dollar","6","Millions",,,501078.3696,,
"ISR","Israel","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2016","2016","USD","US Dollar","6","Millions",,,483194.9945,,
"ISR","Israel","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2017","2017","USD","US Dollar","6","Millions",,,612708.4433,,
"SVN","Slovenia","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","1995","1995","USD","US Dollar","6","Millions",,,25917.3701,,
"SVN","Slovenia","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","1996","1996","USD","US Dollar","6","Millions",,,26093.117,,
"SVN","Slovenia","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","1997","1997","USD","US Dollar","6","Millions",,,24333.7011,,
"SVN","Slovenia","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","1998","1998","USD","US Dollar","6","Millions",,,29448.0692,,
"SVN","Slovenia","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","1999","1999","USD","US Dollar","6","Millions",,,26570.1712,,
"SVN","Slovenia","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2000","2000","USD","US Dollar","6","Millions",,,25617.9249,,
"SVN","Slovenia","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2001","2001","USD","US Dollar","6","Millions",,,25079.7795,,
"SVN","Slovenia","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2002","2002","USD","US Dollar","6","Millions",,,32815.8297,,
"SVN","Slovenia","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2003","2003","USD","US Dollar","6","Millions",,,42145.4303,,
"SVN","Slovenia","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2004","2004","USD","US Dollar","6","Millions",,,48749.8939,,
"SVN","Slovenia","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2005","2005","USD","US Dollar","6","Millions",,,44212.0651,,
"SVN","Slovenia","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2006","2006","USD","US Dollar","6","Millions",,,57634.0764,,
"SVN","Slovenia","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2007","2007","USD","US Dollar","6","Millions",,,82465.5699,,
"SVN","Slovenia","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2008","2008","USD","US Dollar","6","Millions",,,63492.1374,,
"SVN","Slovenia","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2009","2009","USD","US Dollar","6","Millions",,,66826.5528,,
"SVN","Slovenia","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2010","2010","USD","US Dollar","6","Millions",,,62141.3172,,
"SVN","Slovenia","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2011","2011","USD","US Dollar","6","Millions",,,56624.9457,,
"SVN","Slovenia","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2012","2012","USD","US Dollar","6","Millions",,,58102.4178,,
"SVN","Slovenia","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2013","2013","USD","US Dollar","6","Millions",,,63204.153,,
"SVN","Slovenia","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2014","2014","USD","US Dollar","6","Millions",,,58863.2103,,
"SVN","Slovenia","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2015","2015","USD","US Dollar","6","Millions",,,53376.7836,,
"SVN","Slovenia","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2016","2016","USD","US Dollar","6","Millions",,,54187.0646,,
"SVN","Slovenia","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2017","2017","USD","US Dollar","6","Millions",,,66027.4615,,
"SVN","Slovenia","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2018","2018","USD","US Dollar","6","Millions",,,67692.4,,
"LVA","Latvia","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","1995","1995","USD","US Dollar","6","Millions",,,3931.5144,,
"LVA","Latvia","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","1996","1996","USD","US Dollar","6","Millions",,,4196.5994,,
"LVA","Latvia","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","1997","1997","USD","US Dollar","6","Millions",,,5005.3939,,
"LVA","Latvia","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","1998","1998","USD","US Dollar","6","Millions",,,5665.6625,,
"LVA","Latvia","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","1999","1999","USD","US Dollar","6","Millions",,,5742.9816,,
"LVA","Latvia","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2000","2000","USD","US Dollar","6","Millions",,,5704.9799,,
"LVA","Latvia","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2001","2001","USD","US Dollar","6","Millions",,,6010.1859,,
"LVA","Latvia","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2002","2002","USD","US Dollar","6","Millions",,,7424.4025,,
"LVA","Latvia","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2003","2003","USD","US Dollar","6","Millions",,,9880.8267,,
"LVA","Latvia","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2004","2004","USD","US Dollar","6","Millions",,,12236.4169,,
"LVA","Latvia","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2005","2005","USD","US Dollar","6","Millions",,,12063.8144,,
"LVA","Latvia","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2006","2006","USD","US Dollar","6","Millions",,,15362.0367,,
"LVA","Latvia","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2007","2007","USD","US Dollar","6","Millions",,,23935.9941,,
"LVA","Latvia","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2008","2008","USD","US Dollar","6","Millions",,,25114.9494,,
"LVA","Latvia","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2009","2009","USD","US Dollar","6","Millions",,,22630.5762,,
"LVA","Latvia","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2010","2010","USD","US Dollar","6","Millions",,,21319.2638,,
"LVA","Latvia","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2011","2011","USD","US Dollar","6","Millions",,,22292.0644,,
"LVA","Latvia","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2012","2012","USD","US Dollar","6","Millions",,,26620.5214,,
"LVA","Latvia","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2013","2013","USD","US Dollar","6","Millions",,,30620.4197,,
"LVA","Latvia","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2014","2014","USD","US Dollar","6","Millions",,,29129.9013,,
"LVA","Latvia","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2015","2015","USD","US Dollar","6","Millions",,,32846.079,,
"LVA","Latvia","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2016","2016","USD","US Dollar","6","Millions",,,32956.4365,,
"LVA","Latvia","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2017","2017","USD","US Dollar","6","Millions",,,41339.871,,
"LVA","Latvia","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2018","2018","USD","US Dollar","6","Millions",,,41137.56,,
"USA","United States","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","1950","1950","USD","US Dollar","6","Millions",,,447419,,
"USA","United States","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","1951","1951","USD","US Dollar","6","Millions",,,498182,,
"USA","United States","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","1952","1952","USD","US Dollar","6","Millions",,,532774,,
"USA","United States","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","1953","1953","USD","US Dollar","6","Millions",,,530567,,
"USA","United States","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","1954","1954","USD","US Dollar","6","Millions",,,586138,,
"USA","United States","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","1955","1955","USD","US Dollar","6","Millions",,,646407,,
"USA","United States","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","1956","1956","USD","US Dollar","6","Millions",,,688708,,
"USA","United States","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","1957","1957","USD","US Dollar","6","Millions",,,679661,,
"USA","United States","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","1958","1958","USD","US Dollar","6","Millions",,,774081,,
"USA","United States","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","1959","1959","USD","US Dollar","6","Millions",,,814255,,
"USA","United States","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","1960","1960","USD","US Dollar","6","Millions",,,828653,,
"USA","United States","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","1961","1961","USD","US Dollar","6","Millions",,,941507,,
"USA","United States","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","1962","1962","USD","US Dollar","6","Millions",,,941866,,
"USA","United States","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","1963","1963","USD","US Dollar","6","Millions",,,1002030,,
"USA","United States","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","1964","1964","USD","US Dollar","6","Millions",,,1110728,,
"USA","United States","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","1965","1965","USD","US Dollar","6","Millions",,,1226029,,
"USA","United States","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","1966","1966","USD","US Dollar","6","Millions",,,1186449,,
"USA","United States","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","1967","1967","USD","US Dollar","6","Millions",,,1385749,,
"USA","United States","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","1968","1968","USD","US Dollar","6","Millions",,,1591249,,
"USA","United States","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","1969","1969","USD","US Dollar","6","Millions",,,1475706,,
"USA","United States","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","1970","1970","USD","US Dollar","6","Millions",,,1505573,,
"USA","United States","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","1971","1971","USD","US Dollar","6","Millions",,,1720544,,
"USA","United States","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","1972","1972","USD","US Dollar","6","Millions",,,2037025,,
"USA","United States","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","1973","1973","USD","US Dollar","6","Millions",,,1917721,,
"USA","United States","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","1974","1974","USD","US Dollar","6","Millions",,,1739049,,
"USA","United States","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","1975","1975","USD","US Dollar","6","Millions",,,2062403,,
"USA","United States","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","1976","1976","USD","US Dollar","6","Millions",,,2419831,,
"USA","United States","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","1977","1977","USD","US Dollar","6","Millions",,,2489098,,
"USA","United States","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","1978","1978","USD","US Dollar","6","Millions",,,2791455,,
"USA","United States","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","1979","1979","USD","US Dollar","6","Millions",,,3266680,,
"USA","United States","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","1980","1980","USD","US Dollar","6","Millions",,,3916781,,
"USA","United States","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","1981","1981","USD","US Dollar","6","Millions",,,4019636,,
"USA","United States","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","1982","1982","USD","US Dollar","6","Millions",,,4237976,,
"USA","United States","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","1983","1983","USD","US Dollar","6","Millions",,,4628847,,
"USA","United States","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","1984","1984","USD","US Dollar","6","Millions",,,4611831,,
"USA","United States","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","1985","1985","USD","US Dollar","6","Millions",,,5231143,,
"USA","United States","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","1986","1986","USD","US Dollar","6","Millions",,,5840327,,
"USA","United States","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","1987","1987","USD","US Dollar","6","Millions",,,6021059,,
"USA","United States","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","1988","1988","USD","US Dollar","6","Millions",,,6630167,,
"USA","United States","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","1989","1989","USD","US Dollar","6","Millions",,,7591637,,
"USA","United States","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","1990","1990","USD","US Dollar","6","Millions",,,7374606,,
"USA","United States","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","1991","1991","USD","US Dollar","6","Millions",,,8730495,,
"USA","United States","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","1992","1992","USD","US Dollar","6","Millions",,,9333381,,
"USA","United States","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","1993","1993","USD","US Dollar","6","Millions",,,10245606,,
"USA","United States","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","1994","1994","USD","US Dollar","6","Millions",,,10404771,,
"USA","United States","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","1995","1995","USD","US Dollar","6","Millions",,,12907231,,
"USA","United States","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","1996","1996","USD","US Dollar","6","Millions",,,14807992,,
"USA","United States","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","1997","1997","USD","US Dollar","6","Millions",,,18392922,,
"USA","United States","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","1998","1998","USD","US Dollar","6","Millions",,,21898180,,
"USA","United States","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","1999","1999","USD","US Dollar","6","Millions",,,26570240,,
"USA","United States","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2000","2000","USD","US Dollar","6","Millions",,,25508465,,
"USA","United States","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2001","2001","USD","US Dollar","6","Millions",,,23926547,,
"USA","United States","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2002","2002","USD","US Dollar","6","Millions",,,20854435,,
"USA","United States","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2003","2003","USD","US Dollar","6","Millions",,,25426635,,
"USA","United States","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2004","2004","USD","US Dollar","6","Millions",,,29193400,,
"USA","United States","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2005","2005","USD","US Dollar","6","Millions",,,31591714,,
"USA","United States","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2006","2006","USD","US Dollar","6","Millions",,,35145029,,
"USA","United States","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2007","2007","USD","US Dollar","6","Millions",,,35891540,,
"USA","United States","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2008","2008","USD","US Dollar","6","Millions",,,26077124,,
"USA","United States","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2009","2009","USD","US Dollar","6","Millions",,,29311430,,
"USA","United States","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2010","2010","USD","US Dollar","6","Millions",,,32745747,,
"USA","United States","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2011","2011","USD","US Dollar","6","Millions",,,33036283,,
"USA","United States","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2012","2012","USD","US Dollar","6","Millions",,,37389317,,
"USA","United States","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2013","2013","USD","US Dollar","6","Millions",,,46133580,,
"USA","United States","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2014","2014","USD","US Dollar","6","Millions",,,50644367,,
"USA","United States","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2015","2015","USD","US Dollar","6","Millions",,,50640432,,
"USA","United States","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2016","2016","USD","US Dollar","6","Millions",,,55256960,,
"USA","United States","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2017","2017","USD","US Dollar","6","Millions",,,62919654,,
"USA","United States","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2018","2018","USD","US Dollar","6","Millions",,,59638071,,
"TUR","Turkey","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2010","2010","USD","US Dollar","6","Millions",,,998142.5814,,
"TUR","Turkey","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2011","2011","USD","US Dollar","6","Millions",,,704706.3199,,
"TUR","Turkey","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2012","2012","USD","US Dollar","6","Millions",,,1033175.3125,,
"TUR","Turkey","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2013","2013","USD","US Dollar","6","Millions",,,790069.2027,,
"TUR","Turkey","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2014","2014","USD","US Dollar","6","Millions",,,899327.6732,,
"TUR","Turkey","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2015","2015","USD","US Dollar","6","Millions",,,682530.7815,,
"TUR","Turkey","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2016","2016","USD","US Dollar","6","Millions",,,625299.5197,,
"TUR","Turkey","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2017","2017","USD","US Dollar","6","Millions",,,784597.7098,,
"CAN","Canada","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","1990","1990","USD","US Dollar","6","Millions",,,778279.1687,,
"CAN","Canada","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","1991","1991","USD","US Dollar","6","Millions",,,825773.2583,,
"CAN","Canada","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","1992","1992","USD","US Dollar","6","Millions",,,749973.2473,,
"CAN","Canada","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","1993","1993","USD","US Dollar","6","Millions",,,821124.3096,,
"CAN","Canada","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","1994","1994","USD","US Dollar","6","Millions",,,828998.4306,,
"CAN","Canada","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","1995","1995","USD","US Dollar","6","Millions",,,908497.0941,,
