v1;v2;v3;v4;v5;v6;v7;v8;v9;v10;v11;v12;v13;v14;v15;v16;v17;v18;v19;v20;v21;v22;v23;v24;v25;v26;v27;v28;v29;v30;v31;v32;v33;v34;v35;v36;v37;v38;v39;v40;v41;v42;v43;v44;v45;v46;v47;v48;v49;v50;v51;v52;v53;v54;v55;v56;v57;v58;v59;v60;v61;v62;v63;v64;v65;v66;v67;v68;v69;v70;v71;v72;v73;v74;v75;v76;v77;v78;v79;v80;v81;v82;v83;v84;v85;v86;v87;v88;v89;v90;v91;v92;v93;v94;v95;v96;v97;v98;v99;v100;v101;v102;v103;v104;v105;v106;v107;v108;v109;v110;v111;v112;v113;v114;v115;v116;v117;v118;v119;v120;v121;v122;v123;v124;v125;v126;v127;v128;v129;v130;v131;v132;v133;v134;v135;v136;v137;v138;v139;v140;v141;v142;v143;v144;v145;v146;v147;v148;v149;v150;v151;v152;v153;v154;v155;v156;v157;v158;v159;v160;v161;v162;v163;v164;v165;v166;v167;v168;v169;v170;v171;v172;v173;v174;v175;v176;v177;v178;v179;v180;v181;v182;v183;v184;v185;v186;v187;v188;v189;v190;v191;v192;v193;v194;v195;v196;v197;v198;v199;v200;v201;v202;v203;v204;v205;v206;v207;v208;v209;v210;v211;v212;v213;v214;v215;v216;v217;v218;v219;v220;v221;v222;v223;v224;v225;v226;v227;v228;v229;v230;v231;v232;v233;v234;v235;v236;v237;v238;v239;v240;v241;v242;v243;v244;v245;v246;v247;v248;v249;v250;v251;v252;v253;v254;v255;v256;v257;v258;v259;v260;v261;v262;v263;v264;v265;v266;v267;v268;v269;v270;v271;v272;v273;v274;v275;v276;v277;v278;v279;v280;v281;v282;v283;v284;v285;v286;v287;v288;v289;v290;v291;v292;v293;v294;v295;v296;v297;v298;v299;v300;v301;v302;v303;v304;v305;v306;v307;v308;v309;v310;v311;v312;v313;v314;v315;v316;v317;v318;v319;v320;v321;v322;v323;v324;v325;v326;v327;v328;v329;v330;v331;v332;v333;v334;v335;v336;v337;v338;v339;v340;v341;v342;v343;v344;v345;v346;v347;v348;v349;v350;v351;v352;v353;v354;v355;v356;v357
1931;;;9,34;6,93;3,07;2.11;0.85;;;2,42;3,85;0,96;1.26;2.23;;;9.34;6.93;3.07;2.11;0.85;;;2.42;3.85;0.96;1.26;2.23;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4668,6;4668,6;;1017;;0,019734918;11038,22;;11038,22;;;103140,25;152916,78;339134,33;;933095,6;;;;53363,73;106362,39;273138,63;;;38930,15;71579,15;174335;494330,93;;;103140,25;152916,78;339134,33;933095,6;;;;53363,73;106362,39;273138,63;;;38930,15;71579,15;174335;494330,93;1,934;2,07;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1932;;;9,27;6,91;3,08;2.14;0.9;;;2,36;3,83;0,94;1.24;2.18;;;9.27;6.91;3.08;2.14;0.9;;;2.36;3.83;0.94;1.24;2.18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4737,4;4737,4;;1026;;0,018920782;11446,38;;11446,38;;;106080,69;158128,4;352394,58;;1025768,07;;;;54032,98;109561,85;277575,3;;;39191,28;73246,26;177040,54;512258,62;;;106080,69;158128,4;352394,58;1025768,07;;;;54032,98;109561,85;277575,3;;;39191,28;73246,26;177040,54;512258,62;1,918;2,089;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1933;;;10,32;7,73;3,53;2.46;;;;2,59;4,2;1,07;;;;;10.32;7.73;3.53;2.46;;;;2.59;4.2;1.07;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4805,2;4805,2;;1117;;0,018800802;12364,18;;12364,18;;;127641,77;191271,42;436600,08;;;;;;64012,13;129939,25;;;;45854,68;86877,83;216792,26;;;;127641,77;191271,42;436600,08;;;;;64012,13;129939,25;;;;45854,68;86877,83;216792,26;;1,872;2,146;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1934;;;10,36;7,79;3,49;2.44;;;;2,57;4,3;1,05;;;;;10.36;7.79;3.49;2.44;;;;2.57;4.3;1.05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4866,9;4866,9;;1167;;0,019136517;12530,13;;12530,13;;;129781,71;195163,16;437036,38;;;;;;64400,27;134694,86;;;;47315,47;86359,64;219307,08;;;;129781,71;195163,16;437036,38;;;;;64400,27;134694,86;;;;47315,47;86359,64;219307,08;;1,896;2,116;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1935;;;10,54;7,77;3,49;2.42;;;;2,77;4,28;1,07;;;;;10.54;7.77;3.49;2.42;;;;2.77;4.28;1.07;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4934,1;4934,1;;1257;;0,019543497;13035,42;;13035,42;;;137359,32;202502,25;455052,08;;;;;;72216,4;139364,79;;;;55309,93;96928,44;237749,43;;;;137359,32;202502,25;455052,08;;;;;72216,4;139364,79;;;;55309,93;96928,44;237749,43;;1,922;2,084;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1936;;;11,28;8,25;3,71;2.56;;;;3,03;4,55;1,14;;;;;11.28;8.25;3.71;2.56;;;;3.03;4.55;1.14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5010,7;5010,7;;1412;;0,020070545;14040,32;;14040,32;;;158426,42;231742,03;520347,26;;;;;;85110,81;159590,73;;;;68240,61;109565,67;272022,1;;;;158426,42;231742,03;520347,26;;;;;85110,81;159590,73;;;;68240,61;109565,67;272022,1;;1,936;2,068;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1937;;;9,83;7,17;3,19;2.2;0.89;;;2,67;3,97;0,99;1.31;2.3;;;9.83;7.17;3.19;2.2;0.89;;;2.67;3.97;0.99;1.31;2.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5085,3;5085,3;;1485;;0,020549495;14210,48;;14210,48;;;139754,45;203645,61;453362,93;;1260174,54;;;;75863,29;141216,29;363717,19;;;61389,45;100501,09;243629,9;696987,08;;;139754,45;203645,61;453362,93;1260174,54;;;;75863,29;141216,29;363717,19;;;61389,45;100501,09;243629,9;696987,08;1,957;2,045;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1938;;;10,39;7,61;3,41;2.36;0.97;;;2,78;4,19;1,05;1.39;2.44;;;10.39;7.61;3.41;2.36;0.97;;;2.78;4.19;1.05;1.39;2.44;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5163,1;5163,1;;1525;;0,02105223;14030,11;;14030,11;;;145714,79;213430,56;478596,12;;1365895,45;;;;77999,03;147139,17;380007,3;;;56590,24;94281,38;228902,44;652291,36;;;145714,79;213430,56;478596,12;1365895,45;;;;77999,03;147139,17;380007,3;;;56590,24;94281,38;228902,44;652291,36;1,936;2,068;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1939;;20,71;10,73;7,81;3,5;2.44;1.04;;9,98;2,92;4,31;1,07;1.4;2.47;;20.71;10.73;7.81;3.5;2.44;1.04;;9.98;2.92;4.31;1.07;1.4;2.47;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5238,9;5238,9;;1622;;0,021555405;14363,31;;14363,31;;59486,58;154080,27;224406,97;503127,02;;1487860,85;;;35838,15;83753,57;154726,96;393712,15;;17412,11;65533,59;100257,12;243705,44;701842,63;;59486,58;154080,27;224406,97;503127,02;1487860,85;;;35838,15;83753,57;154726,96;393712,15;;17412,11;65533,59;100257,12;243705,44;701842,63;1,946;2,057;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1940;;20,57;10,3;7,48;3,37;2.35;0.99;;10,28;2,81;4,11;1,02;1.36;2.38;;20.57;10.3;7.48;3.37;2.35;0.99;;10.28;2.81;4.11;1.02;1.36;2.38;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5319,8;5319,8;;1745;;0,022944158;14296,44;;14296,44;;58825,06;147224,95;213976,82;482233,9;;1412889,42;;;36725,09;80473,07;146912,55;378827,73;;20162,91;63321,8;96410,6;232865,25;690855,8;;58825,06;147224,95;213976,82;482233,9;1412889,42;;;36725,09;80473,07;146912,55;378827,73;;20162,91;63321,8;96410,6;232865,25;690855,8;1,941;2,063;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1941;34,61;23,67;10,78;7,68;3,34;2.32;0.94;10,94;12,88;3,1;4,34;1,03;1.37;2.4;34.61;23.67;10.78;7.68;3.34;2.32;0.94;10.94;12.88;3.1;4.34;1.03;1.37;2.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5390;5390;;2048;;0,023974381;15848,7;;15848,7;54853,81;75017,87;170885,51;243436,81;529866,3;;1495126,42;11514,8;34689,76;51050,96;98334,21;171829,44;422615,18;29643,21;36997,2;77561,49;114345,46;260075,13;768996,04;54853,81;75017,87;170885,51;243436,81;529866,3;1495126,42;11514,8;34689,76;51050,96;98334,21;171829,44;422615,18;29643,21;36997,2;77561,49;114345,46;260075,13;768996,04;2,035;1,966;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1942;34,12;23,26;10,43;7,34;3,11;2.12;0.85;10,87;12,83;3,09;4,23;0,99;1.28;2.26;34.12;23.26;10.43;7.34;3.11;2.12;0.85;10.87;12.83;3.09;4.23;0.99;1.28;2.26;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5446,7;5446,7;;2340;;0,026081956;16471,84;;16471,84;56203,25;76611,08;171773,47;241821,98;511796,89;;1392068,63;12057,24;35795,41;52820,49;101724,95;174328,26;413988,92;30691,53;38466,68;80677,81;118313,44;258775,61;722300,71;56203,25;76611,08;171773,47;241821,98;511796,89;1392068,63;12057,24;35795,41;52820,49;101724,95;174328,26;413988,92;30691,53;38466,68;80677,81;118313,44;258775,61;722300,71;2,109;1,902;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1943;34,23;23,42;10,45;7,32;3,09;2.12;0.86;10,81;12,97;3,13;4,23;0,97;1.26;2.23;34.23;23.42;10.45;7.32;3.09;2.12;0.86;10.81;12.97;3.13;4.23;0.97;1.26;2.23;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5496,6;5496,6;;2460;;0,026153927;17112,13;;17112,13;58571,84;80147,43;178778,79;250581,51;528615,32;;1474491,69;12505,5;36996,25;55489,59;106976,07;181073,05;423517,95;31652,4;39996,74;84567,86;123338,76;264349,61;743541,47;58571,84;80147,43;178778,79;250581,51;528615,32;1474491,69;12505,5;36996,25;55489,59;106976,07;181073,05;423517,95;31652,4;39996,74;84567,86;123338,76;264349,61;743541,47;2,124;1,89;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1944;31,25;21,09;9,03;6,22;2,49;1.66;0.64;10,17;12,06;2,81;3,73;0,83;1.02;1.85;31.25;21.09;9.03;6.22;2.49;1.66;0.64;10.17;12.06;2.81;3.73;0.83;1.02;1.85;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5544,7;5544,7;;2430;;0,026297691;16665,2;;16665,2;52083,27;70282,47;150509,91;207354,19;415521,51;;1070916,93;12729,86;33884,07;50225,62;93665,62;155312,37;342699,79;30493,55;38597,15;79305,42;114169,76;241254,73;667819,2;52083,27;70282,47;150509,91;207354,19;415521,51;1070916,93;12729,86;33884,07;50225,62;93665,62;155312,37;342699,79;30493,55;38597,15;79305,42;114169,76;241254,73;667819,2;2,267;1,789;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1945;28,75;19,56;8,44;5,79;2,31;1.55;0.62;9,19;11,12;2,65;3,48;0,76;0.93;1.69;28.75;19.56;8.44;5.79;2.31;1.55;0.62;9.19;11.12;2.65;3.48;0.76;0.93;1.69;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5594,1;5594,1;;2668;;0,026512809;17988,7;;17988,7;51721,3;70373,25;151770,21;208347,03;416049,59;;1112055,51;14240,64;33069,34;50024,01;95193,39;156421,38;338715,6;29669,94;37909,58;80632,14;115835,61;240827,92;661477,74;51721,3;70373,25;151770,21;208347,03;416049,59;1112055,51;14240,64;33069,34;50024,01;95193,39;156421,38;338715,6;29669,94;37909,58;80632,14;115835,61;240827,92;661477,74;2,283;1,779;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1946;31,61;21,76;9,51;6,52;2,59;1.72;0.66;9,86;12,25;2,99;3,93;0,87;1.06;1.92;31.61;21.76;9.51;6.52;2.59;1.72;0.66;9.86;12.25;2.99;3.93;0.87;1.06;1.92;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5638,6;5638,6;;2715;;0,028452835;16922,83;;16922,83;53500,34;73633,81;160920,56;220678,64;437561,39;;1120372,29;12858,66;33366,86;51812,13;101162,48;166457,95;361693,51;29858,01;38215,56;85531,89;121659,87;256304,8;680170,76;53500,34;73633,81;160920,56;220678,64;437561,39;1120372,29;12858,66;33366,86;51812,13;101162,48;166457,95;361693,51;29858,01;38215,56;85531,89;121659,87;256304,8;680170,76;2,302;1,768;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1947;33,1;23,41;10,62;7,31;2,92;1.94;0.73;9,69;12,79;3,31;4,39;0,98;1.21;2.19;33.1;23.41;10.62;7.31;2.92;1.94;0.73;9.69;12.79;3.31;4.39;0.98;1.21;2.19;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5675,2;5675,2;;3339;;0,030177215;19496,47;;19496,47;64537,02;91285,63;207053,62;285096,97;569171,62;;1423457,35;14491,97;37788,41;62343,63;129010,26;214078,31;474250,98;33696,76;43493,12;106870,87;151950,36;336643,07;735610,98;64537,02;91285,63;207053,62;285096,97;569171,62;1423457,35;14491,97;37788,41;62343,63;129010,26;214078,31;474250,98;33696,76;43493,12;106870,87;151950,36;336643,07;735610,98;2,277;1,783;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1948;32,77;23,35;10,8;7,4;2,89;1.96;0.73;9,43;12,55;3,39;4,51;0,94;1.22;2.16;32.77;23.35;10.8;7.4;2.89;1.96;0.73;9.43;12.55;3.39;4.51;0.94;1.22;2.16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5734,1;5734,1;;3946;;0,034545455;19920,53;;19920,53;65285,16;93013,29;215114,27;294982,38;576502,68;;1460061,44;14880,02;37557,03;62488,04;135246,17;224602,3;478329,48;33406,06;42753,63;112658,58;165204,96;331694,62;862524,63;65285,16;93013,29;215114,27;294982,38;576502,68;1460061,44;14880,02;37557,03;62488,04;135246,17;224602,3;478329,48;33406,06;42753,63;112658,58;165204,96;331694,62;862524,63;2,336;1,749;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1949;32,82;23,66;11,26;7,89;3,31;2.23;;9,16;12,4;3,36;4,58;1,09;;;32.82;23.66;11.26;7.89;3.31;2.23;;9.16;12.4;3.36;4.58;1.09;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5847;5847;;4578;;0,037272727;21006,39;;21006,39;68933,65;99402,61;236442,15;331511,64;696059,53;;;15681,14;38464,7;65142,72;141372,66;240374,67;;33940,28;44366,54;117370,33;171298,93;346393,02;;68933,65;99402,61;236442,15;331511,64;696059,53;;15681,14;38464,7;65142,72;141372,66;240374,67;;33940,28;44366,54;117370,33;171298,93;346393,02;;2,133;1,883;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1950;31,53;25,56;14,13;10,22;4,47;;;5,97;11,43;3,91;5,76;;;;31.53;25.56;14.13;10.22;4.47;;;5.97;11.43;3.91;5.76;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6002,8;6002,8;;5973;;0,041818182;23794,33;;23794,33;75017,9;121647,65;336210,02;486563,49;1062467,76;;;18102,82;28388,15;68007,06;185856,55;342587,42;;31317,09;47209,85;148453,07;248339,24;537996,72;;75017,9;121647,65;336210,02;486563,49;1062467,76;;18102,82;28388,15;68007,06;185856,55;342587,42;;31317,09;47209,85;148453,07;248339,24;537996,72;;2,001;1,999;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1951;26,65;18,87;9,08;6,23;2,53;1.67;;7,79;9,78;2,85;3,71;0,86;;;26.65;18.87;9.08;6.23;2.53;1.67;;7.79;9.78;2.85;3.71;0.86;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6135,6;6135,6;;6638;;0,051818182;20878,44;;20878,44;55647,3;78779,39;189660,75;260344,81;528069;;;17015,23;32515,2;51059,05;118976,7;193413,76;;34017,02;36030,77;89874,75;154516,77;279787,04;;55647,3;78779,39;189660,75;260344,81;528069;;17015,23;32515,2;51059,05;118976,7;193413,76;;34017,02;36030,77;89874,75;154516,77;279787,04;;2,249;1,801;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1952;26,31;19,51;8,99;6,11;2,44;1.57;0.55;6,8;10,52;2,88;3,67;0,86;1.02;1.88;26.31;19.51;8.99;6.11;2.44;1.57;0.55;6.8;10.52;2.88;3.67;0.86;1.02;1.88;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6252,7;6252,7;;7123;;0,057272727;19890,58;;19890,58;52325,07;77611,22;178806,09;242972,98;484673,45;;1100999,28;16286,75;27038,92;52312,51;114639,2;182547,86;416192,8;29408,43;43363,61;104944,53;140496,56;278451,82;710036,98;52325,07;77611,22;178806,09;242972,98;484673,45;1100999,28;16286,75;27038,92;52312,51;114639,2;182547,86;416192,8;29408,43;43363,61;104944,53;140496,56;278451,82;710036,98;2,309;1,764;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
