"LOCATION","Country","TRANSACT","Transaction","SECTOR","Sector","MEASURE","Measure","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"CAN","Canada","LF5ASNC","Equity and investment fund shares/units","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2005","2005","USD","US Dollar","6","Millions",,,3845914.0155,,
"CAN","Canada","LF5ASNC","Equity and investment fund shares/units","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2006","2006","USD","US Dollar","6","Millions",,,4397164.0638,,
"CAN","Canada","LF5ASNC","Equity and investment fund shares/units","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2007","2007","USD","US Dollar","6","Millions",,,5478419.2475,,
"CAN","Canada","LF5ASNC","Equity and investment fund shares/units","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2008","2008","USD","US Dollar","6","Millions",,,3550474.5484,,
"CAN","Canada","LF5ASNC","Equity and investment fund shares/units","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2009","2009","USD","US Dollar","6","Millions",,,5104911.5128,,
"CAN","Canada","LF5ASNC","Equity and investment fund shares/units","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2010","2010","USD","US Dollar","6","Millions",,,6148314.9005,,
"CAN","Canada","LF5ASNC","Equity and investment fund shares/units","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2011","2011","USD","US Dollar","6","Millions",,,5881718.7807,,
"CAN","Canada","LF5ASNC","Equity and investment fund shares/units","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2012","2012","USD","US Dollar","6","Millions",,,6569355.7141,,
"CAN","Canada","LF5ASNC","Equity and investment fund shares/units","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2013","2013","USD","US Dollar","6","Millions",,,7107488.7176,,
"CAN","Canada","LF5ASNC","Equity and investment fund shares/units","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2014","2014","USD","US Dollar","6","Millions",,,7033597.9657,,
"CAN","Canada","LF5ASNC","Equity and investment fund shares/units","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2015","2015","USD","US Dollar","6","Millions",,,6341770.9538,,
"CAN","Canada","LF5ASNC","Equity and investment fund shares/units","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2016","2016","USD","US Dollar","6","Millions",,,7392483.0565,,
"CAN","Canada","LF5ASNC","Equity and investment fund shares/units","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2017","2017","USD","US Dollar","6","Millions",,,8575017.9354,,
"CAN","Canada","LF5ASNC","Equity and investment fund shares/units","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2018","2018","USD","US Dollar","6","Millions",,,7611554.1383,,
"CAN","Canada","LF5ASNC","Equity and investment fund shares/units","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2019","2019","USD","US Dollar","6","Millions",,,9003440.1285,,
"CAN","Canada","LF52ASNC","Investment fund shares/units","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","1990","1990","USD","US Dollar","6","Millions",,,30622.4677,,
"CAN","Canada","LF52ASNC","Investment fund shares/units","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","1991","1991","USD","US Dollar","6","Millions",,,45373.4314,,
"CAN","Canada","LF52ASNC","Investment fund shares/units","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","1992","1992","USD","US Dollar","6","Millions",,,56356.9124,,
"CAN","Canada","LF52ASNC","Investment fund shares/units","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","1993","1993","USD","US Dollar","6","Millions",,,91180.2981,,
"CAN","Canada","LF52ASNC","Investment fund shares/units","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","1994","1994","USD","US Dollar","6","Millions",,,99487.8014,,
"CAN","Canada","LF52ASNC","Investment fund shares/units","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","1995","1995","USD","US Dollar","6","Millions",,,119840.1795,,
"CAN","Canada","LF52ASNC","Investment fund shares/units","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","1996","1996","USD","US Dollar","6","Millions",,,162709.0325,,
"CAN","Canada","LF52ASNC","Investment fund shares/units","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","1997","1997","USD","US Dollar","6","Millions",,,209059.7693,,
"CAN","Canada","LF52ASNC","Investment fund shares/units","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","1998","1998","USD","US Dollar","6","Millions",,,232184.1779,,
"CAN","Canada","LF52ASNC","Investment fund shares/units","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","1999","1999","USD","US Dollar","6","Millions",,,302233.7698,,
"CAN","Canada","LF52ASNC","Investment fund shares/units","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2000","2000","USD","US Dollar","6","Millions",,,306380.7936,,
"CAN","Canada","LF52ASNC","Investment fund shares/units","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2001","2001","USD","US Dollar","6","Millions",,,286156.454,,
"CAN","Canada","LF52ASNC","Investment fund shares/units","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2002","2002","USD","US Dollar","6","Millions",,,265962.855,,
"CAN","Canada","LF52ASNC","Investment fund shares/units","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2003","2003","USD","US Dollar","6","Millions",,,362670.2661,,
"CAN","Canada","LF52ASNC","Investment fund shares/units","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2004","2004","USD","US Dollar","6","Millions",,,457714.6423,,
"CAN","Canada","LF52ASNC","Investment fund shares/units","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2005","2005","USD","US Dollar","6","Millions",,,575294.0671,,
"CAN","Canada","LF52ASNC","Investment fund shares/units","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2006","2006","USD","US Dollar","6","Millions",,,677317.6592,,
"CAN","Canada","LF52ASNC","Investment fund shares/units","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2007","2007","USD","US Dollar","6","Millions",,,868302.2294,,
"CAN","Canada","LF52ASNC","Investment fund shares/units","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2008","2008","USD","US Dollar","6","Millions",,,593471.2644,,
"CAN","Canada","LF52ASNC","Investment fund shares/units","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2009","2009","USD","US Dollar","6","Millions",,,829709.8002,,
"CAN","Canada","LF52ASNC","Investment fund shares/units","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2010","2010","USD","US Dollar","6","Millions",,,985549.9698,,
"CAN","Canada","LF52ASNC","Investment fund shares/units","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2011","2011","USD","US Dollar","6","Millions",,,993128.8102,,
"CAN","Canada","LF52ASNC","Investment fund shares/units","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2012","2012","USD","US Dollar","6","Millions",,,1147004.7241,,
"CAN","Canada","LF52ASNC","Investment fund shares/units","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2013","2013","USD","US Dollar","6","Millions",,,1284467.8451,,
"CAN","Canada","LF52ASNC","Investment fund shares/units","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2014","2014","USD","US Dollar","6","Millions",,,1375302.9911,,
"CAN","Canada","LF52ASNC","Investment fund shares/units","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2015","2015","USD","US Dollar","6","Millions",,,1280561.4162,,
"CAN","Canada","LF52ASNC","Investment fund shares/units","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2016","2016","USD","US Dollar","6","Millions",,,1473520.5184,,
"CAN","Canada","LF52ASNC","Investment fund shares/units","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2017","2017","USD","US Dollar","6","Millions",,,1751350.3388,,
"CAN","Canada","LF52ASNC","Investment fund shares/units","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2018","2018","USD","US Dollar","6","Millions",,,1610483.1024,,
"CAN","Canada","LF52ASNC","Investment fund shares/units","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2019","2019","USD","US Dollar","6","Millions",,,1865988.6833,,
"CAN","Canada","LF51LINC","Equity","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","1990","1990","USD","US Dollar","6","Millions",,,120400.0355,,
"CAN","Canada","LF51LINC","Equity","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","1991","1991","USD","US Dollar","6","Millions",,,159989.6149,,
"CAN","Canada","LF51LINC","Equity","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","1992","1992","USD","US Dollar","6","Millions",,,159131.3243,,
"CAN","Canada","LF51LINC","Equity","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","1993","1993","USD","US Dollar","6","Millions",,,196964.5154,,
"CAN","Canada","LF51LINC","Equity","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","1994","1994","USD","US Dollar","6","Millions",,,202090.1698,,
"CAN","Canada","LF51LINC","Equity","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","1995","1995","USD","US Dollar","6","Millions",,,262239.0106,,
"CAN","Canada","LF51LINC","Equity","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","1996","1996","USD","US Dollar","6","Millions",,,343684.5177,,
"CAN","Canada","LF51LINC","Equity","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","1997","1997","USD","US Dollar","6","Millions",,,418049.633,,
"CAN","Canada","LF51LINC","Equity","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","1998","1998","USD","US Dollar","6","Millions",,,481698.95,,
"CAN","Canada","LF51LINC","Equity","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","1999","1999","USD","US Dollar","6","Millions",,,608348.9226,,
"CAN","Canada","LF51LINC","Equity","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2000","2000","USD","US Dollar","6","Millions",,,639166.3888,,
"CAN","Canada","LF51LINC","Equity","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2001","2001","USD","US Dollar","6","Millions",,,581354.8468,,
"CAN","Canada","LF51LINC","Equity","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2002","2002","USD","US Dollar","6","Millions",,,522524.7211,,
"CAN","Canada","LF51LINC","Equity","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2003","2003","USD","US Dollar","6","Millions",,,715506.3633,,
"CAN","Canada","LF51LINC","Equity","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2004","2004","USD","US Dollar","6","Millions",,,881307.8203,,
"CAN","Canada","LF51LINC","Equity","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2005","2005","USD","US Dollar","6","Millions",,,1004200.3439,,
"CAN","Canada","LF51LINC","Equity","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2006","2006","USD","US Dollar","6","Millions",,,1199702.2482,,
"CAN","Canada","LF51LINC","Equity","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2007","2007","USD","US Dollar","6","Millions",,,1454389.1859,,
"CAN","Canada","LF51LINC","Equity","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2008","2008","USD","US Dollar","6","Millions",,,977261.9048,,
"CAN","Canada","LF51LINC","Equity","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2009","2009","USD","US Dollar","6","Millions",,,1336340.628,,
"CAN","Canada","LF51LINC","Equity","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2010","2010","USD","US Dollar","6","Millions",,,1557722.7026,,
"CAN","Canada","LF51LINC","Equity","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2011","2011","USD","US Dollar","6","Millions",,,1439309.7345,,
"CAN","Canada","LF51LINC","Equity","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2012","2012","USD","US Dollar","6","Millions",,,1642988.24,,
"CAN","Canada","LF51LINC","Equity","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2013","2013","USD","US Dollar","6","Millions",,,1961658.5182,,
"CAN","Canada","LF51LINC","Equity","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2014","2014","USD","US Dollar","6","Millions",,,2047168.3476,,
"CAN","Canada","LF51LINC","Equity","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2015","2015","USD","US Dollar","6","Millions",,,2020820.0867,,
"CAN","Canada","LF51LINC","Equity","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2016","2016","USD","US Dollar","6","Millions",,,2241590.8245,,
"CAN","Canada","LF51LINC","Equity","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2017","2017","USD","US Dollar","6","Millions",,,2797895.5759,,
"CAN","Canada","LF51LINC","Equity","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2018","2018","USD","US Dollar","6","Millions",,,2500137.8198,,
"CAN","Canada","LF51LINC","Equity","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2019","2019","USD","US Dollar","6","Millions",,,3102475.9137,,
"CAN","Canada","LF5ASNC","Equity and investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","1990","1990","USD","US Dollar","6","Millions",,,161129.4091,,
"CAN","Canada","LF5ASNC","Equity and investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","1991","1991","USD","US Dollar","6","Millions",,,183527.4773,,
"CAN","Canada","LF5ASNC","Equity and investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","1992","1992","USD","US Dollar","6","Millions",,,166494.6101,,
"CAN","Canada","LF5ASNC","Equity and investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","1993","1993","USD","US Dollar","6","Millions",,,200420.6703,,
"CAN","Canada","LF5ASNC","Equity and investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","1994","1994","USD","US Dollar","6","Millions",,,194595.52,,
"CAN","Canada","LF5ASNC","Equity and investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","1995","1995","USD","US Dollar","6","Millions",,,230904.6989,,
"CAN","Canada","LF5ASNC","Equity and investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","1996","1996","USD","US Dollar","6","Millions",,,307429.5929,,
"CAN","Canada","LF5ASNC","Equity and investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","1997","1997","USD","US Dollar","6","Millions",,,334362.1111,,
"CAN","Canada","LF5ASNC","Equity and investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","1998","1998","USD","US Dollar","6","Millions",,,325788.8215,,
"CAN","Canada","LF5ASNC","Equity and investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","1999","1999","USD","US Dollar","6","Millions",,,415676.5745,,
"CAN","Canada","LF5ASNC","Equity and investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2000","2000","USD","US Dollar","6","Millions",,,443066.3555,,
"CAN","Canada","LF5ASNC","Equity and investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2001","2001","USD","US Dollar","6","Millions",,,390635.9869,,
"CAN","Canada","LF5ASNC","Equity and investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2002","2002","USD","US Dollar","6","Millions",,,343883.7475,,
"CAN","Canada","LF5ASNC","Equity and investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2003","2003","USD","US Dollar","6","Millions",,,557605.0906,,
"CAN","Canada","LF5ASNC","Equity and investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2004","2004","USD","US Dollar","6","Millions",,,717121.4642,,
"CAN","Canada","LF5ASNC","Equity and investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2005","2005","USD","US Dollar","6","Millions",,,862508.1685,,
"CAN","Canada","LF5ASNC","Equity and investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2006","2006","USD","US Dollar","6","Millions",,,990441.9084,,
"CAN","Canada","LF5ASNC","Equity and investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2007","2007","USD","US Dollar","6","Millions",,,1358565.52,,
"CAN","Canada","LF5ASNC","Equity and investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2008","2008","USD","US Dollar","6","Millions",,,723487.6847,,
"CAN","Canada","LF5ASNC","Equity and investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2009","2009","USD","US Dollar","6","Millions",,,1083283.5395,,
"CAN","Canada","LF5ASNC","Equity and investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2010","2010","USD","US Dollar","6","Millions",,,1323725.1156,,
"CAN","Canada","LF5ASNC","Equity and investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2011","2011","USD","US Dollar","6","Millions",,,1159518.1908,,
"CAN","Canada","LF5ASNC","Equity and investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2012","2012","USD","US Dollar","6","Millions",,,1275168.3586,,
"CAN","Canada","LF5ASNC","Equity and investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2013","2013","USD","US Dollar","6","Millions",,,1284472.5461,,
"CAN","Canada","LF5ASNC","Equity and investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2014","2014","USD","US Dollar","6","Millions",,,1314498.7501,,
"CAN","Canada","LF5ASNC","Equity and investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2015","2015","USD","US Dollar","6","Millions",,,1056092.4855,,
"CAN","Canada","LF5ASNC","Equity and investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2016","2016","USD","US Dollar","6","Millions",,,1247447.68,,
"CAN","Canada","LF5ASNC","Equity and investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2017","2017","USD","US Dollar","6","Millions",,,1440220.008,,
"CAN","Canada","LF5ASNC","Equity and investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2018","2018","USD","US Dollar","6","Millions",,,1257739.1687,,
"CAN","Canada","LF5ASNC","Equity and investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2019","2019","USD","US Dollar","6","Millions",,,1548729.9281,,
"CAN","Canada","LF52LINC","Investment fund shares/units","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","1990","1990","USD","US Dollar","6","Millions",,,30622.4677,,
"CAN","Canada","LF52LINC","Investment fund shares/units","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","1991","1991","USD","US Dollar","6","Millions",,,45373.4314,,
"CAN","Canada","LF52LINC","Investment fund shares/units","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","1992","1992","USD","US Dollar","6","Millions",,,56356.9124,,
"CAN","Canada","LF52LINC","Investment fund shares/units","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","1993","1993","USD","US Dollar","6","Millions",,,91180.2981,,
"CAN","Canada","LF52LINC","Investment fund shares/units","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","1994","1994","USD","US Dollar","6","Millions",,,99487.8014,,
"CAN","Canada","LF52LINC","Investment fund shares/units","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","1995","1995","USD","US Dollar","6","Millions",,,119840.1795,,
"CAN","Canada","LF52LINC","Investment fund shares/units","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","1996","1996","USD","US Dollar","6","Millions",,,162709.0325,,
"CAN","Canada","LF52LINC","Investment fund shares/units","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","1997","1997","USD","US Dollar","6","Millions",,,209059.7693,,
"CAN","Canada","LF52LINC","Investment fund shares/units","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","1998","1998","USD","US Dollar","6","Millions",,,232184.1779,,
"CAN","Canada","LF52LINC","Investment fund shares/units","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","1999","1999","USD","US Dollar","6","Millions",,,302233.7698,,
"CAN","Canada","LF52LINC","Investment fund shares/units","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2000","2000","USD","US Dollar","6","Millions",,,306380.7936,,
"CAN","Canada","LF52LINC","Investment fund shares/units","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2001","2001","USD","US Dollar","6","Millions",,,286156.454,,
"CAN","Canada","LF52LINC","Investment fund shares/units","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2002","2002","USD","US Dollar","6","Millions",,,265962.855,,
"CAN","Canada","LF52LINC","Investment fund shares/units","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2003","2003","USD","US Dollar","6","Millions",,,362670.2661,,
"CAN","Canada","LF52LINC","Investment fund shares/units","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2004","2004","USD","US Dollar","6","Millions",,,457714.6423,,
"CAN","Canada","LF52LINC","Investment fund shares/units","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2005","2005","USD","US Dollar","6","Millions",,,575294.0671,,
"CAN","Canada","LF52LINC","Investment fund shares/units","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2006","2006","USD","US Dollar","6","Millions",,,677317.6592,,
"CAN","Canada","LF52LINC","Investment fund shares/units","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2007","2007","USD","US Dollar","6","Millions",,,868302.2294,,
"CAN","Canada","LF52LINC","Investment fund shares/units","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2008","2008","USD","US Dollar","6","Millions",,,593471.2644,,
"CAN","Canada","LF52LINC","Investment fund shares/units","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2009","2009","USD","US Dollar","6","Millions",,,829709.8002,,
"CAN","Canada","LF52LINC","Investment fund shares/units","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2010","2010","USD","US Dollar","6","Millions",,,989946.7122,,
"CAN","Canada","LF52LINC","Investment fund shares/units","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2011","2011","USD","US Dollar","6","Millions",,,998343.1662,,
"CAN","Canada","LF52LINC","Investment fund shares/units","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2012","2012","USD","US Dollar","6","Millions",,,1154002.4123,,
"CAN","Canada","LF52LINC","Investment fund shares/units","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2013","2013","USD","US Dollar","6","Millions",,,1291855.0207,,
"CAN","Canada","LF52LINC","Investment fund shares/units","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2014","2014","USD","US Dollar","6","Millions",,,1383675.5452,,
"CAN","Canada","LF52LINC","Investment fund shares/units","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2015","2015","USD","US Dollar","6","Millions",,,1288144.5087,,
"CAN","Canada","LF52LINC","Investment fund shares/units","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2016","2016","USD","US Dollar","6","Millions",,,1482020.5556,,
"CAN","Canada","LF52LINC","Investment fund shares/units","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2017","2017","USD","US Dollar","6","Millions",,,1761127.9394,,
"CAN","Canada","LF52LINC","Investment fund shares/units","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2018","2018","USD","US Dollar","6","Millions",,,1620128.2897,,
"CAN","Canada","LF52LINC","Investment fund shares/units","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2019","2019","USD","US Dollar","6","Millions",,,1877278.6359,,
"CAN","Canada","LF51ASNC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","1990","1990","USD","US Dollar","6","Millions",,,737549.7951,,
"CAN","Canada","LF51ASNC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","1991","1991","USD","US Dollar","6","Millions",,,802235.3959,,
"CAN","Canada","LF51ASNC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","1992","1992","USD","US Dollar","6","Millions",,,742609.9614,,
"CAN","Canada","LF51ASNC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","1993","1993","USD","US Dollar","6","Millions",,,817668.1546,,
"CAN","Canada","LF51ASNC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","1994","1994","USD","US Dollar","6","Millions",,,836493.0803,,
"CAN","Canada","LF51ASNC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","1995","1995","USD","US Dollar","6","Millions",,,939831.4059,,
"CAN","Canada","LF51ASNC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","1996","1996","USD","US Dollar","6","Millions",,,1079889.8293,,
"CAN","Canada","LF51ASNC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","1997","1997","USD","US Dollar","6","Millions",,,1222236.9801,,
"CAN","Canada","LF51ASNC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","1998","1998","USD","US Dollar","6","Millions",,,1251413.2916,,
"CAN","Canada","LF51ASNC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","1999","1999","USD","US Dollar","6","Millions",,,1616927.1808,,
"CAN","Canada","LF51ASNC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2000","2000","USD","US Dollar","6","Millions",,,1754156.052,,
"CAN","Canada","LF51ASNC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2001","2001","USD","US Dollar","6","Millions",,,1584129.2064,,
"CAN","Canada","LF51ASNC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2002","2002","USD","US Dollar","6","Millions",,,1497664.1734,,
"CAN","Canada","LF51ASNC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2003","2003","USD","US Dollar","6","Millions",,,2190863.8642,,
"CAN","Canada","LF51ASNC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2004","2004","USD","US Dollar","6","Millions",,,2700997.5042,,
"CAN","Canada","LF51ASNC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2005","2005","USD","US Dollar","6","Millions",,,3270619.9484,,
"CAN","Canada","LF51ASNC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2006","2006","USD","US Dollar","6","Millions",,,3719846.4047,,
"CAN","Canada","LF51ASNC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2007","2007","USD","US Dollar","6","Millions",,,4610117.0181,,
"CAN","Canada","LF51ASNC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2008","2008","USD","US Dollar","6","Millions",,,2957003.2841,,
