"LOCATION","Country","TRANSACT","Transaction","SECTOR","Sector","MEASURE","Measure","TIME","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"PRT","Portugal","SAF51ASNC","Shares and other equity, except mutual funds shares","S1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2009","2009","USD","US Dollar","6","Millions",,,546546.1655,,
"PRT","Portugal","SAF51ASNC","Shares and other equity, except mutual funds shares","S1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2010","2010","USD","US Dollar","6","Millions",,,515995.0493,,
"PRT","Portugal","SAF51ASNC","Shares and other equity, except mutual funds shares","S1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2011","2011","USD","US Dollar","6","Millions",,,450276.1261,,
"PRT","Portugal","SAF51ASNC","Shares and other equity, except mutual funds shares","S1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2012","2012","USD","US Dollar","6","Millions",,,452726.9095,,
"PRT","Portugal","SAF51ASNC","Shares and other equity, except mutual funds shares","S1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2013","2013","USD","US Dollar","6","Millions",,,483437.437,,
"PRT","Portugal","SAF51LINC","Shares and other equity, except mutual funds shares","S1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","1995","1995","USD","US Dollar","6","Millions",,,132843.389,,
"PRT","Portugal","SAF51LINC","Shares and other equity, except mutual funds shares","S1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","1996","1996","USD","US Dollar","6","Millions",,,137911.0747,,
"PRT","Portugal","SAF51LINC","Shares and other equity, except mutual funds shares","S1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","1997","1997","USD","US Dollar","6","Millions",,,220581.2703,,
"PRT","Portugal","SAF51LINC","Shares and other equity, except mutual funds shares","S1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","1998","1998","USD","US Dollar","6","Millions",,,275808.1843,,
"PRT","Portugal","SAF51LINC","Shares and other equity, except mutual funds shares","S1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","1999","1999","USD","US Dollar","6","Millions",,,263299.9237,,
"PRT","Portugal","SAF51LINC","Shares and other equity, except mutual funds shares","S1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2000","2000","USD","US Dollar","6","Millions",,,252196.0948,,
"PRT","Portugal","SAF51LINC","Shares and other equity, except mutual funds shares","S1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2001","2001","USD","US Dollar","6","Millions",,,238435.5652,,
"PRT","Portugal","SAF51LINC","Shares and other equity, except mutual funds shares","S1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2002","2002","USD","US Dollar","6","Millions",,,275900.7422,,
"PRT","Portugal","SAF51LINC","Shares and other equity, except mutual funds shares","S1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2003","2003","USD","US Dollar","6","Millions",,,376696.1787,,
"PRT","Portugal","SAF51LINC","Shares and other equity, except mutual funds shares","S1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2004","2004","USD","US Dollar","6","Millions",,,443273.6514,,
"PRT","Portugal","SAF51LINC","Shares and other equity, except mutual funds shares","S1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2005","2005","USD","US Dollar","6","Millions",,,413296.4637,,
"PRT","Portugal","SAF51LINC","Shares and other equity, except mutual funds shares","S1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2006","2006","USD","US Dollar","6","Millions",,,525713.1458,,
"PRT","Portugal","SAF51LINC","Shares and other equity, except mutual funds shares","S1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2007","2007","USD","US Dollar","6","Millions",,,655466.1125,,
"PRT","Portugal","SAF51LINC","Shares and other equity, except mutual funds shares","S1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2008","2008","USD","US Dollar","6","Millions",,,568798.7288,,
"PRT","Portugal","SAF51LINC","Shares and other equity, except mutual funds shares","S1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2009","2009","USD","US Dollar","6","Millions",,,631791.3079,,
"PRT","Portugal","SAF51LINC","Shares and other equity, except mutual funds shares","S1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2010","2010","USD","US Dollar","6","Millions",,,598723.0128,,
"PRT","Portugal","SAF51LINC","Shares and other equity, except mutual funds shares","S1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2011","2011","USD","US Dollar","6","Millions",,,517209.5472,,
"PRT","Portugal","SAF51LINC","Shares and other equity, except mutual funds shares","S1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2012","2012","USD","US Dollar","6","Millions",,,504982.2214,,
"PRT","Portugal","SAF51LINC","Shares and other equity, except mutual funds shares","S1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2013","2013","USD","US Dollar","6","Millions",,,543722.9868,,
"PRT","Portugal","SAF52ASNC","Mutual funds shares","S1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","1995","1995","USD","US Dollar","6","Millions",,,18560.7113,,
"PRT","Portugal","SAF52ASNC","Mutual funds shares","S1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","1996","1996","USD","US Dollar","6","Millions",,,21947.7967,,
"PRT","Portugal","SAF52ASNC","Mutual funds shares","S1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","1997","1997","USD","US Dollar","6","Millions",,,26583.6752,,
"PRT","Portugal","SAF52ASNC","Mutual funds shares","S1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","1998","1998","USD","US Dollar","6","Millions",,,33209.0707,,
"PRT","Portugal","SAF52ASNC","Mutual funds shares","S1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","1999","1999","USD","US Dollar","6","Millions",,,29227.752,,
"PRT","Portugal","SAF52ASNC","Mutual funds shares","S1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2000","2000","USD","US Dollar","6","Millions",,,25486.06,,
"PRT","Portugal","SAF52ASNC","Mutual funds shares","S1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2001","2001","USD","US Dollar","6","Millions",,,25394.6683,,
"PRT","Portugal","SAF52ASNC","Mutual funds shares","S1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2002","2002","USD","US Dollar","6","Millions",,,30742.4412,,
"PRT","Portugal","SAF52ASNC","Mutual funds shares","S1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2003","2003","USD","US Dollar","6","Millions",,,40712.1735,,
"PRT","Portugal","SAF52ASNC","Mutual funds shares","S1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2004","2004","USD","US Dollar","6","Millions",,,48206.9801,,
"PRT","Portugal","SAF52ASNC","Mutual funds shares","S1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2005","2005","USD","US Dollar","6","Millions",,,51273.9027,,
"PRT","Portugal","SAF52ASNC","Mutual funds shares","S1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2006","2006","USD","US Dollar","6","Millions",,,64469.2572,,
"PRT","Portugal","SAF52ASNC","Mutual funds shares","S1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2007","2007","USD","US Dollar","6","Millions",,,72261.0316,,
"PRT","Portugal","SAF52ASNC","Mutual funds shares","S1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2008","2008","USD","US Dollar","6","Millions",,,48418.927,,
"PRT","Portugal","SAF52ASNC","Mutual funds shares","S1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2009","2009","USD","US Dollar","6","Millions",,,54945.2475,,
"PRT","Portugal","SAF52ASNC","Mutual funds shares","S1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2010","2010","USD","US Dollar","6","Millions",,,50010.0376,,
"PRT","Portugal","SAF52ASNC","Mutual funds shares","S1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2011","2011","USD","US Dollar","6","Millions",,,42715.1843,,
"PRT","Portugal","SAF52ASNC","Mutual funds shares","S1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2012","2012","USD","US Dollar","6","Millions",,,46871.619,,
"PRT","Portugal","SAF52ASNC","Mutual funds shares","S1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2013","2013","USD","US Dollar","6","Millions",,,55679.6041,,
"PRT","Portugal","SAF52LINC","Mutual funds shares","S1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","1995","1995","USD","US Dollar","6","Millions",,,16992.0962,,
"PRT","Portugal","SAF52LINC","Mutual funds shares","S1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","1996","1996","USD","US Dollar","6","Millions",,,19902.1969,,
"PRT","Portugal","SAF52LINC","Mutual funds shares","S1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","1997","1997","USD","US Dollar","6","Millions",,,24600.8909,,
"PRT","Portugal","SAF52LINC","Mutual funds shares","S1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","1998","1998","USD","US Dollar","6","Millions",,,31305.268,,
"PRT","Portugal","SAF52LINC","Mutual funds shares","S1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","1999","1999","USD","US Dollar","6","Millions",,,27601.9074,,
"PRT","Portugal","SAF52LINC","Mutual funds shares","S1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2000","2000","USD","US Dollar","6","Millions",,,23672.3108,,
"PRT","Portugal","SAF52LINC","Mutual funds shares","S1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2001","2001","USD","US Dollar","6","Millions",,,22887.1847,,
"PRT","Portugal","SAF52LINC","Mutual funds shares","S1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2002","2002","USD","US Dollar","6","Millions",,,27507.2227,,
"PRT","Portugal","SAF52LINC","Mutual funds shares","S1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2003","2003","USD","US Dollar","6","Millions",,,37126.8828,,
"PRT","Portugal","SAF52LINC","Mutual funds shares","S1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2004","2004","USD","US Dollar","6","Millions",,,44082.4732,,
"PRT","Portugal","SAF52LINC","Mutual funds shares","S1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2005","2005","USD","US Dollar","6","Millions",,,44374.4273,,
"PRT","Portugal","SAF52LINC","Mutual funds shares","S1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2006","2006","USD","US Dollar","6","Millions",,,52945.1516,,
"PRT","Portugal","SAF52LINC","Mutual funds shares","S1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2007","2007","USD","US Dollar","6","Millions",,,55377.502,,
"PRT","Portugal","SAF52LINC","Mutual funds shares","S1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2008","2008","USD","US Dollar","6","Millions",,,36825.5928,,
"PRT","Portugal","SAF52LINC","Mutual funds shares","S1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2009","2009","USD","US Dollar","6","Millions",,,43515.4839,,
"PRT","Portugal","SAF52LINC","Mutual funds shares","S1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2010","2010","USD","US Dollar","6","Millions",,,36845.6081,,
"PRT","Portugal","SAF52LINC","Mutual funds shares","S1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2011","2011","USD","US Dollar","6","Millions",,,32265.0786,,
"PRT","Portugal","SAF52LINC","Mutual funds shares","S1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2012","2012","USD","US Dollar","6","Millions",,,36047.842,,
"PRT","Portugal","SAF52LINC","Mutual funds shares","S1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2013","2013","USD","US Dollar","6","Millions",,,39596.7468,,
"PRT","Portugal","SAF5LINC","Shares and other equity","S1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","1995","1995","USD","US Dollar","6","Millions",,,149835.4851,,
"PRT","Portugal","SAF5LINC","Shares and other equity","S1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","1996","1996","USD","US Dollar","6","Millions",,,157813.2844,,
"PRT","Portugal","SAF5LINC","Shares and other equity","S1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","1997","1997","USD","US Dollar","6","Millions",,,245182.1612,,
"PRT","Portugal","SAF5LINC","Shares and other equity","S1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","1998","1998","USD","US Dollar","6","Millions",,,307113.464,,
"PRT","Portugal","SAF5LINC","Shares and other equity","S1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","1999","1999","USD","US Dollar","6","Millions",,,290901.8412,,
"PRT","Portugal","SAF5LINC","Shares and other equity","S1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2000","2000","USD","US Dollar","6","Millions",,,275868.415,,
"PRT","Portugal","SAF5LINC","Shares and other equity","S1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2001","2001","USD","US Dollar","6","Millions",,,261322.7411,,
"PRT","Portugal","SAF5LINC","Shares and other equity","S1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2002","2002","USD","US Dollar","6","Millions",,,303407.9859,,
"PRT","Portugal","SAF5LINC","Shares and other equity","S1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2003","2003","USD","US Dollar","6","Millions",,,413823.0614,,
"PRT","Portugal","SAF5LINC","Shares and other equity","S1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2004","2004","USD","US Dollar","6","Millions",,,487356.0973,,
"PRT","Portugal","SAF5LINC","Shares and other equity","S1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2005","2005","USD","US Dollar","6","Millions",,,457670.9146,,
"PRT","Portugal","SAF5LINC","Shares and other equity","S1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2006","2006","USD","US Dollar","6","Millions",,,578658.3105,,
"PRT","Portugal","SAF5LINC","Shares and other equity","S1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2007","2007","USD","US Dollar","6","Millions",,,710843.5997,,
"PRT","Portugal","SAF5LINC","Shares and other equity","S1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2008","2008","USD","US Dollar","6","Millions",,,605624.3076,,
"PRT","Portugal","SAF5LINC","Shares and other equity","S1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2009","2009","USD","US Dollar","6","Millions",,,675306.7918,,
"PRT","Portugal","SAF5LINC","Shares and other equity","S1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2010","2010","USD","US Dollar","6","Millions",,,635568.6076,,
"PRT","Portugal","SAF5LINC","Shares and other equity","S1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2011","2011","USD","US Dollar","6","Millions",,,549474.6258,,
"PRT","Portugal","SAF5LINC","Shares and other equity","S1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2012","2012","USD","US Dollar","6","Millions",,,541030.0634,,
"PRT","Portugal","SAF5LINC","Shares and other equity","S1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2013","2013","USD","US Dollar","6","Millions",,,583319.7336,,
"PRT","Portugal","SAF5ASNC","Shares and other equity","S1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","1995","1995","USD","US Dollar","6","Millions",,,139121.0698,,
"PRT","Portugal","SAF5ASNC","Shares and other equity","S1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","1996","1996","USD","US Dollar","6","Millions",,,142797.1644,,
"PRT","Portugal","SAF5ASNC","Shares and other equity","S1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","1997","1997","USD","US Dollar","6","Millions",,,221898.6647,,
"PRT","Portugal","SAF5ASNC","Shares and other equity","S1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","1998","1998","USD","US Dollar","6","Millions",,,274785.957,,
"PRT","Portugal","SAF5ASNC","Shares and other equity","S1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","1999","1999","USD","US Dollar","6","Millions",,,264950.8532,,
"PRT","Portugal","SAF5ASNC","Shares and other equity","S1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2000","2000","USD","US Dollar","6","Millions",,,253524.0114,,
"PRT","Portugal","SAF5ASNC","Shares and other equity","S1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2001","2001","USD","US Dollar","6","Millions",,,244827.6341,,
"PRT","Portugal","SAF5ASNC","Shares and other equity","S1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2002","2002","USD","US Dollar","6","Millions",,,275532.2604,,
"PRT","Portugal","SAF5ASNC","Shares and other equity","S1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2003","2003","USD","US Dollar","6","Millions",,,372374.7863,,
"PRT","Portugal","SAF5ASNC","Shares and other equity","S1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2004","2004","USD","US Dollar","6","Millions",,,436441.7801,,
"PRT","Portugal","SAF5ASNC","Shares and other equity","S1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2005","2005","USD","US Dollar","6","Millions",,,417198.8759,,
"PRT","Portugal","SAF5ASNC","Shares and other equity","S1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2006","2006","USD","US Dollar","6","Millions",,,522514.6005,,
"PRT","Portugal","SAF5ASNC","Shares and other equity","S1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2007","2007","USD","US Dollar","6","Millions",,,641355.7396,,
"PRT","Portugal","SAF5ASNC","Shares and other equity","S1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2008","2008","USD","US Dollar","6","Millions",,,547489.6864,,
"PRT","Portugal","SAF5ASNC","Shares and other equity","S1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2009","2009","USD","US Dollar","6","Millions",,,601491.3986,,
"PRT","Portugal","SAF5ASNC","Shares and other equity","S1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2010","2010","USD","US Dollar","6","Millions",,,566005.0869,,
"PRT","Portugal","SAF5ASNC","Shares and other equity","S1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2011","2011","USD","US Dollar","6","Millions",,,492991.3103,,
"PRT","Portugal","SAF5ASNC","Shares and other equity","S1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2012","2012","USD","US Dollar","6","Millions",,,499598.5285,,
"PRT","Portugal","SAF5ASNC","Shares and other equity","S1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2013","2013","USD","US Dollar","6","Millions",,,539117.0411,,
"PRT","Portugal","SAF51ASNC","Shares and other equity, except mutual funds shares","S2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","1995","1995","USD","US Dollar","6","Millions",,,16943.9122,,
"PRT","Portugal","SAF51ASNC","Shares and other equity, except mutual funds shares","S2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","1996","1996","USD","US Dollar","6","Millions",,,22910.0745,,
"PRT","Portugal","SAF51ASNC","Shares and other equity, except mutual funds shares","S2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","1997","1997","USD","US Dollar","6","Millions",,,32995.6523,,
"PRT","Portugal","SAF51ASNC","Shares and other equity, except mutual funds shares","S2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","1998","1998","USD","US Dollar","6","Millions",,,46957.0037,,
"PRT","Portugal","SAF51ASNC","Shares and other equity, except mutual funds shares","S2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","1999","1999","USD","US Dollar","6","Millions",,,42987.1856,,
"PRT","Portugal","SAF51ASNC","Shares and other equity, except mutual funds shares","S2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2000","2000","USD","US Dollar","6","Millions",,,47577.8235,,
"PRT","Portugal","SAF51ASNC","Shares and other equity, except mutual funds shares","S2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2001","2001","USD","US Dollar","6","Millions",,,44370.3088,,
"PRT","Portugal","SAF51ASNC","Shares and other equity, except mutual funds shares","S2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2002","2002","USD","US Dollar","6","Millions",,,53244.135,,
"PRT","Portugal","SAF51ASNC","Shares and other equity, except mutual funds shares","S2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2003","2003","USD","US Dollar","6","Millions",,,85299.6478,,
"PRT","Portugal","SAF51ASNC","Shares and other equity, except mutual funds shares","S2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2004","2004","USD","US Dollar","6","Millions",,,109411.6632,,
"PRT","Portugal","SAF51ASNC","Shares and other equity, except mutual funds shares","S2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2005","2005","USD","US Dollar","6","Millions",,,105859.9076,,
"PRT","Portugal","SAF51ASNC","Shares and other equity, except mutual funds shares","S2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2006","2006","USD","US Dollar","6","Millions",,,143571.4117,,
"PRT","Portugal","SAF51ASNC","Shares and other equity, except mutual funds shares","S2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2007","2007","USD","US Dollar","6","Millions",,,179066.9506,,
"PRT","Portugal","SAF51ASNC","Shares and other equity, except mutual funds shares","S2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2008","2008","USD","US Dollar","6","Millions",,,148224.0244,,
"PRT","Portugal","SAF51ASNC","Shares and other equity, except mutual funds shares","S2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2009","2009","USD","US Dollar","6","Millions",,,174397.9844,,
"PRT","Portugal","SAF51ASNC","Shares and other equity, except mutual funds shares","S2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2010","2010","USD","US Dollar","6","Millions",,,164555.1946,,
"PRT","Portugal","SAF51ASNC","Shares and other equity, except mutual funds shares","S2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2011","2011","USD","US Dollar","6","Millions",,,143726.205,,
"PRT","Portugal","SAF51ASNC","Shares and other equity, except mutual funds shares","S2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2012","2012","USD","US Dollar","6","Millions",,,138411.4591,,
"PRT","Portugal","SAF51ASNC","Shares and other equity, except mutual funds shares","S2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2013","2013","USD","US Dollar","6","Millions",,,153200.0955,,
"PRT","Portugal","SAF51LINC","Shares and other equity, except mutual funds shares","S2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","1995","1995","USD","US Dollar","6","Millions",,,4660.8818,,
"PRT","Portugal","SAF51LINC","Shares and other equity, except mutual funds shares","S2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","1996","1996","USD","US Dollar","6","Millions",,,5848.3674,,
"PRT","Portugal","SAF51LINC","Shares and other equity, except mutual funds shares","S2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","1997","1997","USD","US Dollar","6","Millions",,,7729.3714,,
"PRT","Portugal","SAF51LINC","Shares and other equity, except mutual funds shares","S2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","1998","1998","USD","US Dollar","6","Millions",,,12725.694,,
"PRT","Portugal","SAF51LINC","Shares and other equity, except mutual funds shares","S2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","1999","1999","USD","US Dollar","6","Millions",,,15410.3631,,
"PRT","Portugal","SAF51LINC","Shares and other equity, except mutual funds shares","S2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2000","2000","USD","US Dollar","6","Millions",,,23419.6801,,
"PRT","Portugal","SAF51LINC","Shares and other equity, except mutual funds shares","S2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2001","2001","USD","US Dollar","6","Millions",,,25367.7093,,
"PRT","Portugal","SAF51LINC","Shares and other equity, except mutual funds shares","S2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2002","2002","USD","US Dollar","6","Millions",,,22133.2015,,
"PRT","Portugal","SAF51LINC","Shares and other equity, except mutual funds shares","S2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2003","2003","USD","US Dollar","6","Millions",,,40266.0693,,
"PRT","Portugal","SAF51LINC","Shares and other equity, except mutual funds shares","S2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2004","2004","USD","US Dollar","6","Millions",,,54372.839,,
"PRT","Portugal","SAF51LINC","Shares and other equity, except mutual funds shares","S2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2005","2005","USD","US Dollar","6","Millions",,,58488.4997,,
"PRT","Portugal","SAF51LINC","Shares and other equity, except mutual funds shares","S2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2006","2006","USD","US Dollar","6","Millions",,,75903.517,,
"PRT","Portugal","SAF51LINC","Shares and other equity, except mutual funds shares","S2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2007","2007","USD","US Dollar","6","Millions",,,92695.4872,,
"PRT","Portugal","SAF51LINC","Shares and other equity, except mutual funds shares","S2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2008","2008","USD","US Dollar","6","Millions",,,78496.0273,,
"PRT","Portugal","SAF51LINC","Shares and other equity, except mutual funds shares","S2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2009","2009","USD","US Dollar","6","Millions",,,89152.7555,,
"PRT","Portugal","SAF51LINC","Shares and other equity, except mutual funds shares","S2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2010","2010","USD","US Dollar","6","Millions",,,81827.1643,,
"PRT","Portugal","SAF51LINC","Shares and other equity, except mutual funds shares","S2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2011","2011","USD","US Dollar","6","Millions",,,76792.7062,,
"PRT","Portugal","SAF51LINC","Shares and other equity, except mutual funds shares","S2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2012","2012","USD","US Dollar","6","Millions",,,86155.9888,,
"PRT","Portugal","SAF51LINC","Shares and other equity, except mutual funds shares","S2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2013","2013","USD","US Dollar","6","Millions",,,92914.3112,,
"PRT","Portugal","SAF52ASNC","Mutual funds shares","S2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","1995","1995","USD","US Dollar","6","Millions",,,238.1422,,
"PRT","Portugal","SAF52ASNC","Mutual funds shares","S2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","1996","1996","USD","US Dollar","6","Millions",,,204.783,,
"PRT","Portugal","SAF52ASNC","Mutual funds shares","S2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","1997","1997","USD","US Dollar","6","Millions",,,206.851,,
"PRT","Portugal","SAF52ASNC","Mutual funds shares","S2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","1998","1998","USD","US Dollar","6","Millions",,,197.3446,,
"PRT","Portugal","SAF52ASNC","Mutual funds shares","S2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","1999","1999","USD","US Dollar","6","Millions",,,570.7936,,
"PRT","Portugal","SAF52ASNC","Mutual funds shares","S2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2000","2000","USD","US Dollar","6","Millions",,,397.2118,,
"PRT","Portugal","SAF52ASNC","Mutual funds shares","S2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2001","2001","USD","US Dollar","6","Millions",,,234.6197,,
"PRT","Portugal","SAF52ASNC","Mutual funds shares","S2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2002","2002","USD","US Dollar","6","Millions",,,260.56,,
"PRT","Portugal","SAF52ASNC","Mutual funds shares","S2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2003","2003","USD","US Dollar","6","Millions",,,457.4333,,
"PRT","Portugal","SAF52ASNC","Mutual funds shares","S2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2004","2004","USD","US Dollar","6","Millions",,,842.4452,,
"PRT","Portugal","SAF52ASNC","Mutual funds shares","S2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2005","2005","USD","US Dollar","6","Millions",,,2376.718,,
