Year,Economy,Economy Label,Flow,Flow Label,US$ at current prices in millions,US$ at current prices in millions Footnote,US$ at current prices in millions Missing value,Percentage of Gross Domestic Product,Percentage of Gross Domestic Product Footnote,Percentage of Gross Domestic Product Missing value
2009,512,"Oman",15,"Receipts",39.012,,,0.07035,,
2009,512,"Oman",16,"Payments",5315.995,,,9.58629,,
2009,586,"Pakistan",15,"Receipts",8717,,,5.2082,,
2009,585,"Palau",15,"Receipts",1.591,,,0.8659,,
2009,585,"Palau",16,"Payments",9.284,,,5.05455,,
2009,591,"Panama",15,"Receipts",337,,,1.23472,,
2009,591,"Panama",16,"Payments",449.8,,,1.64801,,
2009,598,"Papua New Guinea",15,"Receipts",4.735,,,0.04075,,
2009,598,"Papua New Guinea",16,"Payments",315.785,,,2.71773,,
2009,600,"Paraguay",15,"Receipts",377.3,,,1.68732,,
2009,600,"Paraguay",16,"Payments",85,,,0.38013,,
2009,604,"Peru",15,"Receipts",2408.698,,,1.99312,,
2009,608,"Philippines",15,"Receipts",19959.508,,,11.34226,,
2009,608,"Philippines",16,"Payments",93.79,,,0.0533,,
2009,616,"Poland",15,"Receipts",10214,,,2.32278,,
2009,616,"Poland",16,"Payments",1155,,,0.26266,,
2009,620,"Portugal",15,"Receipts",5517.766,,,2.26428,,
2009,620,"Portugal",16,"Payments",518.108,,,0.21261,,
2009,410,"Republic of Korea",15,"Receipts",5999.5,,,0.63558,,
2009,410,"Republic of Korea",16,"Payments",7491.9,,,0.79368,,
2009,498,"Republic of Moldova",15,"Receipts",1352.3,,,20.71446,,
2009,498,"Republic of Moldova",16,"Payments",87,,,1.33266,,
2009,643,"Russian Federation",15,"Receipts",5105.06,,,0.41349,,
2009,643,"Russian Federation",16,"Payments",21147.74,,,1.7129,,
2009,659,"Saint Kitts and Nevis",15,"Receipts",16.323,,,2.10816,,
2009,662,"Saint Lucia",15,"Receipts",30.315,,,2.1659,,
2009,670,"Saint Vincent and the Grenadines",15,"Receipts",40.946,,,5.73233,,
2009,670,"Saint Vincent and the Grenadines",16,"Payments",12.538,,,1.75524,,
2009,882,"Samoa",15,"Receipts",119.489,,,19.09501,,
2009,882,"Samoa",16,"Payments",8.453,,,1.35089,,
2009,682,"Saudi Arabia",15,"Receipts",214.4,,,0.04997,,
2009,682,"Saudi Arabia",16,"Payments",26469.733,,,6.16869,,
2009,686,"Senegal",15,"Receipts",1355.834,,,8.43121,,
2009,686,"Senegal",16,"Payments",175.125,,,1.08901,,
2009,688,"Serbia",15,"Receipts",4649.881,,,10.2958,,
2009,688,"Serbia",16,"Payments",152.961,,,0.33869,,
2009,690,"Seychelles",15,"Receipts",16.123,,,1.87947,,
2009,690,"Seychelles",16,"Payments",62.1,,,7.2388,,
2009,694,"Sierra Leone",15,"Receipts",35.896,,,1.46281,,
2009,694,"Sierra Leone",16,"Payments",3.491,,,0.14227,,
2009,534,"Sint Maarten (Dutch part)",15,"Receipts",,,"Not applicable",,,"Not applicable"
2009,534,"Sint Maarten (Dutch part)",16,"Payments",,,"Not applicable",,,"Not applicable"
2009,703,"Slovakia",15,"Receipts",1672.289,,,1.87811,,
2009,703,"Slovakia",16,"Payments",138.195,,,0.1552,,
2009,705,"Slovenia",15,"Receipts",173.458,,,0.3444,,
2009,705,"Slovenia",16,"Payments",246.615,,,0.48966,,
2009,090,"Solomon Islands",15,"Receipts",12.514,,,1.55352,,
2009,710,"South Africa",15,"Receipts",862.052,,,0.26142,,
2009,710,"South Africa",16,"Payments",1143.855,,,0.34688,,
2009,724,"Spain",15,"Receipts",5287.123,,,0.35592,,
2009,724,"Spain",16,"Payments",557.286,,,0.03752,,
2009,144,"Sri Lanka",15,"Receipts",3336.7,,,6.74956,,
2009,144,"Sri Lanka",16,"Payments",420.3,,,0.85019,,
2009,275,"State of Palestine",15,"Receipts",755.236,,,9.34039,,
2009,275,"State of Palestine",16,"Payments",7.912,,,0.09785,,
2009,729,"Sudan",15,"Receipts",,,"Not applicable",,,"Not applicable"
2009,729,"Sudan",16,"Payments",,,"Not applicable",,,"Not applicable"
2009,736,"Sudan (...2011)",15,"Receipts",1394.396,,,2.30241,,
2009,736,"Sudan (...2011)",16,"Payments",0.079,,,0.00013,,
2009,752,"Sweden",16,"Payments",1071.468,,,0.24545,,
2009,756,"Switzerland",15,"Receipts",2341.619,,,0.42253,,
2009,756,"Switzerland",16,"Payments",16395.815,,,2.95851,,
2009,760,"Syrian Arab Republic",15,"Receipts",1349.88,,,2.49462,,
2009,764,"Thailand",15,"Receipts",3808,,,1.35174,,
2009,764,"Thailand",16,"Payments",3265.4,,,1.15913,,
2009,768,"Togo",15,"Receipts",335.854,,,7.14134,,
2009,768,"Togo",16,"Payments",72.291,,,1.53714,,
2009,776,"Tonga",15,"Receipts",81.922,,,25.58133,,
2009,788,"Tunisia",15,"Receipts",1964.489,,,4.52067,,
2009,788,"Tunisia",16,"Payments",12.886,,,0.02965,,
2009,792,"Turkiye",15,"Receipts",1834,,,0.28246,,
2009,798,"Tuvalu",15,"Receipts",4.827,,,17.92753,,
2009,798,"Tuvalu",16,"Payments",1.384,,,5.13832,,
2009,800,"Uganda",15,"Receipts",781.097,,,3.13456,,
2009,800,"Uganda",16,"Payments",482.616,,,1.93674,,
2009,804,"Ukraine",15,"Receipts",5941,,,4.88761,,
2009,804,"Ukraine",16,"Payments",613,,,0.50431,,
2009,784,"United Arab Emirates",16,"Payments",35023.825,,,13.31851,,
2009,826,"United Kingdom",15,"Receipts",5242.982,,,0.2173,,
2009,826,"United Kingdom",16,"Payments",9274.762,,,0.3844,,
2009,840,"United States",15,"Receipts",5740,,,0.03965,,
2009,840,"United States",16,"Payments",50555,,,0.34918,,
2009,860,"Uzbekistan",15,"Receipts",2178.092,,,5.15145,,
2009,860,"Uzbekistan",16,"Payments",385.684,,,0.91219,,
2009,548,"Vanuatu",16,"Payments",2.695,,,0.44175,,
2009,704,"Viet Nam",15,"Receipts",6018,,,4.68942,,
2009,887,"Yemen",15,"Receipts",1160,,,4.07597,,
2009,894,"Zambia",15,"Receipts",41.264,,,0.2692,,
2009,894,"Zambia",16,"Payments",65.617,,,0.42808,,
2009,716,"Zimbabwe",15,"Receipts",1205.7,,,12.47389,,
2009,716,"Zimbabwe",16,"Payments",8.6,,,0.08897,,
2010,004,"Afghanistan",15,"Receipts",378.207,,,2.49731,,
2010,004,"Afghanistan",16,"Payments",788.698,,,5.2078,,
2010,008,"Albania",15,"Receipts",1586.574,,,13.30243,,
2010,008,"Albania",16,"Payments",209.307,,,1.75491,,
2010,012,"Algeria",15,"Receipts",2044,"Imputed from EIU",,1.26793,,
2010,012,"Algeria",16,"Payments",28,,,0.01737,,
2010,024,"Angola",16,"Payments",714.459,,,0.85258,,
2010,660,"Anguilla",15,"Receipts",2.918,"Imputed from IMF_bop",,1.08994,,
2010,028,"Antigua and Barbuda",15,"Receipts",28.924,,,2.518,,
2010,032,"Argentina",15,"Receipts",644.301,,,0.15107,,
2010,032,"Argentina",16,"Payments",1037.765,,,0.24333,,
2010,051,"Armenia",15,"Receipts",1669.337,,,16.90403,,
2010,051,"Armenia",16,"Payments",227.43,,,2.303,,
2010,533,"Aruba",16,"Payments",64.916,,,2.64576,,
2010,036,"Australia",15,"Receipts",1864.473,,,0.14328,,
2010,036,"Australia",16,"Payments",4655.461,,,0.35775,,
2010,040,"Austria",15,"Receipts",2983.488,,,0.7613,,
2010,040,"Austria",16,"Payments",2989.978,,,0.76296,,
2010,031,"Azerbaijan",15,"Receipts",1410.296,,,2.66566,,
2010,031,"Azerbaijan",16,"Payments",953.589,,,1.80242,,
2010,044,"Bahamas",16,"Payments",88.04,,,0.87205,,
2010,048,"Bahrain",16,"Payments",1641.755,,,6.38486,,
2010,050,"Bangladesh",15,"Receipts",10850.212,,,8.81522,,
2010,050,"Bangladesh",16,"Payments",9.419,,,0.00765,,
2010,052,"Barbados",15,"Receipts",81.869,,,1.8068,,
2010,112,"Belarus",15,"Receipts",575.3,,,1.00521,,
2010,112,"Belarus",16,"Payments",115.7,,,0.20216,,
2010,056,"Belgium",15,"Receipts",10993.669,,,2.28582,,
2010,056,"Belgium",16,"Payments",4142.285,,,0.86127,,
2010,084,"Belize",15,"Receipts",78.135,,,4.49289,,
2010,084,"Belize",16,"Payments",21.992,,,1.26457,,
2010,204,"Benin",15,"Receipts",139.569,,,1.46513,,
2010,204,"Benin",16,"Payments",63.441,,,0.66597,,
2010,060,"Bermuda",15,"Receipts",1261.416,,,19.00902,,
2010,060,"Bermuda",16,"Payments",238.623,,,3.59595,,
2010,064,"Bhutan",15,"Receipts",8.273,,,0.53447,,
2010,064,"Bhutan",16,"Payments",70.78,,,4.57239,,
2010,068,"Bolivia (Plurinational State of)",15,"Receipts",960.213,,,4.88665,,
2010,068,"Bolivia (Plurinational State of)",16,"Payments",101.784,,,0.51799,,
2010,070,"Bosnia and Herzegovina",15,"Receipts",1822.305,,,10.6094,,
2010,070,"Bosnia and Herzegovina",16,"Payments",46.44,,,0.27037,,
2010,072,"Botswana",15,"Receipts",22.3,,,0.17646,,
2010,072,"Botswana",16,"Payments",99.8,,,0.78973,,
2010,076,"Brazil",15,"Receipts",3082.8,,,0.13957,,
2010,076,"Brazil",16,"Payments",1023.7,,,0.04635,,
2010,100,"Bulgaria",15,"Receipts",1332.9,,,2.62956,,
2010,100,"Bulgaria",16,"Payments",90.4,,,0.17834,,
2010,108,"Burundi",15,"Receipts",34.499,,,1.69767,,
2010,132,"Cabo Verde",15,"Receipts",130.91,,,7.17241,,
2010,116,"Cambodia",15,"Receipts",557.4,,,4.95807,,
2010,116,"Cambodia",16,"Payments",163,,,1.44988,,
2010,120,"Cameroon",16,"Payments",54.233,,,0.19735,,
2010,124,"Canada",15,"Receipts",1199.158,,,0.07415,,
2010,124,"Canada",16,"Payments",5290.454,,,0.32712,,
2010,152,"Chile",15,"Receipts",62.325,,,0.02852,,
2010,152,"Chile",16,"Payments",148.789,,,0.06808,,
2010,156,"China",15,"Receipts",52459.646,,,0.8618,,
2010,156,"China",16,"Payments",1455.455,,,0.02391,,
2010,344,"China, Hong Kong SAR",15,"Receipts",339.569,,,0.14852,,
2010,344,"China, Hong Kong SAR",16,"Payments",482.937,,,0.21122,,
2010,446,"China, Macao SAR",15,"Receipts",46.854,,,0.1659,,
2010,446,"China, Macao SAR",16,"Payments",636.508,,,2.25378,,
2010,158,"China, Taiwan Province of",15,"Receipts",338.8,"Imputed from EIU",,0.07626,,
2010,170,"Colombia",15,"Receipts",4030.846,,,1.40662,,
2010,170,"Colombia",16,"Payments",151.326,,,0.05281,,
2010,178,"Congo",15,"Receipts",33.137,,,0.25227,,
2010,188,"Costa Rica",15,"Receipts",530.689,,,1.40921,,
2010,188,"Costa Rica",16,"Payments",259.383,,,0.68877,,
2010,384,"Cote d'Ivoire",15,"Receipts",373.842,,,1.4234,,
2010,384,"Cote d'Ivoire",16,"Payments",726.293,,,2.76535,,
2010,191,"Croatia",15,"Receipts",2287.051,,,3.76147,,
2010,191,"Croatia",16,"Payments",332.844,,,0.54742,,
2010,192,"Cuba",15,"Receipts",1728,"Imputed from EIU",,2.68623,,
2010,531,"Curacao",15,"Receipts",,,"Not applicable",,,"Not applicable"
2010,531,"Curacao",16,"Payments",,,"Not applicable",,,"Not applicable"
2010,196,"Cyprus",15,"Receipts",861.735,,,3.34333,,
2010,196,"Cyprus",16,"Payments",951.993,,,3.69351,,
2010,203,"Czechia",15,"Receipts",1229.064,,,0.58787,,
2010,203,"Czechia",16,"Payments",1496.982,,,0.71602,,
2010,208,"Denmark",15,"Receipts",925.467,,,0.28742,,
2010,208,"Denmark",16,"Payments",2833.343,,,0.87993,,
2010,262,"Djibouti",15,"Receipts",32.641,,,2.62461,,
2010,214,"Dominican Republic",15,"Receipts",3887,,,7.31195,,
2010,214,"Dominican Republic",16,"Payments",534,,,1.00452,,
2010,218,"Ecuador",15,"Receipts",2599.027,,,3.73663,,
2010,218,"Ecuador",16,"Payments",135.971,,,0.19549,,
2010,818,"Egypt",15,"Receipts",12453.1,,,5.80211,,
2010,818,"Egypt",16,"Payments",304.8,,,0.14201,,
2010,222,"El Salvador",15,"Receipts",3471.837,,,18.81966,,
2010,222,"El Salvador",16,"Payments",22.093,,,0.11976,,
2010,233,"Estonia",15,"Receipts",357.084,,,1.82791,,
2010,233,"Estonia",16,"Payments",123.28,,,0.63107,,
2010,748,"Eswatini",15,"Receipts",54.69,,,1.23211,,
2010,231,"Ethiopia",15,"Receipts",436.144,,,1.65763,,
2010,231,"Ethiopia",16,"Payments",46.967,,,0.17851,,
2010,234,"Faroe Islands",15,"Receipts",146.393,,,,,"No value reported or collected"
2010,242,"Fiji",15,"Receipts",175.631,,,5.59247,,
2010,242,"Fiji",16,"Payments",9.631,,,0.30668,,
2010,246,"Finland",15,"Receipts",893.815,,,0.3587,,
2010,246,"Finland",16,"Payments",720.832,,,0.28928,,
2010,250,"France",15,"Receipts",19898.258,,,0.75298,,
2010,250,"France",16,"Payments",12026.06,,,0.45508,,
2010,258,"French Polynesia",15,"Receipts",650.741,,,10.70172,,
2010,266,"Gabon",15,"Receipts",38.429,,,0.26764,,
2010,270,"Gambia",15,"Receipts",115.699,,,7.49689,,
2010,268,"Georgia",15,"Receipts",1183.936,,,9.67015,,
2010,268,"Georgia",16,"Payments",55.132,,,0.45031,,
2010,276,"Germany",15,"Receipts",12788.813,,,0.37655,,
2010,276,"Germany",16,"Payments",14682.106,,,0.43229,,
2010,300,"Greece",15,"Receipts",1498.782,,,0.50492,,
2010,300,"Greece",16,"Payments",1931.819,,,0.6508,,
2010,308,"Grenada",15,"Receipts",36.403,,,4.72145,,
2010,320,"Guatemala",15,"Receipts",4224.68,,,10.38461,,
2010,320,"Guatemala",16,"Payments",20.762,,,0.05104,,
2010,324,"Guinea",15,"Receipts",46.26,,,0.67499,,
2010,324,"Guinea",16,"Payments",40.98,,,0.59795,,
2010,624,"Guinea-Bissau",15,"Receipts",45.89,,,5.4049,,
2010,624,"Guinea-Bissau",16,"Payments",19.65,,,2.31437,,
2010,328,"Guyana",15,"Receipts",367.805,,,10.71409,,
2010,328,"Guyana",16,"Payments",128.12,,,3.7321,,
2010,332,"Haiti",15,"Receipts",1473.805,,,12.26949,,
2010,332,"Haiti",16,"Payments",166.979,,,1.3901,,
2010,340,"Honduras",15,"Receipts",2617.907,,,16.52787,,
2010,348,"Hungary",15,"Receipts",1849.914,,,1.39959,,
2010,348,"Hungary",16,"Payments",859.892,,,0.65057,,
2010,352,"Iceland",15,"Receipts",135.558,,,0.9858,,
2010,352,"Iceland",16,"Payments",67.194,,,0.48864,,
2010,356,"India",15,"Receipts",53479.96,,,3.20312,,
2010,356,"India",16,"Payments",3828.678,,,0.22931,,
2010,360,"Indonesia",15,"Receipts",6916,,,0.91591,,
2010,360,"Indonesia",16,"Payments",2840,,,0.37611,,
2010,364,"Iran (Islamic Republic of)",15,"Receipts",1181,"Imputed from EIU",,0.22547,,
2010,372,"Ireland",15,"Receipts",658.01,,,0.29681,,
2010,372,"Ireland",16,"Payments",2266.001,,,1.02212,,
2010,376,"Israel",15,"Receipts",4740,,,1.98399,,
2010,376,"Israel",16,"Payments",3768.5,,,1.57735,,
2010,380,"Italy",15,"Receipts",7975.133,,,0.37371,,
2010,380,"Italy",16,"Payments",12882.879,,,0.60369,,
2010,388,"Jamaica",15,"Receipts",2026.446,,,15.328,,
2010,388,"Jamaica",16,"Payments",279.31,,,2.1127,,
2010,392,"Japan",15,"Receipts",1684.469,,,0.02925,,
2010,392,"Japan",16,"Payments",4365.715,,,0.07581,,
2010,400,"Jordan",15,"Receipts",3622.9,,,13.35198,,
2010,400,"Jordan",16,"Payments",605.3,,,2.2308,,
2010,398,"Kazakhstan",15,"Receipts",225.556,,,0.15235,,
2010,398,"Kazakhstan",16,"Payments",3005.775,,,2.03028,,
2010,404,"Kenya",16,"Payments",19.104,,,0.04207,,
2010,296,"Kiribati",15,"Receipts",15.65,,,10.0769,,
2010,296,"Kiribati",16,"Payments",1.031,,,0.66383,,
2010,412,"Kosovo",15,"Receipts",1006.678,,,18.85609,,
2010,412,"Kosovo",16,"Payments",127.121,,,2.3811,,
2010,414,"Kuwait",16,"Payments",11864.004,,,10.27934,,
2010,417,"Kyrgyzstan",15,"Receipts",1266.2,,,26.41019,,
2010,417,"Kyrgyzstan",16,"Payments",167.8,,,3.49994,,
2010,428,"Latvia",15,"Receipts",1257.366,,,5.24689,,
2010,428,"Latvia",16,"Payments",314.82,,,1.31372,,
2010,422,"Lebanon",15,"Receipts",6914.055,,,17.98479,,
2010,422,"Lebanon",16,"Payments",4390.476,,,11.42047,,
2010,426,"Lesotho",15,"Receipts",610.129,,,27.30713,,
2010,430,"Liberia",15,"Receipts",294.2,,,22.7709,,
2010,430,"Liberia",16,"Payments",300.5,,,23.25851,,
2010,434,"Libya",16,"Payments",1609,,,2.1345,,
2010,440,"Lithuania",15,"Receipts",1673.16,,,4.50519,,
2010,440,"Lithuania",16,"Payments",552.309,,,1.48716,,
2010,442,"Luxembourg",15,"Receipts",1669.577,,,2.97294,,
2010,442,"Luxembourg",16,"Payments",10658.661,,,18.97937,,
2010,450,"Madagascar",15,"Receipts",455.826,,,4.56615,,
2010,450,"Madagascar",16,"Payments",58.909,,,0.59011,,
2010,454,"Malawi",15,"Receipts",21.768,,,0.31277,,
2010,454,"Malawi",16,"Payments",14.908,,,0.2142,,
2010,458,"Malaysia",15,"Receipts",1102.9,,,0.43248,,
2010,458,"Malaysia",16,"Payments",8628.3,,,3.38341,,
2010,462,"Maldives",15,"Receipts",3.159,,,0.12206,,
2010,462,"Maldives",16,"Payments",189.385,,,7.3173,,
2010,466,"Mali",15,"Receipts",473.207,,,4.43129,,
2010,466,"Mali",16,"Payments",176.053,,,1.64863,,
2010,470,"Malta",15,"Receipts",229.566,,,2.5431,,
2010,470,"Malta",16,"Payments",1611.546,,,17.85249,,
2010,584,"Marshall Islands",15,"Receipts",22.215,,,13.85675,,
2010,478,"Mauritania",15,"Receipts",55,"Imputed from EIU",,0.9771,,
2010,480,"Mauritius",15,"Receipts",337.119,"Imputed from EIU",,3.36995,,
2010,484,"Mexico",15,"Receipts",22767.717,,,2.05964,,
2010,583,"Micronesia (Federated States of)",15,"Receipts",18.067,,,6.08421,,
2010,496,"Mongolia",15,"Receipts",266.243,,,3.70322,,
2010,496,"Mongolia",16,"Payments",169.098,,,2.35202,,
2010,499,"Montenegro",15,"Receipts",416,,,10.05087,,
2010,499,"Montenegro",16,"Payments",32.7,,,0.79006,,
2010,500,"Montserrat",16,"Payments",1.711,"Imputed from IMF_bop",,3.08272,,
2010,504,"Morocco",15,"Receipts",6422.542,,,6.66048,,
2010,504,"Morocco",16,"Payments",62.034,,,0.06433,,
2010,508,"Mozambique",15,"Receipts",115.777,,,1.01453,,
2010,508,"Mozambique",16,"Payments",53.681,,,0.4704,,
2010,516,"Namibia",15,"Receipts",69.207,,,0.60467,,
2010,516,"Namibia",16,"Payments",81.636,,,0.71326,,
2010,524,"Nepal",15,"Receipts",3464.093,,,18.86287,,
2010,524,"Nepal",16,"Payments",32.361,,,0.17621,,
2010,528,"Netherlands (Kingdom of the)",15,"Receipts",1720.053,,,0.20318,,
2010,528,"Netherlands (Kingdom of the)",16,"Payments",9395.853,,,1.10989,,
2010,540,"New Caledonia",15,"Receipts",491.845,,,5.25743,,
2010,554,"New Zealand",15,"Receipts",370.503,,,0.25287,,
2010,554,"New Zealand",16,"Payments",533.918,,,0.36441,,
2010,558,"Nicaragua",15,"Receipts",824.8,,,9.41703,,
2010,566,"Nigeria",15,"Receipts",19744.755,,,5.43394,,
2010,807,"North Macedonia",15,"Receipts",387.931,,,4.12379,,
2010,807,"North Macedonia",16,"Payments",22.612,,,0.24037,,
2010,578,"Norway",15,"Receipts",679.972,,,0.15775,,
2010,578,"Norway",16,"Payments",4118.497,,,0.95545,,
2010,512,"Oman",15,"Receipts",39.012,,,0.06002,,
2010,512,"Oman",16,"Payments",5703.511,,,8.7755,,
2010,586,"Pakistan",15,"Receipts",9690,,,5.29625,,
2010,585,"Palau",15,"Receipts",1.685,,,0.91985,,
2010,585,"Palau",16,"Payments",8.994,,,4.90875,,
2010,591,"Panama",15,"Receipts",410,,,1.37913,,
2010,591,"Panama",16,"Payments",485.8,,,1.6341,,
2010,598,"Papua New Guinea",15,"Receipts",3.502,,,0.02457,,
2010,598,"Papua New Guinea",16,"Payments",394.609,,,2.76903,,
2010,600,"Paraguay",15,"Receipts",409.885,,,1.50356,,
2010,600,"Paraguay",16,"Payments",90,,,0.33014,,
2010,604,"Peru",15,"Receipts",2533.911,,,1.71758,,
2010,608,"Philippines",15,"Receipts",21556.634,,,10.34542,,
2010,608,"Philippines",16,"Payments",109.142,,,0.05238,,
2010,616,"Poland",15,"Receipts",7712,,,1.6212,,
2010,616,"Poland",16,"Payments",1326,,,0.27875,,
2010,620,"Portugal",15,"Receipts",5467.13,,,2.29826,,
2010,620,"Portugal",16,"Payments",505.717,,,0.21259,,
2010,410,"Republic of Korea",15,"Receipts",5853.7,,,0.51166,,
2010,410,"Republic of Korea",16,"Payments",9544.2,,,0.83423,,
2010,498,"Republic of Moldova",15,"Receipts",1752.83,,,25.13024,,
2010,498,"Republic of Moldova",16,"Payments",115.73,,,1.65922,,
2010,643,"Russian Federation",15,"Receipts",5250.02,,,0.34094,,
2010,643,"Russian Federation",16,"Payments",21453.98,,,1.39326,,
2010,646,"Rwanda",15,"Receipts",106.5,,,1.74008,,
2010,646,"Rwanda",16,"Payments",63.6,,,1.03915,,
2010,659,"Saint Kitts and Nevis",15,"Receipts",17.672,,,2.26941,,
2010,662,"Saint Lucia",15,"Receipts",31.301,,,2.11105,,
2010,670,"Saint Vincent and the Grenadines",15,"Receipts",42.033,,,5.83425,,
2010,670,"Saint Vincent and the Grenadines",16,"Payments",12.68,,,1.75999,,
2010,882,"Samoa",15,"Receipts",138.505,,,19.82222,,
2010,882,"Samoa",16,"Payments",8.948,,,1.28055,,
2010,682,"Saudi Arabia",15,"Receipts",236.48,,,0.04477,,
2010,682,"Saudi Arabia",16,"Payments",27069.005,,,5.12469,,
2010,686,"Senegal",15,"Receipts",1479.12,,,9.18389,,
2010,686,"Senegal",16,"Payments",216.656,,,1.34522,,
2010,688,"Serbia",15,"Receipts",4117.446,,,9.84577,,
2010,688,"Serbia",16,"Payments",154.765,,,0.37008,,
2010,690,"Seychelles",15,"Receipts",17.377,,,1.76246,,
2010,690,"Seychelles",16,"Payments",41.221,,,4.18081,,
2010,694,"Sierra Leone",15,"Receipts",44.219,,,1.71521,,
2010,694,"Sierra Leone",16,"Payments",10.571,,,0.41003,,
2010,534,"Sint Maarten (Dutch part)",15,"Receipts",,,"Not applicable",,,"Not applicable"
2010,534,"Sint Maarten (Dutch part)",16,"Payments",,,"Not applicable",,,"Not applicable"
2010,703,"Slovakia",15,"Receipts",1590.89,,,1.74681,,
2010,703,"Slovakia",16,"Payments",69.924,,,0.07678,,
2010,705,"Slovenia",15,"Receipts",164.467,,,0.34149,,
2010,705,"Slovenia",16,"Payments",212.118,,,0.44043,,
2010,090,"Solomon Islands",15,"Receipts",14.279,,,1.58982,,
2010,090,"Solomon Islands",16,"Payments",61.708,,,6.87075,,
2010,710,"South Africa",15,"Receipts",1069.571,,,0.25627,,
2010,710,"South Africa",16,"Payments",1352.799,,,0.32413,,
2010,724,"Spain",15,"Receipts",5668.504,,,0.39899,,
2010,724,"Spain",16,"Payments",470.666,,,0.03313,,
2010,144,"Sri Lanka",15,"Receipts",4123.13,,,7.03172,,
2010,144,"Sri Lanka",16,"Payments",526.14,,,0.8973,,
2010,275,"State of Palestine",15,"Receipts",927.139,,,9.5764,,
2010,275,"State of Palestine",16,"Payments",18.127,,,0.18724,,
2010,729,"Sudan",15,"Receipts",,,"Not applicable",,,"Not applicable"
2010,729,"Sudan",16,"Payments",,,"Not applicable",,,"Not applicable"
2010,736,"Sudan (...2011)",15,"Receipts",1455.5,,,2.0893,,
2010,736,"Sudan (...2011)",16,"Payments",0.8,,,0.00115,,
2010,752,"Sweden",16,"Payments",1160.032,,,0.23397,,
2010,756,"Switzerland",15,"Receipts",2494.623,,,0.41657,,
2010,756,"Switzerland",16,"Payments",18511.536,,,3.09118,,
2010,760,"Syrian Arab Republic",15,"Receipts",1622.539,,,2.64297,,
2010,762,"Tajikistan",15,"Receipts",2020.5,,,35.81065,,
2010,762,"Tajikistan",16,"Payments",183.6,,,3.25406,,
2010,764,"Thailand",15,"Receipts",4433.16,,,1.29965,,
2010,764,"Thailand",16,"Payments",3026.91,,,0.88738,,
2010,768,"Togo",15,"Receipts",336.926,,,7.1055,,
2010,768,"Togo",16,"Payments",62.85,,,1.32546,,
2010,776,"Tonga",15,"Receipts",74.03,,,19.94061,,
2010,788,"Tunisia",15,"Receipts",2063.295,,,4.68388,,
2010,788,"Tunisia",16,"Payments",13.344,,,0.03029,,
2010,792,"Turkiye",15,"Receipts",1819,,,0.23412,,
2010,798,"Tuvalu",15,"Receipts",3.92,,,12.48547,,
2010,798,"Tuvalu",16,"Payments",1.912,,,6.08919,,
2010,800,"Uganda",15,"Receipts",770.789,,,2.51064,,
2010,800,"Uganda",16,"Payments",331.1,,,1.07847,,
2010,804,"Ukraine",15,"Receipts",6535,,,4.80471,,
2010,804,"Ukraine",16,"Payments",703,,,0.51686,,
2010,784,"United Arab Emirates",16,"Payments",38719.167,,,12.89826,,
2010,826,"United Kingdom",15,"Receipts",4951.405,,,0.19921,,
2010,826,"United Kingdom",16,"Payments",9565.109,,,0.38484,,
2010,834,"United Republic of Tanzania",15,"Receipts",344.3,,,1.06353,,
2010,834,"United Republic of Tanzania",16,"Payments",123,,,0.37994,,
2010,840,"United States",15,"Receipts",5930,,,0.0394,,
2010,840,"United States",16,"Payments",50527,,,0.33575,,
2010,860,"Uzbekistan",15,"Receipts",3435.379,,,6.86938,,
2010,860,"Uzbekistan",16,"Payments",260.825,,,0.52155,,
