currency;lcu_to_usd;year
MYR;4,061400e+00;2017
MZN;5,900255e+01;2017
NAD;1,236750e+01;2017
NGN;3,592207e+02;2017
NIO;3,080244e+01;2017
NOK;8,207823e+00;2017
NPR;1,020294e+02;2017
NZD;1,408227e+00;2017
OMR;3,848320e-01;2017
PAB;1,000000e+00;2017
PEN;3,237925e+00;2017
PGK;3,212945e+00;2017
PHP;4,996400e+01;2017
PKR;1,105543e+02;2017
PLN;3,483900e+00;2017
PYG;5,582400e+03;2017
QAR;3,639547e+00;2017
RON;3,887112e+00;2017
RSD;9,852311e+01;2017
RUB;5,762365e+01;2017
RWF;8,533833e+02;2017
SAR;3,750250e+00;2017
SBD;7,762342e+00;2017
SCR;1,404609e+01;2017
SDG;7,007657e+00;2017
SEK;8,184313e+00;2017
SGD;1,337435e+00;2017
SHP;7,399150e-01;2017
SLL;7,650844e+03;2017
SOS;5,855780e+02;2017
SRD;7,458000e+00;2017
SSP;1,302634e+02;2017
STD;2,045852e+04;2017
STN;2,045852e+01;2017
SVC;8,738200e+00;2017
SYP;5,149900e+02;2017
SZL;1,237500e+01;2017
THB;3,252450e+01;2017
TJS;8,813354e+00;2017
TMT;3,509974e+00;2017
TND;2,457001e+00;2017
TOP;2,263879e+00;2017
TRY;3,795916e+00;2017
TTD;6,720266e+00;2017
TWD;2,966480e+01;2017
TZS;2,232273e+03;2017
UAH;2,811292e+01;2017
UGX;3,635133e+03;2017
USD;1,000000e+00;2017
UYU;2,879468e+01;2017
UZS;8,108250e+03;2017
VEF;9,985022e+00;2017
VND;2,270141e+04;2017
VUV;1,057904e+02;2017
WST;2,533775e+00;2017
XAF;5,465434e+02;2017
XAG;5,907381e-02;2017
XAU;7,675500e-04;2017
XCD;2,702550e+00;2017
XDR;7,021810e-01;2017
XOF;5,465434e+02;2017
XPD;9,396000e-04;2017
XPF;9,942721e+01;2017
XPT;1,074470e-03;2017
YER;2,503211e+02;2017
ZAR;1,237860e+01;2017
ZMW;9,985571e+00;2017
ZWL;3,223550e+02;2017
AED;3,672779e+00;2018
AFN;7,544659e+01;2018
ALL;1,079466e+02;2018
AMD;4,854648e+02;2018
ANG;1,775755e+00;2018
AOA;3,086070e+02;2018
ARS;3,761500e+01;2018
AUD;1,420477e+00;2018
AWG;1,799996e+00;2018
AZN;1,702500e+00;2018
BAM;1,708499e+00;2018
BBD;2,000000e+00;2018
BDT;8,364538e+01;2018
BGN;1,708410e+00;2018
BHD;3,769520e-01;2018
BIF;1,798946e+03;2018
BMD;1,000000e+00;2018
BND;1,575802e+00;2018
BOB;6,913079e+00;2018
BRL;3,881518e+00;2018
BSD;1,000000e+00;2018
BTC;2,697069e-04;2018
BTN;6,980431e+01;2018
BWP;1,071189e+01;2018
BYN;2,166950e+00;2018
BZD;2,016604e+00;2018
CAD;1,364564e+00;2018
CDF;1,637081e+03;2018
CHF;9,853670e-01;2018
CLF;2,421400e-02;2018
CLP;6,937700e+02;2018
CNH;6,873300e+00;2018
CNY;6,878563e+00;2018
COP;3,236464e+03;2018
CRC;6,047504e+02;2018
CUC;1,000000e+00;2018
CUP;2,575000e+01;2018
CVE;9,656075e+01;2018
CZK;2,242010e+01;2018
DJF;1,780250e+02;2018
DKK;6,511400e+00;2018
DOP;5,056370e+01;2018
DZD;1,181799e+02;2018
EGP;1,787750e+01;2018
ERN;1,500548e+01;2018
ETB;2,827058e+01;2018
EUR;8,702080e-01;2018
FJD;2,141044e+00;2018
FKP;7,849000e-01;2018
GBP;7,849000e-01;2018
GEL;2,680000e+00;2018
GGP;7,849000e-01;2018
GHS;4,856241e+00;2018
GIP;7,849000e-01;2018
GMD;4,944750e+01;2018
GNF;9,148364e+03;2018
GTQ;7,730914e+00;2018
GYD;2,094856e+02;2018
HKD;7,831161e+00;2018
HNL;2,439464e+01;2018
HRK;6,462600e+00;2018
HTG;7,734894e+01;2018
HUF;2,799500e+02;2018
IDR;1,441152e+04;2018
ILS;3,739130e+00;2018
IMP;7,849000e-01;2018
INR;6,956900e+01;2018
IQD;1,191000e+03;2018
IRR;4,210500e+04;2018
ISK;1,161800e+02;2018
JEP;7,849000e-01;2018
JMD;1,274509e+02;2018
JOD;7,096030e-01;2018
JPY;1,096347e+02;2018
KES;1,018989e+02;2018
KGS;6,870779e+01;2018
KHR;4,030000e+03;2018
KMF;4,308760e+02;2018
KPW;9,000000e+02;2018
KRW;1,113500e+03;2018
KWD;3,034140e-01;2018
KYD;8,337270e-01;2018
KZT;3,844964e+02;2018
LAK;8,545000e+03;2018
LBP;1,509704e+03;2018
LKR;1,830384e+02;2018
LRD;1,572995e+02;2018
LSL;1,438873e+01;2018
LYD;1,392165e+00;2018
MAD;9,555000e+00;2018
MDL;1,710547e+01;2018
MGA;3,490899e+03;2018
MKD;5,380101e+01;2018
MMK;1,545652e+03;2018
MNT;2,453750e+03;2018
MOP;8,070640e+00;2018
MRO;3,570000e+02;2018
MRU;3,635000e+01;2018
MUR;3,430015e+01;2018
MVR;1,545999e+01;2018
MWK;7,765289e+02;2018
MXN;1,964869e+01;2018
MYR;4,132500e+00;2018
MZN;6,104897e+01;2018
NAD;1,438986e+01;2018
NGN;3,645000e+02;2018
NIO;3,246430e+01;2018
NOK;8,640056e+00;2018
NPR;1,116840e+02;2018
NZD;1,487653e+00;2018
OMR;3,850260e-01;2018
PAB;1,000000e+00;2018
PEN;3,378497e+00;2018
PGK;3,379331e+00;2018
PHP;5,242327e+01;2018
PKR;1,398560e+02;2018
PLN;3,741000e+00;2018
PYG;5,966959e+03;2018
QAR;3,641194e+00;2018
RON;4,061304e+00;2018
RSD;1,031709e+02;2018
RUB;6,920900e+01;2018
RWF;8,861894e+02;2018
SAR;3,751250e+00;2018
SBD;8,237294e+00;2018
SCR;1,364613e+01;2018
SDG;4,763950e+01;2018
SEK;8,933855e+00;2018
SGD;1,362792e+00;2018
SHP;7,849000e-01;2018
SLL;8,390000e+03;2018
SOS;5,792437e+02;2018
SRD;7,458000e+00;2018
SSP;1,302634e+02;2018
STD;2,105060e+04;2018
STN;2,147500e+01;2018
SVC;8,753943e+00;2018
SYP;5,153600e+02;2018
SZL;1,438367e+01;2018
THB;3,224275e+01;2018
TJS;9,423786e+00;2018
TMT;3,499986e+00;2018
TND;2,955584e+00;2018
TOP;2,275158e+00;2018
TRY;5,288324e+00;2018
TTD;6,802678e+00;2018
TWD;3,058006e+01;2018
TZS;2,299877e+03;2018
UAH;2,772169e+01;2018
UGX;3,711606e+03;2018
USD;1,000000e+00;2018
UYU;3,240837e+01;2018
UZS;8,345892e+03;2018
VEF;2,484876e+05;2018
VES;6,375791e+02;2018
VND;2,311621e+04;2018
VUV;1,111579e+02;2018
WST;2,608360e+00;2018
XAF;5,708193e+02;2018
XAG;6,455164e-02;2018
XAU;7,795100e-04;2018
XCD;2,702550e+00;2018
XDR;7,167530e-01;2018
XOF;5,708193e+02;2018
XPD;7,886100e-04;2018
XPF;1,038435e+02;2018
XPT;1,255510e-03;2018
YER;2,503007e+02;2018
ZAR;1,436125e+01;2018
ZMW;1,193010e+01;2018
ZWL;3,223550e+02;2018
AED;3,673200e+00;2019
AFN;7,810229e+01;2019
ALL;1,085634e+02;2019
AMD;4,788915e+02;2019
ANG;1,687163e+00;2019
AOA;4,822270e+02;2019
ARS;5,984070e+01;2019
AUD;1,425517e+00;2019
AWG;1,800000e+00;2019
AZN;1,702500e+00;2019
BAM;1,741620e+00;2019
BBD;2,000000e+00;2019
BDT;8,487645e+01;2019
BGN;1,743540e+00;2019
BHD;3,770460e-01;2019
BIF;1,881637e+03;2019
BMD;1,000000e+00;2019
BND;1,347037e+00;2019
BOB;6,903467e+00;2019
BRL;4,019969e+00;2019
BSD;1,000000e+00;2019
BTC;1,393073e-04;2019
BTN;7,136942e+01;2019
BWP;1,057986e+01;2019
BYN;2,109097e+00;2019
BZD;2,015280e+00;2019
CAD;1,300450e+00;2019
CDF;1,685846e+03;2019
CHF;9,674000e-01;2019
CLF;2,674600e-02;2019
CLP;7,394017e+02;2019
CNH;6,960300e+00;2019
CNY;6,963300e+00;2019
COP;3,285756e+03;2019
CRC;5,717391e+02;2019
CUC;1,000000e+00;2019
CUP;2,575000e+01;2019
CVE;9,865000e+01;2019
CZK;2,266790e+01;2019
DJF;1,780000e+02;2019
DKK;6,663200e+00;2019
DOP;5,294779e+01;2019
DZD;1,190824e+02;2019
EGP;1,603457e+01;2019
ERN;1,499972e+01;2019
ETB;3,196085e+01;2019
EUR;8,912730e-01;2019
FJD;2,144600e+00;2019
FKP;7,541000e-01;2019
GBP;7,541000e-01;2019
GEL;2,860000e+00;2019
GGP;7,541000e-01;2019
GHS;5,700000e+00;2019
GIP;7,541000e-01;2019
GMD;5,125000e+01;2019
GNF;9,562247e+03;2019
GTQ;7,703356e+00;2019
GYD;2,091663e+02;2019
HKD;7,788550e+00;2019
HNL;2,465243e+01;2019
HRK;6,632827e+00;2019
HTG;9,517812e+01;2019
HUF;2,952779e+02;2019
IDR;1,388300e+04;2019
ILS;3,454200e+00;2019
IMP;7,541000e-01;2019
INR;7,130100e+01;2019
IQD;1,192128e+03;2019
IRR;4,210500e+04;2019
ISK;1,211100e+02;2019
JEP;7,541000e-01;2019
JMD;1,325058e+02;2019
JOD;7,090000e-01;2019
JPY;1,086850e+02;2019
KES;1,013534e+02;2019
KGS;6,950085e+01;2019
KHR;4,080169e+03;2019
KMF;4,388500e+02;2019
KPW;9,000000e+02;2019
KRW;1,154740e+03;2019
KWD;3,031970e-01;2019
KYD;8,331920e-01;2019
KZT;3,828392e+02;2019
LAK;8,883818e+03;2019
LBP;1,512834e+03;2019
LKR;1,813354e+02;2019
LRD;1,875999e+02;2019
LSL;1,402374e+01;2019
LYD;1,399256e+00;2019
MAD;9,564013e+00;2019
MDL;1,717758e+01;2019
MGA;3,695706e+03;2019
MKD;5,483691e+01;2019
MMK;1,475677e+03;2019
MNT;2,700546e+03;2019
MOP;8,017629e+00;2019
MRO;3,570000e+02;2019
MRU;3,770277e+01;2019
MUR;3,634903e+01;2019
MVR;1,545000e+01;2019
MWK;7,373421e+02;2019
MXN;1,893240e+01;2019
MYR;4,090500e+00;2019
MZN;6,148875e+01;2019
NAD;1,402374e+01;2019
NGN;3,633318e+02;2019
NIO;3,377804e+01;2019
NOK;8,819600e+00;2019
NPR;1,143621e+02;2019
NZD;1,488097e+00;2019
OMR;3,850090e-01;2019
PAB;1,000000e+00;2019
PEN;3,314657e+00;2019
PGK;3,414366e+00;2019
PHP;5,061072e+01;2019
PKR;1,548787e+02;2019
PLN;3,805750e+00;2019
PYG;6,451674e+03;2019
QAR;3,641000e+00;2019
RON;4,264785e+00;2019
RSD;1,048050e+02;2019
RUB;6,204518e+01;2019
RWF;9,427417e+02;2019
SAR;3,751104e+00;2019
SBD;8,303902e+00;2019
SCR;1,370045e+01;2019
SDG;4,515000e+01;2019
SEK;9,367900e+00;2019
SGD;1,348800e+00;2019
SHP;7,541000e-01;2019
SLL;7,488043e+03;2019
SOS;5,794181e+02;2019
SRD;7,458000e+00;2019
SSP;1,302600e+02;2019
STD;2,156079e+04;2019
STN;2,200000e+01;2019
SVC;8,748653e+00;2019
SYP;5,149049e+02;2019
SZL;1,402648e+01;2019
THB;2,969486e+01;2019
TJS;9,686031e+00;2019
TMT;3,500000e+00;2019
TND;2,775000e+00;2019
TOP;2,285270e+00;2019
TRY;5,948800e+00;2019
TTD;6,760193e+00;2019
TWD;2,991300e+01;2019
TZS;2,297584e+03;2019
UAH;2,369461e+01;2019
UGX;3,664311e+03;2019
USD;1,000000e+00;2019
UYU;3,721296e+01;2019
UZS;9,505639e+03;2019
VEF;2,484876e+05;2019
VES;3,347486e+04;2019
VND;2,317964e+04;2019
VUV;1,153300e+02;2019
WST;2,627858e+00;2019
XAF;5,846364e+02;2019
XAG;5,599889e-02;2019
XAU;6,590900e-04;2019
XCD;2,702550e+00;2019
XDR;7,223530e-01;2019
XOF;5,846364e+02;2019
XPD;5,132700e-04;2019
XPF;1,063571e+02;2019
XPT;1,036280e-03;2019
YER;2,503500e+02;2019
ZAR;1,401090e+01;2019
ZMW;1,407237e+01;2019
ZWL;3,220000e+02;2019
