currency,lcu_to_usd,year
BAM,1.75708,2015
BBD,2,2015
BDT,77.94729,2015
BGN,1.757159,2015
BHD,0.377584,2015
BIF,1575.067488,2015
BMD,1,2015
BND,1.349503,2015
BOB,6.912581,2015
BRL,3.116615,2015
BSD,1,2015
BTC,0.0037969714,2015
BTN,63.704483,2015
BWP,9.898138,2015
BYR,15379.175,2015
BZD,2.017134,2015
CAD,1.245991,2015
CDF,925.16675,2015
CHF,0.935504,2015
CLF,0.024598,2015
CLP,638.135997,2015
CNY,6.183754,2015
COP,2602.340016,2015
CRC,537.095602,2015
CUC,1,2015
CUP,1.000025,2015
CVE,99.002864,2015
CZK,24.49073,2015
DJF,177.388749,2015
DKK,6.703662,2015
DOP,44.981,2015
DZD,99.07455,2015
EEK,14.073375,2015
EGP,7.64158,2015
ERN,15.14,2015
ETB,20.75048,2015
EUR,0.897863,2015
FJD,2.084483,2015
FKP,0.637034,2015
GBP,0.637034,2015
GEL,2.246767,2015
GGP,0.637034,2015
GHS,4.373778,2015
GIP,0.637034,2015
GMD,39.56806,2015
GNF,7552.62,2015
GTQ,7.640316,2015
GYD,206.696502,2015
HKD,7.751681,2015
HNL,21.88702,2015
HRK,6.816324,2015
HTG,48.82905,2015
HUF,282.955601,2015
IDR,13348.216667,2015
ILS,3.778767,2015
IMP,0.637034,2015
INR,63.64168,2015
IQD,1186,2015
IRR,29289,2015
ISK,132.101,2015
JEP,0.637034,2015
JMD,116.17271,2015
JOD,0.70883,2015
JPY,122.4741,2015
KES,99.292589,2015
KGS,61.8074,2015
KHR,4118.707598,2015
KMF,441.149673,2015
KPW,900.09,2015
KRW,1121.323332,2015
KWD,0.30238,2015
KYD,0.827738,2015
KZT,186.603401,2015
LAK,8148.130098,2015
LBP,1511.626667,2015
LKR,134.1231,2015
LRD,84.080002,2015
LSL,12.215713,2015
LTL,3.089551,2015
LVL,0.628289,2015
LYD,1.369396,2015
MAD,9.741113,2015
MDL,18.94907,2015
MGA,3202.501634,2015
MKD,55.35189,2015
MMK,1108.9,2015
MNT,1951,2015
MOP,7.999645,2015
MRO,327.53875,2015
MTL,0.683738,2015
MUR,35.156675,2015
MVR,15.305167,2015
MWK,440.400699,2015
MXN,15.70433,2015
MYR,3.762226,2015
MZN,38.399999,2015
NAD,12.20857,2015
NGN,199.389601,2015
NIO,26.98877,2015
NOK,7.868688,2015
NPR,102.12382,2015
NZD,1.474828,2015
OMR,0.385453,2015
PAB,1,2015
PEN,3.183012,2015
PGK,2.73775,2015
PHP,45.12087,2015
PKR,102.0055,2015
PLN,3.76605,2015
PYG,5192.22,2015
QAR,3.646194,2015
RON,4.018525,2015
RSD,108.07064,2015
RUB,55.31229,2015
RWF,719.4825,2015
SAR,3.751181,2015
SBD,7.904841,2015
SCR,13.42034,2015
SDG,5.98917,2015
SEK,8.302419,2015
SGD,1.347695,2015
SHP,0.637034,2015
SLL,4245,2015
SOS,693.585003,2015
SRD,3.2825,2015
STD,22001.85,2015
SVC,8.762725,2015
SYP,188.821003,2015
SZL,12.20863,2015
THB,33.81612,2015
TJS,6.2602,2015
TMT,3.475,2015
TND,1.95038,2015
TOP,2.120261,2015
TRY,2.686462,2015
TTD,6.389024,2015
TWD,30.96776,2015
TZS,1995.424988,2015
UAH,21.04401,2015
UGX,3299.233333,2015
USD,1,2015
UYU,27.02653,2015
UZS,2549.800049,2015
VEF,6.31851,2015
VND,21831.333333,2015
VUV,106.363334,2015
WST,2.50348,2015
XAF,589.621815,2015
XAG,0.0639125,2015
XAU,8.49e-4,2015
XCD,2.70102,2015
XDR,0.711495,2015
XOF,589.581375,2015
XPF,107.221551,2015
YER,215.0536,2015
ZAR,12.19142,2015
ZMK,5252.024745,2015
ZMW,7.505019,2015
ZWL,322.387247,2015
AED,3.672807,2016
AFN,68.305002,2016
ALL,123.5719,2016
AMD,476.482501,2016
ANG,1.783725,2016
AOA,165.555166,2016
ARS,15.00923,2016
AUD,1.34235,2016
AWG,1.793333,2016
AZN,1.54425,2016
BAM,1.763189,2016
BBD,2,2016
BDT,78.5128,2016
BGN,1.762361,2016
BHD,0.377358,2016
BIF,1659.792476,2016
BMD,1,2016
BND,1.349109,2016
BOB,6.882992,2016
BRL,3.226232,2016
BSD,1,2016
BTC,0.001490964013,2016
BTN,67.601867,2016
BWP,10.93725,2016
BYN,2.00558,2016
BYR,20055.8,2016
BZD,2.007304,2016
CAD,1.295846,2016
CDF,945.4015,2016
CHF,0.977225,2016
CLF,0.025153,2016
CLP,664.840005,2016
CNY,6.648787,2016
COP,2947.408317,2016
CRC,546.792597,2016
CUC,1,2016
CUP,24.728383,2016
CVE,99.415101,2016
CZK,24.40335,2016
DJF,177.479999,2016
DKK,6.701609,2016
DOP,45.99283,2016
DZD,110.3851,2016
EEK,14.1077,2016
EGP,8.876337,2016
ERN,14.9985,2016
ETB,21.89002,2016
EUR,0.9009,2016
FJD,2.06405,2016
FKP,0.75188,2016
GBP,0.75188,2016
GEL,2.33032,2016
GGP,0.75188,2016
GHS,3.957389,2016
GIP,0.75188,2016
GMD,42.68181,2016
GNF,8840.135,2016
GTQ,7.64504,2016
GYD,205.153166,2016
HKD,7.759069,2016
HNL,22.77312,2016
HRK,6.779342,2016
HTG,62.663888,2016
HUF,284.647802,2016
IDR,13192.633333,2016
ILS,3.858047,2016
IMP,0.75188,2016
INR,67.53771,2016
IQD,1167.316671,2016
IRR,30112.5,2016
ISK,123.0999,2016
JEP,0.75188,2016
JMD,126.4354,2016
JOD,0.70798,2016
JPY,103.0811,2016
KES,101.22257,2016
KGS,67.453451,2016
KHR,4073.8125,2016
KMF,431.758329,2016
KPW,900.09,2016
KRW,1154.364992,2016
KWD,0.301675,2016
KYD,0.824728,2016
KZT,339.658498,2016
LAK,8098.95,2016
LBP,1509.705008,2016
LKR,146.146301,2016
LRD,90.25,2016
LSL,14.81496,2016
LTL,3.091405,2016
LVL,0.633681,2016
LYD,1.36867,2016
MAD,9.786308,2016
MDL,19.83392,2016
MGA,3246.251667,2016
MKD,55.42059,2016
MMK,1177.525,2016
MNT,1974.5,2016
MOP,7.998996,2016
MRO,355.403,2016
MTL,0.683602,2016
MUR,35.545725,2016
MVR,15.03,2016
MWK,707.243015,2016
MXN,18.38421,2016
MYR,4.0049,2016
MZN,63.390001,2016
NAD,14.79506,2016
NGN,282.151,2016
NIO,28.60288,2016
NOK,8.376246,2016
NPR,108.230999,2016
NZD,1.401388,2016
OMR,0.384963,2016
PAB,1,2016
PEN,3.29219,2016
PGK,3.170175,2016
PHP,47.05444,2016
PKR,104.7152,2016
PLN,3.950812,2016
PYG,5636.653333,2016
QAR,3.640653,2016
RON,4.074466,2016
RSD,111.110479,2016
RUB,63.97761,2016
RWF,753.797625,2016
SAR,3.749711,2016
SBD,7.934793,2016
SCR,12.90493,2016
SDG,6.08336,2016
SEK,8.462095,2016
SGD,1.348151,2016
SHP,0.75188,2016
SLL,5224.4775,2016
SOS,583.206,2016
SRD,7.0225,2016
STD,22091.85,2016
SVC,8.75332,2016
SYP,216.576667,2016
SZL,14.81076,2016
THB,35.15264,2016
TJS,7.86775,2016
TMT,3.468033,2016
TND,2.191609,2016
TOP,2.2635,2016
TRY,2.88317,2016
TTD,6.661322,2016
TWD,32.26373,2016
TZS,2192.025,2016
UAH,24.8795,2016
UGX,3407.36,2016
USD,1,2016
UYU,30.74139,2016
UZS,2948.75,2016
VEF,9.9785,2016
VND,22319.733333,2016
VUV,108.259999,2016
WST,2.5771,2016
XAF,592.441558,2016
XAG,0.053305,2016
XAU,7.58e-4,2016
XCD,2.70302,2016
XDR,0.714876,2016
XOF,593.233055,2016
XPF,107.3525,2016
YER,250.015999,2016
ZAR,14.79338,2016
ZMK,5253.075255,2016
ZMW,10.345533,2016
ZWL,322.322775,2016
AED,3.673014,2017
AFN,67.8625,2017
ALL,115.982238,2017
AMD,479.227298,2017
ANG,1.7766,2017
AOA,165.9165,2017
ARS,16.6235,2017
AUD,1.300399,2017
AWG,1.795504,2017
AZN,1.68605,2017
BAM,1.711949,2017
BBD,2,2017
BDT,80.445452,2017
BGN,1.71187,2017
BHD,0.377085,2017
BIF,1725.05,2017
BMD,1,2017
BND,1.376642,2017
BOB,6.936763,2017
BRL,3.3077,2017
BSD,1,2017
BTC,3.99119144e-4,2017
BTN,64.582876,2017
BWP,10.221066,2017
BYN,1.9373,2017
BZD,2.006204,2017
CAD,1.29625,2017
CDF,1486,2017
CHF,0.95846,2017
CLF,0.024652,2017
CLP,664.2,2017
CNH,6.778972,2017
CNY,6.77725,2017
COP,3044.03,2017
CRC,566.855059,2017
CUC,1,2017
CUP,25.5,2017
CVE,96.725,2017
CZK,22.8646,2017
DJF,178.77,2017
DKK,6.5046,2017
DOP,47.190431,2017
DZD,107.750311,2017
EGP,18.1215,2017
ERN,15.350732,2017
ETB,23.185287,2017
EUR,0.87512,2017
FJD,2.042099,2017
FKP,0.767607,2017
GBP,0.767607,2017
GEL,2.4054,2017
GGP,0.767607,2017
GHS,4.371599,2017
GIP,0.767607,2017
GMD,46.06,2017
GNF,9066.65,2017
GTQ,7.322482,2017
GYD,207.626843,2017
HKD,7.80753,2017
HNL,23.305322,2017
HRK,6.486529,2017
HTG,62.051435,2017
HUF,270.529,2017
IDR,13327.339453,2017
ILS,3.48843,2017
IMP,0.767607,2017
INR,64.613,2017
IQD,1165.75,2017
IRR,32468,2017
ISK,101.87,2017
JEP,0.767607,2017
JMD,129.303493,2017
JOD,0.708901,2017
JPY,112.405,2017
KES,103.652719,2017
KGS,69.11744,2017
KHR,4090,2017
KMF,431.475,2017
KPW,899.91,2017
KRW,1145.2,2017
KWD,0.303309,2017
KYD,0.831801,2017
KZT,321.261483,2017
LAK,8236.8,2017
LBP,1505.1,2017
LKR,153.202538,2017
LRD,93.5,2017
LSL,13.039786,2017
LYD,1.398366,2017
MAD,9.635846,2017
MDL,18.065636,2017
MGA,3019.25,2017
MKD,53.955,2017
MMK,1363.4,2017
MNT,2345.286864,2017
MOP,8.023779,2017
MRO,359.726814,2017
MUR,34.467333000000004,2017
MVR,15.500347,2017
MWK,725.055,2017
MXN,18.126175,2017
MYR,4.293505,2017
MZN,59.505818,2017
NAD,13.039786,2017
NGN,313.991088,2017
NIO,29.838906,2017
NOK,8.346605,2017
NPR,103.20536,2017
NZD,1.363271,2017
OMR,0.385088,2017
PAB,1,2017
PEN,3.241125,2017
PGK,3.16818,2017
PHP,50.444333,2017
PKR,104.628428,2017
PLN,3.703567,2017
PYG,5569.4,2017
QAR,3.7337,2017
RON,3.993295,2017
RSD,105.487675,2017
RUB,58.9022,2017
RWF,843.71,2017
SAR,3.7503,2017
SBD,7.872287,2017
SCR,13.533862,2017
SDG,6.664008,2017
SEK,8.428859,2017
SGD,1.3766,2017
SHP,0.767607,2017
SLL,7440.372748,2017
SOS,577.44,2017
SRD,7.4975,2017
SSP,124.111988,2017
STD,21483.066373,2017
SVC,8.73376,2017
SYP,214.34,2017
SZL,13.046047,2017
THB,33.92225,2017
TJS,8.798286,2017
TMT,3.499986,2017
TND,2.466005,2017
TOP,2.244485,2017
TRY,3.521003,2017
TTD,6.717164,2017
TWD,30.433,2017
TZS,2239.2,2017
UAH,26.030646,2017
UGX,3588.1,2017
USD,1,2017
UYU,28.31064,2017
UZS,3949.45,2017
VEF,10.12455,2017
VND,22715.918736,2017
VUV,106.792716,2017
WST,2.525396,2017
XAF,574.885424,2017
XAG,0.06015945,2017
XAU,8.0541e-4,2017
XCD,2.70255,2017
XDR,0.718707,2017
XOF,576.458979,2017
XPD,0.00118556,2017
XPF,104.876591,2017
XPT,0.00107876,2017
YER,250.325,2017
ZAR,13.095065,2017
ZMW,9.107665,2017
ZWL,322.322775,2017
AED,3.673014,2018
AFN,73.307069,2018
ALL,108.15,2018
AMD,481.695,2018
ANG,1.813788,2018
AOA,249.2635,2018
ARS,28.888,2018
AUD,1.350804,2018
AWG,1.787499,2018
AZN,1.7025,2018
BAM,1.679189,2018
BBD,2,2018
BDT,84.50595,2018
BGN,1.674404,2018
BHD,0.378505,2018
BIF,1785,2018
BMD,1,2018
BND,1.3485,2018
BOB,6.905582,2018
BRL,3.877011,2018
BSD,1,2018
BTC,1.56530486e-4,2018
BTN,68.48069,2018
BWP,10.431782,2018
BYN,1.987703,2018
BZD,2.008749,2018
CAD,1.314674,2018
CDF,1616,2018
CHF,0.99016,2018
CLF,0.02383,2018
CLP,653.9,2018
CNH,6.6357,2018
CNY,6.6223,2018
COP,2931.05,2018
CRC,566.967559,2018
CUC,1,2018
CUP,25.5,2018
CVE,95.5995,2018
CZK,22.23745,2018
DJF,178,2018
DKK,6.3772,2018
DOP,49.455,2018
DZD,117.4805,2018
EGP,17.8625,2018
ERN,15.100433,2018
ETB,27.58,2018
EUR,0.8545,2018
FJD,2.104949,2018
FKP,0.7573,2018
GBP,0.7573,2018
GEL,2.450001,2018
GGP,0.7573,2018
GHS,4.79,2018
GIP,0.7573,2018
GMD,47.155,2018
GNF,9030,2018
GTQ,7.492844,2018
GYD,208.665326,2018
HKD,7.84805,2018
HNL,24.028924,2018
HRK,6.3205,2018
HTG,66.613901,2018
HUF,281.81,2018
IDR,14214.495861,2018
ILS,3.656165,2018
IMP,0.7573,2018
INR,68.445,2018
IQD,1189,2018
IRR,42613.133333,2018
ISK,105.45,2018
JEP,0.7573,2018
JMD,130.65005,2018
JOD,0.709506,2018
JPY,110.742,2018
KES,100.9,2018
KGS,68.161108,2018
KHR,4065,2018
KMF,425.35,2018
KPW,900,2018
KRW,1114.92,2018
KWD,0.302753,2018
KYD,0.832885,2018
KZT,341.15,2018
LAK,8440.75,2018
LBP,1515.75,2018
LKR,158.284913,2018
LRD,149.902715,2018
LSL,13.775,2018
LYD,1.37,2018
MAD,9.4824,2018
MDL,16.891986,2018
MGA,3315,2018
MKD,52.774443,2018
MMK,1410.215079,2018
MNT,2442.138571,2018
MOP,8.076905,2018
MRO,356,2018
MRU,35.75,2018
MUR,34.65,2018
MVR,15.400126,2018
MWK,726.485,2018
MXN,19.9126,2018
MYR,4.0316090000000004,2018
MZN,59.797702,2018
NAD,13.81405,2018
NGN,360,2018
NIO,31.52,2018
NOK,8.148065,2018
NPR,109.553975,2018
NZD,1.47795,2018
OMR,0.384996,2018
PAB,1,2018
PEN,3.275899,2018
PGK,3.284078,2018
PHP,53.371,2018
PKR,121.7349,2018
PLN,3.7407,2018
PYG,5691.4,2018
QAR,3.641,2018
RON,3.991123,2018
RSD,100.985,2018
RUB,62.8067,2018
RWF,860,2018
SAR,3.75025,2018
SBD,7.943968,2018
SCR,13.539333,2018
SDG,18,2018
SEK,8.9458,2018
SGD,1.362922,2018
SHP,0.7573,2018
SLL,6305.033977,2018
SOS,578,2018
SRD,7.468,2018
SSP,130.2634,2018
STD,21034.771756,2018
STN,21.02,2018
SVC,8.745057,2018
SYP,515.00999,2018
SZL,13.7755,2018
THB,32.979,2018
TJS,9.169228,2018
TMT,3.507479,2018
TND,2.61789,2018
TOP,2.30604,2018
TRY,4.587178,2018
TTD,6.73575,2018
TWD,30.479,2018
TZS,2281.3,2018
UAH,26.3734,2018
UGX,3877.55,2018
USD,1,2018
UYU,31.316688,2018
UZS,7895,2018
VEF,79900,2018
VND,22926.138628,2018
VUV,108.26699,2018
WST,2.588088,2018
XAF,560.515257,2018
XAG,0.06213125,2018
XAU,7.9818e-4,2018
XCD,2.70255,2018
XDR,0.710948,2018
XOF,560.515257,2018
XPD,0.00104516,2018
XPF,101.968974,2018
XPT,0.00117263,2018
YER,250.208004,2018
ZAR,13.72908,2018
ZMW,9.949,2018
ZWL,322.355011,2018
AED,3.673018,2019
AFN,81.48495,2019
ALL,107.802332,2019
AMD,477.738466,2019
ANG,1.876654,2019
AOA,340.272,2019
ARS,42.508,2019
AUD,1.423897,2019
AWG,1.799996,2019
AZN,1.7025,2019
BAM,1.71979,2019
BBD,2,2019
BDT,84.570615,2019
BGN,1.720687,2019
BHD,0.377007,2019
BIF,1841.801673,2019
BMD,1,2019
BND,1.350793,2019
BOB,6.91624,2019
BRL,3.851021,2019
BSD,1,2019
BTC,9.3480249e-5,2019
BTN,69.160255,2019
BWP,10.647977,2019
BYN,2.042324,2019
BZD,2.017452,2019
CAD,1.309176,2019
CDF,1656.23983,2019
CHF,0.979641,2019
CLF,0.024281,2019
CLP,677.807634,2019
CNH,6.823122,2019
CNY,6.8668,2019
COP,3203.832452,2019
CRC,582.909019,2019
CUC,1,2019
CUP,25.75,2019
CVE,97.35,2019
CZK,22.384957,2019
DJF,178,2019
DKK,6.57082,2019
DOP,50.613427,2019
DZD,118.647837,2019
EGP,16.7098,2019
ERN,15.002809,2019
ETB,28.97793,2019
EUR,0.88027,2019
FJD,2.135803,2019
FKP,0.787796,2019
GBP,0.787796,2019
GEL,2.845,2019
GGP,0.787796,2019
GHS,5.436953,2019
GIP,0.787796,2019
GMD,49.7,2019
GNF,9190.669444,2019
GTQ,7.711744,2019
GYD,209.394993,2019
HKD,7.81225,2019
HNL,24.660095,2019
HRK,6.505409,2019
HTG,93.835747,2019
HUF,284.305286,2019
IDR,14127.988974,2019
ILS,3.566616,2019
IMP,0.787796,2019
INR,68.9505,2019
IQD,1192.369491,2019
IRR,42105,2019
ISK,124.740165,2019
JEP,0.787796,2019
JMD,130.65095,2019
JOD,0.709001,2019
JPY,108.37706964,2019
KES,102.34,2019
KGS,69.491399,2019
KHR,4072.058276,2019
KMF,433.12547,2019
KPW,900,2019
KRW,1156.59838,2019
KWD,0.303426,2019
KYD,0.834128,2019
KZT,380.961669,2019
LAK,8699.628318,2019
LBP,1508.728299,2019
LKR,176.61937,2019
LRD,196.250309,2019
LSL,14.146495,2019
LYD,1.391415,2019
MAD,9.579266,2019
MDL,18.082512,2019
MGA,3631.429043,2019
MKD,54.160563,2019
MMK,1516.327822,2019
MNT,2660.931125,2019
MOP,8.050837,2019
MRO,357,2019
MRU,36.85,2019
MUR,35.650052,2019
MVR,15.450018,2019
MWK,760.989992,2019
MXN,19.151597,2019
MYR,4.126606,2019
MZN,62.250359,2019
NAD,14.146495,2019
NGN,360,2019
NIO,33.173726,2019
NOK,8.523285,2019
NPR,110.655286,2019
NZD,1.487874,2019
OMR,0.384968,2019
PAB,1,2019
PEN,3.289281,2019
PGK,3.386562,2019
PHP,51.258395,2019
PKR,163.758145,2019
PLN,3.735106,2019
PYG,6200.762998,2019
QAR,3.641479,2019
RON,4.154391,2019
RSD,103.695688,2019
RUB,62.9912,2019
RWF,912.340554,2019
SAR,3.7503,2019
SBD,8.241754,2019
SCR,13.658124,2019
SDG,45.146146,2019
SEK,9.295192,2019
SGD,1.3519,2019
SHP,0.787796,2019
SLL,7047.710113,2019
SOS,580.71908,2019
SRD,7.458,2019
SSP,130.26,2019
STD,21560.79,2019
STN,21.6,2019
SVC,8.758181,2019
SYP,514.054891,2019
SZL,14.15202,2019
THB,30.6275,2019
TJS,9.443176,2019
TMT,3.499986,2019
TND,2.877995,2019
TOP,2.276682,2019
TRY,5.740097,2019
TTD,6.774589,2019
TWD,30.89412,2019
TZS,2299.4,2019
UAH,26.177964,2019
UGX,3693.311074,2019
USD,1,2019
UYU,35.255444,2019
UZS,8562.539172,2019
VEF,248487.642241,2019
VES,6552.46836,2019
VND,23351.251406,2019
VUV,115.142636,2019
WST,2.628384,2019
XAF,577.419313,2019
XAG,0.06580474,2019
XAU,7.1823e-4,2019
XCD,2.70255,2019
XDR,0.719333,2019
XOF,577.419313,2019
XPD,6.4804e-4,2019
XPF,105.044161,2019
XPT,0.00120266,2019
YER,250.300682,2019
ZAR,14.080827,2019
ZMW,12.836481,2019
ZWL,322.000001,2019
AED,3.6732,2020
AFN,77.231214,2020
ALL,110.759679,2020
AMD,481.616228,2020
ANG,1.795179,2020
AOA,578.925,2020
ARS,70.3962,2020
AUD,1.449065,2020
AWG,1.8,2020
AZN,1.7025,2020
BAM,1.744976,2020
BBD,2,2020
BDT,84.903305,2020
BGN,1.739404,2020
BHD,0.376989,2020
BIF,1920.307005,2020
BMD,1,2020
BND,1.397376,2020
BOB,6.905655,2020
BRL,5.4631,2020
BSD,1,2020
BTC,1.09404572e-4,2020
BTN,75.587402,2020
BWP,11.807715,2020
BYN,2.421409,2020
BZD,2.015908,2020
CAD,1.35749,2020
CDF,1922.596469,2020
CHF,0.9471,2020
CLF,0.029693,2020
CLP,822.798727,2020
CNH,7.07008,2020
CNY,7.0655,2020
COP,3742.764903,2020
CRC,579.835166,2020
CUC,1,2020
CUP,25.75,2020
CVE,98.65,2020
CZK,23.7396,2020
DJF,178.046714,2020
DKK,6.633992,2020
DOP,58.365628,2020
DZD,128.981875,2020
EGP,16.1507,2020
ERN,15.003062,2020
ETB,35.052463,2020
EUR,0.890115,2020
FJD,2.173,2020
FKP,0.807213,2020
GBP,0.807213,2020
GEL,3.07,2020
GGP,0.807213,2020
GHS,5.789359,2020
GIP,0.807213,2020
GMD,51.6,2020
GNF,9635.524768,2020
GTQ,7.700776,2020
GYD,209.120836,2020
HKD,7.75055,2020
HNL,24.936023,2020
HRK,6.7378,2020
HTG,109.426458,2020
HUF,315.636657,2020
IDR,14607.5,2020
ILS,3.4615,2020
IMP,0.807213,2020
INR,75.5575,2020
IQD,1192.553928,2020
IRR,42178.74,2020
ISK,138.33,2020
JEP,0.807213,2020
JMD,139.868965,2020
JOD,0.709,2020
JPY,107.993875,2020
KES,106.54,2020
KGS,75.428905,2020
KHR,4111.081316,2020
KMF,438.65032,2020
KPW,900,2020
KRW,1199.34,2020
KWD,0.307901,2020
KYD,0.833486,2020
KZT,405.991965,2020
LAK,9033.691133,2020
LBP,1515.150063,2020
LKR,186.234981,2020
LRD,199.299968,2020
LSL,17.357731,2020
LYD,1.403213,2020
MAD,9.713326,2020
MDL,17.009792,2020
MGA,3863.138622,2020
MKD,54.856417,2020
MMK,1371.147856,2020
MNT,2825.265872,2020
MOP,7.983476,2020
MRO,357,2020
MRU,37.888048,2020
MUR,40.15,2020
MVR,15.41,2020
MWK,736.357749,2020
MXN,23.0194,2020
MYR,4.285,2020
MZN,70.100006,2020
NAD,17.37,2020
NGN,387.18181,2020
NIO,34.073145,2020
NOK,9.6244,2020
NPR,120.941283,2020
NZD,1.550148,2020
OMR,0.384985,2020
PAB,1,2020
PEN,3.5368,2020
PGK,3.456756,2020
PHP,49.826008,2020
PKR,167.850782,2020
PLN,3.958037,2020
PYG,6797.73223,2020
QAR,3.641,2020
RON,4.305,2020
RSD,104.68,2020
RUB,71.1875,2020
RWF,953.381139,2020
SAR,3.751202,2020
SBD,8.349572,2020
SCR,17.600171,2020
SDG,55.325,2020
SEK,9.323685,2020
SGD,1.393787,2020
SHP,0.807213,2020
SLL,9730.001494,2020
SOS,579.551942,2020
SRD,7.458,2020
SSP,130.26,2020
STD,22000.619692,2020
STN,21.95,2020
SVC,8.751511,2020
SYP,513.258715,2020
SZL,17.360592,2020
THB,30.877131,2020
TJS,10.308475,2020
TMT,3.5,2020
TND,2.862,2020
TOP,2.295019,2020
TRY,6.852,2020
TTD,6.749878,2020
TWD,29.411799,2020
TZS,2318,2020
UAH,26.680645,2020
UGX,3728.3738,2020
USD,1,2020
UYU,42.067033,2020
UZS,10185.048354,2020
VEF,248487.642241,2020
VES,202053.013256,2020
VND,23153.676718,2020
VUV,116.140126,2020
WST,2.704367,2020
XAF,583.877353,2020
XAG,0.05493757,2020
XAU,5.6073e-4,2020
XCD,2.70255,2020
XDR,0.725868,2020
XOF,583.877353,2020
XPD,5.1511e-4,2020
XPF,106.219008,2020
XPT,0.00120522,2020
YER,250.349961,2020
ZAR,17.346118,2020
ZMW,18.160251,2020
ZWL,322,2020
AED,3.6732,2021
AFN,79.499997,2021
ALL,103.240266,2021
AMD,508.430002,2021
ANG,1.795724,2021
AOA,646,2021
ARS,95.705984,2021
AUD,1.333805,2021
AWG,1.8,2021
AZN,1.700805,2021
BAM,1.639064,2021
BBD,2,2021
BDT,84.838145,2021
BGN,1.649605,2021
BHD,0.377021,2021
BIF,1980.401279,2021
BMD,1,2021
BND,1.34339,2021
BOB,6.913472,2021
BRL,4.9705,2021
BSD,1,2021
BTC,2.8534393e-5,2021
BTN,74.287897,2021
BWP,10.833969,2021
BYN,2.528892,2021
BZD,2.016576,2021
CAD,1.239415,2021
CDF,1988.768551,2021
CHF,0.925091,2021
CLF,0.026539,2021
CLP,732.3,2021
CNH,6.46835,2021
CNY,6.4572,2021
COP,3777.404792,2021
CRC,620.19038,2021
CUC,1,2021
CUP,25.75,2021
CVE,93.35,2021
CZK,21.510499,2021
DJF,178.091515,2021
DKK,6.272004,2021
DOP,56.992487,2021
DZD,134.344318,2021
EGP,15.6917,2021
ERN,15.002,2021
ETB,43.875254,2021
EUR,0.843277,2021
FJD,2.07045,2021
FKP,0.723155,2021
GBP,0.723155,2021
GEL,3.155,2021
GGP,0.723155,2021
GHS,5.85,2021
GIP,0.723155,2021
GMD,51.13,2021
GNF,9822.171209,2021
GTQ,7.752275,2021
GYD,209.277218,2021
HKD,7.76465,2021
HNL,23.909294,2021
HRK,6.3193,2021
HTG,92.84378,2021
HUF,296.44,2021
IDR,14545.7,2021
ILS,3.25879,2021
IMP,0.723155,2021
INR,74.37145,2021
IQD,1459.576358,2021
IRR,42154.999979,2021
ISK,123.74,2021
JEP,0.723155,2021
JMD,149.84395,2021
JOD,0.709,2021
JPY,111.129,2021
KES,107.95,2021
KGS,84.591546,2021
KHR,4074.566956,2021
KMF,415.591408,2021
KPW,900,2021
KRW,1130.601157,2021
KWD,0.300849,2021
KYD,0.833663,2021
KZT,427.012344,2021
LAK,9481.59119,2021
LBP,1512.590878,2021
LKR,199.100909,2021
LRD,171.450049,2021
LSL,14.321343,2021
LYD,4.505717,2021
MAD,8.917618,2021
MDL,17.9647,2021
MGA,3840.5,2021
MKD,51.905326,2021
MMK,1646.647568,2021
MNT,2847.354137,2021
MOP,7.998975,2021
MRO,356.999828,2021
MRU,36.191491,2021
MUR,43,2021
MVR,15.341667,2021
MWK,805.936373,2021
MXN,19.938965,2021
MYR,4.1515,2021
MZN,63.413001,2021
NAD,14.29,2021
NGN,410.158614,2021
NIO,34.938452,2021
NOK,8.608699,2021
NPR,118.861761,2021
NZD,1.429436,2021
OMR,0.384983,2021
PAB,1,2021
PEN,3.980892,2021
PGK,3.559924,2021
PHP,48.828078,2021
PKR,157.661634,2021
PLN,3.815153,2021
PYG,6783.667427,2021
QAR,3.653589,2021
RON,4.1559,2021
RSD,98.557751,2021
RUB,73.0895,2021
RWF,1006.342259,2021
SAR,3.750448,2021
SBD,8.022495,2021
SCR,14.842992,2021
SDG,453,2021
SEK,8.5503,2021
SGD,1.3452,2021
SHP,0.723155,2021
SLL,10250.449852,2021
SOS,578.717091,2021
SRD,20.8655,2021
SSP,130.26,2021
STD,20518.098064,2021
STN,20.95,2021
SVC,8.7539650000000009,2021
SYP,1257.937232,2021
SZL,14.08571,2021
THB,32.012322,2021
TJS,11.409435,2021
TMT,3.51,2021
TND,2.773,2021
TOP,2.251036,2021
TRY,8.703825,2021
TTD,6.791117,2021
TWD,27.833,2021
TZS,2319.552536,2021
UAH,27.343664,2021
UGX,3556.825487,2021
USD,1,2021
UYU,43.483818,2021
UZS,10581.07171,2021
VES,3212940.475806,2021
VND,23080.991457,2021
VUV,109.647402,2021
WST,2.542132,2021
XAF,553.153443,2021
XAG,0.03832742,2021
XAU,5.6553e-4,2021
XCD,2.70255,2021
XDR,0.700617,2021
XOF,553.153443,2021
XPD,3.5988e-4,2021
XPF,100.629712,2021
XPT,9.343e-4,2021
YER,250.249915,2021
ZAR,14.27662,2021
ZMW,22.618639,2021
ZWL,322,2021
