alpha2;year;p2;ahweal992j;shweal992j;afiinc992j;sfiinc992j;afainc992j;sfainc992j;aptinc992j;sptinc992j;adiinc992j;sdiinc992j;npopul992i;mhweal992j;mfiinc992j;mfainc992j;mptinc992j;mdiinc992j
"US";1931;"p95p99";32508.838;.30755034;;;3693.3386;.16719859;3747.6816;.16965871;3600.6134;.16300088;76620000;3.23957e+11;5.11130e+10;6.770e+10;6.770e+10;6.770e+10
"US";1931;"p0p99";2624.0527;.61441601;;;759.80402;.85131495;758.47923;.84983061;786.96885;.88175152;76620000;3.23957e+11;5.11130e+10;6.770e+10;6.770e+10;6.770e+10
"US";1932;"pall";3339.9843;1;499.18258;;660.37614;1;660.37614;1.0000196;660.37614;1.0000196;77683000;2.59460e+11;3.87780e+10;5.130e+10;5.130e+10;5.130e+10
"US";1932;"p90p100";28321.862;.84796394;;;3050.6912;.46196266;3080.9088;.46653847;2770.5944;.41954793;77683000;2.59460e+11;3.87780e+10;5.130e+10;5.130e+10;5.130e+10
"US";1932;"p99p100";126979.76;.3801807;;;9042.2757;.13692614;9173.9513;.13892009;6840.4146;.10358361;77683000;2.59460e+11;3.87780e+10;5.130e+10;5.130e+10;5.130e+10
"US";1932;"p0p50";;;;;;;;;;;77683000;2.59460e+11;3.87780e+10;5.130e+10;5.130e+10;5.130e+10
"US";1932;"p0p90";564.22007;.15203606;;;394.78558;.53803734;391.44242;.53348108;425.92179;.58047162;77683000;2.59460e+11;3.87780e+10;5.130e+10;5.130e+10;5.130e+10
"US";1932;"p90p95";9352.4594;.14000753;;;1818.955;.13772113;1808.6736;.13694268;1755.5171;.13291797;77683000;2.59460e+11;3.87780e+10;5.130e+10;5.130e+10;5.130e+10
"US";1932;"p95p99";27369.142;.3277757;;;3092.4654;.18731539;3147.9422;.1906757;3021.9861;.18304635;77683000;2.59460e+11;3.87780e+10;5.130e+10;5.130e+10;5.130e+10
"US";1932;"p0p99";2091.0977;.6198193;;;575.71049;.86307386;574.39348;.86109946;597.96455;.89643594;77683000;2.59460e+11;3.87780e+10;5.130e+10;5.130e+10;5.130e+10
"US";1933;"pall";3419.5952;.999999;466.83764;;622.11162;1;622.11162;1;622.11162;.99999994;78764000;2.69341e+11;3.67700e+10;4.900e+10;4.900e+10;4.900e+10
"US";1933;"p90p100";28914.636;.84555726;;;2886.1266;.46392424;2915.9294;.46871482;2634.6061;.42349412;78764000;2.69341e+11;3.67700e+10;4.900e+10;4.900e+10;4.900e+10
"US";1933;"p99p100";137693.36;.40265981;;;9244.8422;.14860423;9417.1604;.15137413;7167.7996;.11521726;78764000;2.69341e+11;3.67700e+10;4.900e+10;4.900e+10;4.900e+10
"US";1933;"p0p50";;;;;;;;;;;78764000;2.69341e+11;3.67700e+10;4.900e+10;4.900e+10;4.900e+10
"US";1933;"p0p90";586.80916;.15444174;;;370.5544;.53607576;367.24298;.53128518;398.50108;.57650582;78764000;2.69341e+11;3.67700e+10;4.900e+10;4.900e+10;4.900e+10
"US";1933;"p90p95";8753.3255;.12798774;;;1575.6052;.12663364;1563.3962;.12565239;1527.983;.12280618;78764000;2.69341e+11;3.67700e+10;4.900e+10;4.900e+10;4.900e+10
"US";1933;"p95p99";26921.593;.3149097;;;2934.5995;.18868636;2981.2881;.19168831;2884.5867;.18547068;78764000;2.69341e+11;3.67700e+10;4.900e+10;4.900e+10;4.900e+10
"US";1933;"p0p99";2063.2912;.59733919;;;535.01334;.85139577;533.27275;.84862587;555.99353;.88478268;78764000;2.69341e+11;3.67700e+10;4.900e+10;4.900e+10;4.900e+10
"US";1934;"pall";3660.0138;1.000001;525.9338;;729.52512;1;729.52512;1.0000172;729.52512;1.000017;79915000;2.92490e+11;4.20300e+10;5.830e+10;5.830e+10;5.830e+10
"US";1934;"p90p100";30386.132;.83021906;;;3474.5941;.47628162;3503.4901;.48024256;3281.9302;.44987213;79915000;2.92490e+11;4.20300e+10;5.830e+10;5.830e+10;5.830e+10
"US";1934;"p99p100";149772.78;.4092137;;;12296.424;.16855381;12501.213;.17136096;10381.478;.1423046;79915000;2.92490e+11;4.20300e+10;5.830e+10;5.830e+10;5.830e+10
"US";1934;"p0p50";;;;;;;;;;;79915000;2.92490e+11;4.20300e+10;5.830e+10;5.830e+10;5.830e+10
"US";1934;"p0p90";690.44914;.16978194;;;424.51746;.52371838;421.3207;.51977461;445.93837;.55014491;79915000;2.92490e+11;4.20300e+10;5.830e+10;5.830e+10;5.830e+10
"US";1934;"p90p95";7684.2969;.10497634;;;1709.6716;.11717702;1675.6155;.11484289;1703.5462;.1167572;79915000;2.92490e+11;4.20300e+10;5.830e+10;5.830e+10;5.830e+10
"US";1934;"p95p99";28916.765;.31602903;;;3475.2897;.19055079;3538.9027;.1940387;3480.0234;.19081034;79915000;2.92490e+11;4.20300e+10;5.830e+10;5.830e+10;5.830e+10
"US";1934;"p0p99";2184.131;.5907873;;;612.68776;.83144619;610.63183;.8286562;632.04321;.85771245;79915000;2.92490e+11;4.20300e+10;5.830e+10;5.830e+10;5.830e+10
"US";1935;"pall";3917.6083;.999999;589.17645;;819.10589;.99999994;819.10589;1.0000151;819.10589;.99850905;81064000;3.17577e+11;4.77610e+10;6.640e+10;6.640e+10;6.640e+10
"US";1935;"p90p100";31997.501;.81676112;;;3814.6565;.46570981;3854.586;.47058458;3610.4555;.44078006;81064000;3.17577e+11;4.77610e+10;6.640e+10;6.640e+10;6.640e+10
"US";1935;"p99p100";158368.58;.40424811;;;14002.698;.17095101;14210.02;.17348208;11700.436;.142844;81064000;3.17577e+11;4.77610e+10;6.640e+10;6.640e+10;6.640e+10
"US";1935;"p0p50";;;;;;;;;;;81064000;3.17577e+11;4.77610e+10;6.640e+10;6.640e+10;6.640e+10
"US";1935;"p0p90";797.61583;.18323788;;;486.26688;.53429013;481.8441;.52943056;507.599;.55772899;81064000;3.17577e+11;4.77610e+10;6.640e+10;6.640e+10;6.640e+10
"US";1935;"p90p95";9363.357;.11950349;;;1975.5151;.12058973;1957.7367;.1195045;2010.5916;.12273087;81064000;3.17577e+11;4.77610e+10;6.640e+10;6.640e+10;6.640e+10
"US";1935;"p95p99";28697.413;.29300952;;;3566.5728;.17416907;3636.7891;.177598;3587.79;.17520519;81064000;3.17577e+11;4.77610e+10;6.640e+10;6.640e+10;6.640e+10
"US";1935;"p0p99";2357.4936;.59575089;;;685.93824;.82904893;683.85666;.82653306;707.95988;.85566505;81064000;3.17577e+11;4.77610e+10;6.640e+10;6.640e+10;6.640e+10
"US";1936;"pall";4553.1063;1;663.17737;;915.33181;1;915.33181;.99998665;915.33181;.99865687;82156000;3.74065e+11;5.44840e+10;7.520e+10;7.520e+10;7.520e+10
"US";1936;"p90p100";37413.673;.82171754;;;4336.0453;.47371295;4369.3941;.47735631;4055.6038;.44307472;82156000;3.74065e+11;5.44840e+10;7.520e+10;7.520e+10;7.520e+10
"US";1936;"p99p100";195492.02;.42935967;;;17414.23;.19025047;17603.46;.1923178;14426.182;.15760604;82156000;3.74065e+11;5.44840e+10;7.520e+10;7.520e+10;7.520e+10
"US";1936;"p0p50";;;;;;;;;;;82156000;3.74065e+11;5.44840e+10;7.520e+10;7.520e+10;7.520e+10
"US";1936;"p0p90";901.93221;.17828246;;;535.25253;.52628705;531.53353;.52263034;565.04668;.55558215;82156000;3.74065e+11;5.44840e+10;7.520e+10;7.520e+10;7.520e+10
"US";1936;"p90p95";10677.862;.11725909;;;2168.2068;.1184383;2150.687;.11748128;2221.4208;.12134511;82156000;3.74065e+11;5.44840e+10;7.520e+10;7.520e+10;7.520e+10
"US";1936;"p95p99";31313.85;.27509878;;;3776.2971;.16502418;3834.2616;.16755723;3755.6882;.16412358;82156000;3.74065e+11;5.44840e+10;7.520e+10;7.520e+10;7.520e+10
"US";1936;"p0p99";2624.4304;.57064033;;;748.67627;.80974953;746.75251;.80766885;777.61675;.84105083;82156000;3.74065e+11;5.44840e+10;7.520e+10;7.520e+10;7.520e+10
"US";1937;"pall";4505.0231;1;703.51855;;1005.8162;1;1005.8162;1;1005.8162;.99881721;83216000;3.74890e+11;5.85440e+10;8.370e+10;8.370e+10;8.370e+10
"US";1937;"p90p100";36169.022;.80285987;;;4638.1533;.46113329;4678.3937;.46513406;4422.7145;.43971399;83216000;3.74890e+11;5.85440e+10;8.370e+10;8.370e+10;8.370e+10
"US";1937;"p99p100";196509.2;.4362002;;;18760.356;.18651874;19143.221;.19032524;16233.223;.16139354;83216000;3.74890e+11;5.85440e+10;8.370e+10;8.370e+10;8.370e+10
"US";1937;"p0p50";;;;;;;;;;;83216000;3.74890e+11;5.85440e+10;8.370e+10;8.370e+10;8.370e+10
"US";1937;"p0p90";986.80092;.19714013;;;602.22317;.53886671;597.75202;.53486594;624.83896;.55910322;83216000;3.74890e+11;5.85440e+10;8.370e+10;8.370e+10;8.370e+10
"US";1937;"p90p95";11744.608;.13035014;;;2317.9046;.11522506;2319.2045;.11528968;2376.0446;.11811525;83216000;3.74890e+11;5.85440e+10;8.370e+10;8.370e+10;8.370e+10
"US";1937;"p95p99";26614.497;.23630953;;;4007.9134;.1593895;4011.1732;.15951913;4028.4247;.1602052;83216000;3.74890e+11;5.85440e+10;8.370e+10;8.370e+10;8.370e+10
"US";1937;"p0p99";2565.587;.5637998;;;826.4774;.81348126;822.61008;.80967476;850.80231;.83742367;83216000;3.74890e+11;5.85440e+10;8.370e+10;8.370e+10;8.370e+10
"US";1938;"pall";4218.581;1.000001;638.70578;;914.11363;.99999994;914.11363;1.000013;914.11363;1.0014267;84344000;3.55812e+11;5.38710e+10;7.710e+10;7.710e+10;7.710e+10
"US";1938;"p90p100";33724.289;.79942256;;;4210.7257;.46063483;4246.7372;.46457432;3994.1835;.43694606;84344000;3.55812e+11;5.38710e+10;7.710e+10;7.710e+10;7.710e+10
"US";1938;"p99p100";167536.37;.39713915;;;15362.568;.16805972;15706.718;.17182457;12809.871;.14013434;84344000;3.55812e+11;5.38710e+10;7.710e+10;7.710e+10;7.710e+10
"US";1938;"p0p50";;;;;;;;;;;84344000;3.55812e+11;5.38710e+10;7.710e+10;7.710e+10;7.710e+10
"US";1938;"p0p90";940.17379;.20057844;;;547.82334;.53936511;543.83532;.53543867;573.33272;.56448064;84344000;3.55812e+11;5.38710e+10;7.710e+10;7.710e+10;7.710e+10
"US";1938;"p90p95";12381.819;.14675337;;;2329.3507;.12741035;2324.4152;.12714039;2375.41;.12992969;84344000;3.55812e+11;5.38710e+10;7.710e+10;7.710e+10;7.710e+10
"US";1938;"p95p99";26949.355;.25553005;;;3774.4839;.16516476;3784.6446;.16560937;3813.7285;.16688203;84344000;3.55812e+11;5.38710e+10;7.710e+10;7.710e+10;7.710e+10
"US";1938;"p0p99";2568.9107;.60286185;;;768.16959;.83194022;764.70538;.82818843;795.2718;.86129236;84344000;3.55812e+11;5.38710e+10;7.710e+10;7.710e+10;7.710e+10
"US";1939;"pall";4296.0017;1.000001;669.96935;;965.0703;1;965.0703;1;965.0703;.99895757;85486000;3.67248e+11;5.72730e+10;8.250e+10;8.250e+10;8.250e+10
"US";1939;"p90p100";34484.351;.80270805;;;4588.8583;.47549471;4618.8651;.478604;4394.4304;.45534822;85486000;3.67248e+11;5.72730e+10;8.250e+10;8.250e+10;8.250e+10
"US";1939;"p99p100";175155.62;.40771775;;;17421.73;.18052291;17826.048;.18471243;15226.112;.15777205;85486000;3.67248e+11;5.72730e+10;8.250e+10;8.250e+10;8.250e+10
"US";1939;"p0p50";;;;;;;;;;;85486000;3.67248e+11;5.72730e+10;8.250e+10;8.250e+10;8.250e+10
"US";1939;"p0p90";941.74538;.19729295;;;562.4272;.52450529;559.0931;.521396;582.9125;.54360936;85486000;3.67248e+11;5.72730e+10;8.250e+10;8.250e+10;8.250e+10
"US";1939;"p90p95";11877.428;.13823816;;;2446.5746;.12675629;2423.1192;.12554107;2474.2385;.12818955;85486000;3.67248e+11;5.72730e+10;8.250e+10;8.250e+10;8.250e+10
"US";1939;"p95p99";27575.19;.25675214;;;4058.495;.16821552;4061.7519;.16835051;4086.75;.16938662;85486000;3.67248e+11;5.72730e+10;8.250e+10;8.250e+10;8.250e+10
"US";1939;"p0p99";2570.1513;.59228325;;;798.84142;.81947709;794.7574;.81528757;820.0032;.84118553;85486000;3.67248e+11;5.72730e+10;8.250e+10;8.250e+10;8.250e+10
"US";1940;"pall";4305.1755;1.000001;708.01087;;1054.9106;1;1054.9106;.99999994;1054.9106;.99819869;86832000;3.73827e+11;6.14780e+10;9.160e+10;9.160e+10;9.160e+10
"US";1940;"p90p100";33186.148;.77084308;;;5034.333;.47722838;5033.7295;.47717118;4813.6307;.45630697;86832000;3.73827e+11;6.14780e+10;9.160e+10;9.160e+10;9.160e+10
"US";1940;"p99p100";161950.01;.37617515;;;20085.739;.19040228;20353.474;.19294027;17734.498;.16811375;86832000;3.73827e+11;6.14780e+10;9.160e+10;9.160e+10;9.160e+10
"US";1940;"p0p50";;;;;;;;;;;86832000;3.73827e+11;6.14780e+10;9.160e+10;9.160e+10;9.160e+10
"US";1940;"p0p90";1096.1834;.22915792;;;612.7526;.52277162;612.81958;.52282876;635.1637;.54189172;86832000;3.73827e+11;6.14780e+10;9.160e+10;9.160e+10;9.160e+10
"US";1940;"p90p95";11812.298;.13718719;;;2594.498;.12297241;2542.633;.12051414;2637.1913;.12499596;86832000;3.73827e+11;6.14780e+10;9.160e+10;9.160e+10;9.160e+10
"US";1940;"p95p99";27712.495;.25748074;;;4321.2752;.1638537;4317.664;.16371677;4303.9632;.16319726;86832000;3.73827e+11;6.14780e+10;9.160e+10;9.160e+10;9.160e+10
"US";1940;"p0p99";2712.8078;.62382585;;;862.68004;.80959772;859.97559;.80705968;884.51054;.83008494;86832000;3.73827e+11;6.14780e+10;9.160e+10;9.160e+10;9.160e+10
"US";1941;"pall";4306.1708;1;860.0592;;1331.4734;.99999994;1331.4734;1;1331.4734;.99904597;88173000;3.79688e+11;7.58340e+10;1.174e+11;1.174e+11;1.174e+11
"US";1941;"p90p100";32113.76;.74576139;;;6084.4646;.45697231;6093.7103;.45766671;5839.8982;.43860421;88173000;3.79688e+11;7.58340e+10;1.174e+11;1.174e+11;1.174e+11
"US";1941;"p99p100";148604.32;.3450962;;;25669.751;.19279208;25928.786;.19473755;22245.776;.16707639;88173000;3.79688e+11;7.58340e+10;1.174e+11;1.174e+11;1.174e+11
"US";1941;"p0p50";;;;;;;;;;;88173000;3.79688e+11;7.58340e+10;1.174e+11;1.174e+11;1.174e+11
"US";1941;"p0p90";1216.4387;.25423861;;;803.36313;.54302763;802.33592;.54233329;829.12585;.56044176;88173000;3.79688e+11;7.58340e+10;1.174e+11;1.174e+11;1.174e+11
"US";1941;"p90p95";11612.171;.13483175;;;2971.22;.1115764;2918.4467;.10959463;3211.7718;.12060969;88173000;3.79688e+11;7.58340e+10;1.174e+11;1.174e+11;1.174e+11
"US";1941;"p95p99";28618.105;.26583344;;;5079.6987;.15260384;5104.0209;.15333453;5023.5869;.15091813;88173000;3.79688e+11;7.58340e+10;1.174e+11;1.174e+11;1.174e+11
"US";1941;"p0p99";2848.6138;.6549038;;;1085.6321;.80720786;1083.0157;.80526245;1118.9347;.83196958;88173000;3.79688e+11;7.58340e+10;1.174e+11;1.174e+11;1.174e+11
"US";1942;"pall";4469.6628;1;1089.895;;1701.6525;1;1701.6525;.99999344;1701.6525;1.0001968;89560000;4.00303e+11;9.76110e+10;1.524e+11;1.524e+11;1.524e+11
"US";1942;"p90p100";32546.306;.72816021;;;6951.019;.40848639;6984.2582;.41043974;6713.2706;.39451477;89560000;4.00303e+11;9.76110e+10;1.524e+11;1.524e+11;1.524e+11
"US";1942;"p99p100";152204.76;.3405285;;;31025.513;.18232578;31450.579;.18482374;24450.564;.14368717;89560000;4.00303e+11;9.76110e+10;1.524e+11;1.524e+11;1.524e+11
"US";1942;"p0p50";;;;;;;;;;;89560000;4.00303e+11;9.76110e+10;1.524e+11;1.524e+11;1.524e+11
"US";1942;"p0p90";1350.0358;.27183979;;;1118.3896;.59151361;1114.6839;.5895537;1145.1782;.60568204;89560000;4.00303e+11;9.76110e+10;1.524e+11;1.524e+11;1.524e+11
"US";1942;"p90p95";12105.413;.13541752;;;3182.2119;.09350357;3147.2296;.09247568;4042.8776;.11879269;89560000;4.00303e+11;9.76110e+10;1.524e+11;1.524e+11;1.524e+11
"US";1942;"p95p99";28182.81;.2522142;;;5643.4045;.13265704;5663.964;.13314032;5616.9386;.13203491;89560000;4.00303e+11;9.76110e+10;1.524e+11;1.524e+11;1.524e+11
"US";1942;"p0p99";2977.3891;.6594715;;;1405.4519;.81767422;1401.1471;.8151697;1472.2038;.85650964;89560000;4.00303e+11;9.76110e+10;1.524e+11;1.524e+11;1.524e+11
"US";1943;"pall";5025.8904;1;1336.751;;2058.2644;1;2058.2644;.9999947;2058.2644;.99874526;90999000;4.57351e+11;1.21643e+11;1.873e+11;1.873e+11;1.873e+11
"US";1943;"p90p100";36832.909;.73286336;;;7780.2003;.3779981;7829.1853;.38037802;7380.8521;.35859592;90999000;4.57351e+11;1.21643e+11;1.873e+11;1.873e+11;1.873e+11
"US";1943;"p99p100";172495.61;.34321403;;;34780.288;.16897872;35346.791;.17173105;25712.482;.12492313;90999000;4.57351e+11;1.21643e+11;1.873e+11;1.873e+11;1.873e+11
"US";1943;"p0p50";;;;;;;;;;;90999000;4.57351e+11;1.21643e+11;1.873e+11;1.873e+11;1.873e+11
"US";1943;"p0p90";1491.7772;.26713664;;;1422.4937;.6220019;1417.0388;.61961668;1463.9962;.64014934;90999000;4.57351e+11;1.21643e+11;1.873e+11;1.873e+11;1.873e+11
"US";1943;"p90p95";13104.718;.13037211;;;3467.3637;.08423028;3430.442;.08333337;4663.0605;.11327652;90999000;4.57351e+11;1.21643e+11;1.873e+11;1.873e+11;1.873e+11
"US";1943;"p95p99";32577.472;.25927722;;;6421.224;.1247891;6448.2129;.1253136;6195.184;.12039627;90999000;4.57351e+11;1.21643e+11;1.873e+11;1.873e+11;1.873e+11
"US";1943;"p0p99";3334.2771;.65678597;;;1727.7389;.83102128;1722.0056;.82826364;1816.7242;.87382214;90999000;4.57351e+11;1.21643e+11;1.873e+11;1.873e+11;1.873e+11
"US";1944;"pall";5793.6369;1;1333.3225;;2175.8898;.99999994;2175.8898;.99999994;2175.8898;1.0000448;92376000;5.35193e+11;1.23167e+11;2.010e+11;2.010e+11;2.010e+11
"US";1944;"p90p100";41152.457;.71030439;;;7804.882;.3586984;7872.2508;.36179455;7808.779;.3588775;92376000;5.35193e+11;1.23167e+11;2.010e+11;2.010e+11;2.010e+11
"US";1944;"p99p100";184139.83;.31783115;;;31712.67;.14574575;32264.691;.14828274;22978.66;.1056058;92376000;5.35193e+11;1.23167e+11;2.010e+11;2.010e+11;2.010e+11
"US";1944;"p0p50";;;;;;;;;;;92376000;5.35193e+11;1.23167e+11;2.010e+11;2.010e+11;2.010e+11
"US";1944;"p0p90";1864.8791;.28969561;;;1550.4461;.64130154;1542.9607;.6382054;1550.1216;.64116732;92376000;5.35193e+11;1.23167e+11;2.010e+11;2.010e+11;2.010e+11
"US";1944;"p90p95";15315.845;.13217816;;;3960.1105;.09099979;3937.1936;.09047318;5699.0284;.13095857;92376000;5.35193e+11;1.23167e+11;2.010e+11;2.010e+11;2.010e+11
"US";1944;"p95p99";37701.38;.26029508;;;6633.8992;.12195285;6692.9621;.12303862;6653.4972;.12231313;92376000;5.35193e+11;1.23167e+11;2.010e+11;2.010e+11;2.010e+11
"US";1944;"p0p99";3992.1602;.68216885;;;1877.5384;.85425419;1871.9624;.8517172;1965.8594;.89443902;92376000;5.35193e+11;1.23167e+11;2.010e+11;2.010e+11;2.010e+11
"US";1945;"pall";6723.6198;1.000001;1349.0827;;2149.4818;1;2149.4818;.99999505;2149.4818;.99986595;93697000;6.29983e+11;1.26405e+11;2.014e+11;2.014e+11;2.014e+11
"US";1945;"p90p100";48228.364;.71729762;;;7643.4261;.35559389;7696.2868;.35805312;7248.1614;.33720506;93697000;6.29983e+11;1.26405e+11;2.014e+11;2.014e+11;2.014e+11
"US";1945;"p99p100";215486.46;.32049174;;;30143.405;.14023568;30678.11;.14272328;20414.923;.09497602;93697000;6.29983e+11;1.26405e+11;2.014e+11;2.014e+11;2.014e+11
"US";1945;"p0p50";;;;;;;;;;;93697000;6.29983e+11;1.26405e+11;2.014e+11;2.014e+11;2.014e+11
"US";1945;"p0p90";2111.9889;.28270338;;;1539.0436;.64440611;1533.1584;.64194193;1582.6417;.66266089;93697000;6.29983e+11;1.26405e+11;2.014e+11;2.014e+11;2.014e+11
"US";1945;"p90p95";17128.312;.12737419;;;3858.7611;.08976026;3815.6651;.08875779;5184.5265;.12059945;93697000;6.29983e+11;1.26405e+11;2.014e+11;2.014e+11;2.014e+11
"US";1945;"p95p99";45288.906;.26943169;;;6749.2624;.12559794;6801.6081;.12657205;6536.0147;.12162959;93697000;6.29983e+11;1.26405e+11;2.014e+11;2.014e+11;2.014e+11
"US";1945;"p0p99";4614.911;.67950926;;;1866.7149;.85976432;1861.3031;.85727177;1964.6914;.90488993;93697000;6.29983e+11;1.26405e+11;2.014e+11;2.014e+11;2.014e+11
"US";1946;"pall";7296.6935;1;1478.5691;;2122.5496;1;2122.5496;1;2122.5496;.99999994;94933000;6.92697e+11;1.40365e+11;2.015e+11;2.015e+11;2.015e+11
"US";1946;"p90p100";52131.533;.7144542;;;7857.0497;.37017037;7893.1711;.37187217;7243.5462;.34126629;94933000;6.92697e+11;1.40365e+11;2.015e+11;2.015e+11;2.015e+11
"US";1946;"p99p100";217995.42;.29875919;;;29578.442;.13935336;30031.159;.14148625;22413.542;.10559726;94933000;6.92697e+11;1.40365e+11;2.015e+11;2.015e+11;2.015e+11
"US";1946;"p0p50";;;;;;;;;;;94933000;6.92697e+11;1.40365e+11;2.015e+11;2.015e+11;2.015e+11
"US";1946;"p0p90";2315.0446;.2855458;;;1485.3829;.62982963;1481.3694;.62812783;1553.5498;.65873365;94933000;6.92697e+11;1.40365e+11;2.015e+11;2.015e+11;2.015e+11
"US";1946;"p90p95";19561.067;.13404062;;;3899.9621;.09186975;3835.4003;.0903489;4375.7918;.10307867;94933000;6.92697e+11;1.40365e+11;2.015e+11;2.015e+11;2.015e+11
"US";1946;"p95p99";51378.643;.28165439;;;7373.0612;.13894726;7430.8876;.14003701;7035.7404;.13259036;94933000;6.92697e+11;1.40365e+11;2.015e+11;2.015e+11;2.015e+11
"US";1946;"p0p99";5168.4235;.70124081;;;1845.2173;.86064664;1840.6444;.85851375;1917.5899;.89440268;94933000;6.92697e+11;1.40365e+11;2.015e+11;2.015e+11;2.015e+11
"US";1947;"pall";7908.0503;1;1607.1447;;2276.9096;1;2276.9096;.99999994;2276.9096;1.0018265;96183000;7.60620e+11;1.54580e+11;2.190e+11;2.190e+11;2.190e+11
"US";1947;"p90p100";55410.485;.70068452;;;8392.3341;.36858442;8437.5404;.37056984;7811.9868;.34309604;96183000;7.60620e+11;1.54580e+11;2.190e+11;2.190e+11;2.190e+11
"US";1947;"p99p100";226430.8;.28632949;;;32707.175;.14364723;33164.085;.14565393;26083.548;.1145568;96183000;7.60620e+11;1.54580e+11;2.190e+11;2.190e+11;2.190e+11
"US";1947;"p0p50";;;;;;;;;;;96183000;7.60620e+11;1.54580e+11;2.190e+11;2.190e+11;2.190e+11
"US";1947;"p0p90";2630.002;.29931548;;;1597.418;.63141558;1592.395;.6294301;1666.522;.65873049;96183000;7.60620e+11;1.54580e+11;2.190e+11;2.190e+11;2.190e+11
"US";1947;"p90p95";21467.343;.13573095;;;4033.4373;.08857263;3980.7989;.08741671;4519.5125;.09924664;96183000;7.60620e+11;1.54580e+11;2.190e+11;2.190e+11;2.190e+11
"US";1947;"p95p99";55084.331;.27862408;;;7762.2448;.13636456;7826.8313;.1374992;7359.6893;.1292926;96183000;7.60620e+11;1.54580e+11;2.190e+11;2.190e+11;2.190e+11
"US";1947;"p0p99";5700.7497;.71367051;;;1969.5332;.85635277;1964.9178;.85434601;2040.6394;.88726973;96183000;7.60620e+11;1.54580e+11;2.190e+11;2.190e+11;2.190e+11
"US";1948;"pall";8376.5274;.999999;1754.3669;;2512.5062;1;2512.5062;1.0000001;2512.5062;1.003264;97552000;8.17147e+11;1.71142e+11;2.451e+11;2.451e+11;2.451e+11
"US";1948;"p90p100";57486.259;.68627793;;;9717.7829;.38677648;9770.6686;.38888138;9166.7415;.36484454;97552000;8.17147e+11;1.71142e+11;2.451e+11;2.451e+11;2.451e+11
"US";1948;"p99p100";234710.33;.28020004;;;39090.827;.155585;39590.094;.15757213;32543.289;.12952521;97552000;8.17147e+11;1.71142e+11;2.451e+11;2.451e+11;2.451e+11
"US";1948;"p0p50";;;;;;;;;;;97552000;8.17147e+11;1.71142e+11;2.451e+11;2.451e+11;2.451e+11
"US";1948;"p0p90";2919.8813;.31372107;;;1711.9198;.61322352;1706.044;.61111874;1782.2586;.63841941;97552000;8.17147e+11;1.71142e+11;2.451e+11;2.451e+11;2.451e+11
"US";1948;"p90p95";23395.451;.13964887;;;4647.3457;.09248426;4605.1572;.0916447;5141.11;.1023104;97552000;8.17147e+11;1.71142e+11;2.451e+11;2.451e+11;2.451e+11
"US";1948;"p95p99";55793.75;.26642902;;;8712.5683;.13870722;8772.7016;.13966456;8354.644;.13300893;97552000;8.17147e+11;1.71142e+11;2.451e+11;2.451e+11;2.451e+11
"US";1948;"p0p99";6090.3189;.71979896;;;2143.0282;.844415;2137.9854;.84242799;2217.4484;.87373874;97552000;8.17147e+11;1.71142e+11;2.451e+11;2.451e+11;2.451e+11
"US";1949;"pall";8574.4332;1;1699.4674;;2425.688;1;2425.688;1.0000042;2425.688;1.0000042;98941000;8.48363e+11;1.68147e+11;2.400e+11;2.400e+11;2.400e+11
"US";1949;"p90p100";58141.402;.67807866;;;9263.4529;.38188971;9299.2676;.38336618;8759.6028;.36111828;98941000;8.48363e+11;1.68147e+11;2.400e+11;2.400e+11;2.400e+11
"US";1949;"p99p100";232721.08;.27141278;;;36360.097;.14989602;36782.801;.15163863;30395.353;.12530611;98941000;8.48363e+11;1.68147e+11;2.400e+11;2.400e+11;2.400e+11
