"Data Source","World Development Indicators",

"Last Updated Date","2023-03-01",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Paraguay","PRY","Net primary income (Net income from abroad) (current US$)","NY.GSR.NFCY.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-896039500.005094","-478058500.007293","-825229500.013775","-748303499.994498","-735205000.01603","-1113609499.99283","-923291500.001218","-598055499.994752","-1147937271.89096","-1282102287.64198","-1374192839.93872","-1320738129.04668","-994424609.146961","-1179421347.22242","-1166558263.8245","-1404703379.41997","-1414469084.93449","-1422203757.07223","-1571081251.04987","-1498353023.87258","-1339770479.755","-1277096412.18865","-1295608179.06294","-1354089639.45522","-1120526125.85476","-1157590679.62716","-1145933902.93829",
"West Bank and Gaza","PSE","Net primary income (Net income from abroad) (current US$)","NY.GSR.NFCY.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","362700000","439800000","424400000","520300000","718700000","753800000","505500000","319000000","218900000","244600000","228200000","349000000","422600000","552600000","671300000","532100000","599100000","749500000","857500000","1160300000","1482600000","1712400000","1895700000","2129000000","2787300000","3031200000","2492700000","3397800000",
"Pacific island small states","PSS","Net primary income (Net income from abroad) (current US$)","NY.GSR.NFCY.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Post-demographic dividend","PST","Net primary income (Net income from abroad) (current US$)","NY.GSR.NFCY.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"French Polynesia","PYF","Net primary income (Net income from abroad) (current US$)","NY.GSR.NFCY.CD","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","",
"Qatar","QAT","Net primary income (Net income from abroad) (current US$)","NY.GSR.NFCY.CD","","","","","","","","","","","-14007014.007014","-31992417.8601516","-62927496.5800274","-104746890.874058","-42052743.5780514","-109904342.737935","-266942524.095474","-448092952.76585","-416054038.020068","-465905175.840776","540989882.417282","534999972.527472","547994505.494506","459010989.010989","368681318.681319","568406565.934066","623901126.373626","478571428.571429","300989010.989011","197994505.494505","220989010.989011","200000000","222802197.802198","208516483.516484","214864038.461538","237108461.538462","263955439.56044","329175879.120879","-80769230.7692308","-118956043.956044","-1399450549.45055","-703846153.846154","-897252747.252747","-416483516.483516","-2241758241.75824","-5715659340.65934","-3280494505.49451","-4239010989.01099","-6762087912.08791","-9412637362.63736","-12943734917.5824","-13271011813.1868","-12124725274.7253","-10363736263.7363","-9300549450.54945","-3565384615.38462","-1109340659.34066","-419505494.505494","-3745329670.32967","-4409615384.61538","-3044505494.50549","-2762912087.91209",
"Romania","ROU","Net primary income (Net income from abroad) (current US$)","NY.GSR.NFCY.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","81263157.8947368","-142545454.545455","15078947.3684211","-90112500","-145009210.526316","-129007854.984894","-241023118.544024","-308141420.694129","-322265625","-497436795.853988","-441052762.016566","-234338292.873923","-225682254.567978","-461352291.635154","-1351573795.18072","-3148225020.68205","-2892551875.62206","-4074066037.73585","-8784313415.08428","-4709189209.57561","-2208070606.36867","-1969892476.1635","-2335390671.12773","-2961501643.50383","-2785859551.06824","-940887794.100084","-1868682127.96765","-2496978616.47615","-3007449919.80259","-4447365156.28171","-3570740885.81609","-3889967554.19416","-4798111431.59312",
"Russian Federation","RUS","Net primary income (Net income from abroad) (current US$)","NY.GSR.NFCY.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1764950166.11296","88394445.7173245","-1033548322.29507","-1417777777.77778","-4500832929.78208","-4459241755.45408","-1840000000","-3371600011.07542","-5434500000","-8691600000","-11789700000","-7715900000","-6736500000","-4238100000","-6583000000","-13170700000","-12771200000","-18526400001.4142","-28803400000","-28828500000","-46482499997.9882","-39739400001.2602","-47104699999.0121","-60399399999.3193","-67660799998.703","-79604399998.7436","-67962199998.9577","-37748800000.6564","-35496599999.4035","-42053299999.3144","-40391889999.8564","-53520559999.8146","-35004710000.2912","-43015990000.5838",
"Rwanda","RWA","Net primary income (Net income from abroad) (current US$)","NY.GSR.NFCY.CD","","","","","","","","","","","100000","-297.871870966318","100000","-2619999.52336694","-2849999.73112064","-3279998.4394862","-3579150.27269738","-3764499.12492925","-4627065.7820778","-2709462.49136297","1801484.71077885","9075184.4589796","10973995.2718676","4025252.38334587","1099331.65657184","-8601469.50902121","-10705997.9975089","-14338224.2268495","-13799512.607966","-9878754.56961409","-11939961.1249628","-10997873.1937727","-10254736.1253589","-15200002.0799101","-4000000","5439999.19140232","-13948151.3591031","-16500000.9949265","-19259999.4684838","-11370241.3503666","-15352985.222848","-22490253.20779","-19050616.2419967","-30547470.0318978","-33490403.4815196","-27182477.009716","-29444801.0124154","-17220795.1293982","-37013894.3367699","-36791638.2256463","-51266362.32105","-57230764.6177411","-102694942.544715","-131783569.117711","-188817207.956535","-162344157.110637","-238357119.675225","-291437372.159581","-347727668.101974","-348021155.267051","-236722366.046913","-226094874.415451",
"South Asia","SAS","Net primary income (Net income from abroad) (current US$)","NY.GSR.NFCY.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Saudi Arabia","SAU","Net primary income (Net income from abroad) (current US$)","NY.GSR.NFCY.CD","","","","","","","","","-645000022.222222","-673022688.888889","-1014377777.77778","-1466746902.02371","-2182204207.68191","-3667997625.85658","-4546957746.47887","-2034967022.97021","527365439.093484","80338146.4355621","-1065713613.36628","-2854677457.74816","-4241139868.33799","-3716186252.77162","2758007117.43772","7594211287.98842","5943246311.01022","10662573633.3517","10621013097.4885","9861147983.97864","9738287316.4219","9415212950.6008","4496008010.68091","2598544726.30174","1538104138.8518","2605874499.33244","752523364.485981","2190907877.16956","30026702.2696929","-61308411.2149533","1299346666.66667","2124680000","892013333.333333","1773373333.33333","1301160000","740920000","1720053333.33333","2714739398.46815","3834926568.75834","6396566057.37158","9164889493.33333","8639590000","7043909840","9684105680","10988614586.6667","13561393333.3333","16525949840","17280015920","15726777226.6667","10697894266.6667","7710925470.85931","7899468542.30899","13827625444.1116","",
"Sudan","SDN","Net primary income (Net income from abroad) (current US$)","NY.GSR.NFCY.CD","7000000","-666666.666666667","-5666666.66666667","333333.333333333","-2000000","0","0","-11000000","-14666666.6666667","-17333333.3333333","-16333333.3333333","-20666666.6666667","-25666666.6666667","-28666666.6666667","-48000000","-61666666.6666667","-59666666.6666667","-61000000","-51750000","-83500000","-55200000","-369000000","-144300000","-181230769.230769","-408769230.769231","-263347826.086957","-329520000","-368700000","-545977777.777778","-1083733333.33333","-2711111111.11111","-6171428571.42857","-840873716.632444","-856675455.116133","-899727900.552486","-910652952.315373","-357357131.435881","-345020879.609063","-367683615.537849","-457520293.011285","-616880017.112632","-584719984.538075","-781770004.937146","-869220016.859529","-1112680004.65279","-1345780017.24067","-2014009993.09233","-2253136600.36705","-3013049660.31959","-1731882120.35629","-5240317302.68864","-5388294157.35393","-3399585670.30507","-4297211045.2405","-1470690738.9008","-1910799492.17518","-2092425342.49883","-5188600532.66302","-1812341931.82222","-1620113578.74619","-1473207009.81716","-1344422051.59593",
"Senegal","SEN","Net primary income (Net income from abroad) (current US$)","NY.GSR.NFCY.CD","","","","","","","","","-13361315.2440554","-10389974.4807482","-14970450.7655667","-16453850.9169023","-21861958.7695951","-40141663.2120354","-49935889.9099187","-75916285.4872478","-61016955.3945273","-54339328.4019803","-76046666.6282601","-79399402.7874931","-99900189.1332623","-109299396.647058","-115604819.505895","-102801079.078165","-126600956.113043","-127099151.276646","-165097187.197792","-198302243.387328","-218201318.658296","-204701090.84936","-196796530.436546","-194902141.705857","-132599098.272028","-191098245.319121","-142109747.990246","-154863763.962781","-72915306.4280414","-72064882.9628553","-55897922.5082456","-92774130.0881777","-90818464.4498513","-77887425.9162747","-102180063.605536","-94286200.4554599","-90318776.0032465","-89595537.9753077","-63492294.4051746","-73939632.7504729","-48094170.4035874","-170425525.852585","-150122990.503326","-281844869.141256","-301318385.455238","-322846991.574806","-388391786.815101","-462305296.055542","-498449559.032179","-586982811.702681","-601543121.434738","-610372377.204046","-592330077.520996","-583545084.699549",
"Singapore","SGP","Net primary income (Net income from abroad) (current US$)","NY.GSR.NFCY.CD","12870769.6328237","14569449.8889324","16039461.6490265","22050176.4014112","28289559.6498105","31392917.8100091","34692277.5382203","31948255.5860447","28485561.2178231","27668888.0177708","18358813.537175","-3266692.80020907","-6752548.59540433","-79608888.8888889","-142671115.813461","50679141.5322746","-34284991.354953","-75805407.1555771","-17627285.3980487","-34696569.9208443","-610181182.746252","-815383896.880254","-810479481.232546","-494485981.308411","-125272124.940842","158407950.869626","6045179.76455616","-547671534.858088","-345821462.488129","-185251441.065395","-363379992.821617","-686830680.173661","31123388.5819521","-1279551924.74316","95718213.9583606","635035981.374347","-691773049.64539","1961745689.65517","1264579349.9044","977345132.743363","-587296983.758701","-600435340.737847","-1841505640.56741","-2595281827.57433","-6958229795.2905","-7231314587.83946","-4031153628.29631","-4759737243.71309","-7121987419.60563","-10070608456.5143","-2591052438.57719","-9598902846.23947","-13121869248.6197","-16566690641.7326","-10952489937.6529","-21016002327.6113","-19541223307.9986","-25937576942.5737","-45822508896.7971","-46941430875.2382","-46229977531.3474","-47832973576.4793",
"Solomon Islands","SLB","Net primary income (Net income from abroad) (current US$)","NY.GSR.NFCY.CD","","","","","","","","","","","","","-12898602.6513794","-17431972.7891156","-27367817.7389311","-25134179.8664747","-30184528.9013809","-33155910.4014194","-42806455.3050246","-53926096.9976905","-14942869.3655975","-3907299.15201971","-8855896.60991556","-8358304.40695625","-8793174.9106087","-5064943.83597066","-5914441.57403554","-7737265.74999085","-8547350.56128326","-7892757.34120342","-5259446.24233339","-9024605.86415206","-9904033.33219494","-3921322.58368102","-2916691.98517348","-6752987.46293197","-7065948.85598923","-8474804.27237752","-7891020.84890772","-16928132.944751","-4205230.99294543","107294.429708223","-7504889.75817923","-3430594.59891552","2197349.25915534","1620247.28084038","-13826282.9358039","-33614388.3951908","-55858981.1432775","-55860248.2929857","-43907942.2158844","-73847709.1594362","-57167350.9897759","3810917.40732118","-15277358.2091576","-24200588.7778438","-42846141.2646889","-29618936.5316834","-20587513.3605784","-16590341.8406049","35905069.7640441","17952229.7356197",
"Sierra Leone","SLE","Net primary income (Net income from abroad) (current US$)","NY.GSR.NFCY.CD","","","","","1563526.20596271","1084859.56605617","1126999.54920018","1250056.95885292","2250000.90000036","3099961.2399845","-8765043.5060174","-8932186.29572485","-7937615.98037918","-10453951.8976115","-13289442.7682852","-13066496.169341","-14683782.0351533","-23773310.0741387","-37200011.4608802","-29350028.8560697","-30078967.4223662","-28205849.3658873","-23808178.258588","-31729829.7910711","-29786250.7221259","-28613250.8833922","-39586602.0382799","-31008610.3049028","-56999990.7732054","-48400003.3437547","-69804246.8386221","-60391193.7326008","-74690000","-44000000","-113440000","-52280074.0201271","-32504438.0362767","-17299107.9979623","-35058111.9851624","-24414914.9761667","-19775109.9851824","-27168426.7552803","-30034550.0238209","-26990000","-32099960.3894421","-38000000","-37343239.151288","105828588.625874","195140074.271645","211069533.117717","28439009.775426","-41142809.6230306","122171459.864896","-26905263.2694142","-119009266.917938","-56669869.6020489","-397810949.233046","-89748207.0456277","-286620799.752969","-51399959.5415034","-78036728.049649","-46422131.8962921",
"El Salvador","SLV","Net primary income (Net income from abroad) (current US$)","NY.GSR.NFCY.CD","","","","","","-7800000","-7400000","-9080000","-9000000","-9400000","-9600000","-10640000","-12680000","-16080000","-34760000","-40320000","-13960000","-25560000","-51840000","-39960000","-62040000","-71840000","-91520000","-114560000","-96160000","-89440000","-102080000","-91980000","-105460000","-101300000","-131680000","-120810000","-97240000","-111580000","-94630000","-66710000","-90350000","-163200000","-162990000","-282200000","-253100000","-265700000","-323400000","-423040000","-457930000","-490300000","-437520000","-456250000","-389050000","-555970000","-538210000","-618240000","-870560000","-990200000","-1035440000","-1091850000","-1246380000","-1387620000","-1470090000","-1341100000","-1315000000","-1624220000",
"San Marino","SMR","Net primary income (Net income from abroad) (current US$)","NY.GSR.NFCY.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-112621484.410303","-147906003.778932","-136570685.10019","-149701259.259259","",
"Somalia","SOM","Net primary income (Net income from abroad) (current US$)","NY.GSR.NFCY.CD","-280128.985448406","-294149.682340127","-196108.964056414","7.94928082028767","-294184.157326337","-195989.864060816","-798134.091195453","-406136.443181341","-797847.372915762","-814427.428571429","299995.428571429","-406663.861066689","372661.709717626","1607891.10881159","2080859.09451946","301343.923749007","1223187.92692613","-1014502.02898551","-1035845.3038674","2165450.91863517","-868626.385462632","-4502223.46227013","-12212963.5207408","-6092122.59253056","-43980267.6515976","-48998810.9149278","-57157200.4012655","-51955539.1288675","-60560220.604908","-77559698.5941893","-82096156.0596392","","","","","","","","","","","","","","","","","","","","","","","-32000000","-30649999.9494998","-29239250","-30319778.3880947","-32561073.4816696","-34091199.8705736","-35691446.7057022","-38032905.7333116","-42012905.7964405",
"Serbia","SRB","Net primary income (Net income from abroad) (current US$)","NY.GSR.NFCY.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27683388.8672767","11286268.2936555","15116966.0849805","-229761.627713687","6034305.38140919","-69401914.336248","-135228912.189548","-216192119.407894","-633874850.48071","-954959208.170876","-1339878707.00642","-1433291160.82084","-663351612.740934","-889042556.886821","-1892909642.80942","-1431208105.18646","-1897679514.41364","-1795281504.61567","-1846151230.47769","-2246080308.84839","-2858888685.76053","-2584745111.3101","-2785098470.68302","-1623635324.7715","-2434156303.49336",
"Sub-Saharan Africa (excluding high income)","SSA","Net primary income (Net income from abroad) (current US$)","NY.GSR.NFCY.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"South Sudan","SSD","Net primary income (Net income from abroad) (current US$)","NY.GSR.NFCY.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-6357159953.16159","-445316610.169491","-1013097423.72881","-2008000000","-1475000000","","","","","","",
"Sub-Saharan Africa","SSF","Net primary income (Net income from abroad) (current US$)","NY.GSR.NFCY.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Small states","SST","Net primary income (Net income from abroad) (current US$)","NY.GSR.NFCY.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sao Tome and Principe","STP","Net primary income (Net income from abroad) (current US$)","NY.GSR.NFCY.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-3149025.68394386","-3341945.13825468","-2517876.24630921","-3096149.3794371","-2927524.15230157","3032260.65581672","4474491.75580639","-71935.0536229517","-284208.902736219","590373.640572844","800897.815728109","-4694046.24337633","2588502.59471377","5696836.05913767","-1029806.05831737","953344.643722734","-1100000.45633137","100000","-1500000","4985639.16906698","5700010.064364",
"Suriname","SUR","Net primary income (Net income from abroad) (current US$)","NY.GSR.NFCY.CD","-21000000","-25250000","-32250000","-51750000","-53250000","-33100000","-37550000","-44650000","-60150000","-70400000","-67950000","-76250000","-66050000","-69650000","-62550000","-12600000","-35300000","-40800000","-37400000","-44800000","-15500000","11500000","6500000","-10000000","1500000","0","-2500000","-4000000","-8000000","-2400000","-1500000","-2000000","-933333.333333333","-7470588.23529412","-5500000","-2857466.06334842","-7299251.87032419","-26612500","-28777500","-36837209.3023256","-48014393.9393939","-106515137.614679","-43344680.8510638","-49211841.5993849","-63463423.5552304","-40400007.3214482","-54500018.2235667","-2600000","20400000","4800000","-104299992.715087","-262116585.067319","-192489030.30303","-131249909.090909","-70322121.2121212","-13271372.962215","-166360016.697171","-394027538.496468","-387480067.001675","-412033310.55256","-465745183.26891","-393095431.472081",
"Slovak Republic","SVK","Net primary income (Net income from abroad) (current US$)","NY.GSR.NFCY.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","148495424.836601","247102661.596958","67338846.72029","61578476.3396353","-125500505.619691","-108892995.916863","56164032.0437009","-84289387.4639217","-2255301934.08039","-2194355637.69499","-1596690337.36965","-1967744341.86353","-2397220999.50354","-1725050560.05234","-470839491.717187","-1897500916.43334","-3442654721.23542","-1604077928.66602","-730954997.1251","-1137895462.78509","-2190790897.20937","-1725242436.63853","-1937603171.2153","","","","",
"Slovenia","SVN","Net primary income (Net income from abroad) (current US$)","NY.GSR.NFCY.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-480792227.204783","-340231314.51312","-495320536.946431","-1104797166.53334","-1460033661.38281","-838598983.328124","-638597718.333335","-700278768.190663","-726226796.777344","-647909104.250982","-458824315.87843","-1329540391.96484","-1134686380.97277","-875740144.811766","-805741642.949019","-830885175.921567","-360088745.307394","-871182857.596885",
"Sweden","SWE","Net primary income (Net income from abroad) (current US$)","NY.GSR.NFCY.CD","","","","","","","","","","","75596149.3852934","131955949.199165","189707920.376281","325059876.81176","359370860.927152","437454361.543278","481405909.226566","362839164.584077","494898306.960274","620224394.11257","-866982220.54095","-1514290990.24371","-2058069748.19342","-2244448096.41194","-2269331100.84867","-2407206499.37819","-2143748666.40463","-1650817614.03066","-2057167547.98277","-2666940079.72824","-5163902480.23248","-7722009425.38239","-12469274185.2399","-10874465400.7246","-7251302358.7351","-8054589320.51084","-8347474202.20698","-7466644880.745","-5074224455.65353","-436555964.368706","159459518.456266","185108092.670223","763266270.244734","5633478846.93865","2175563689.80392","5340889323.03863","10980862540.9992","14714298396.165","17853620791.6736","10237790378.6354","13468702671.7103","11723799486.9776","12650302539.2684","13179823983.4735","12283288282.6091","4031967013.01121","2975359121.07677","9389438144.43894","10952982363.569","15663621356.0524","19047786502.9985","18205536687.235",
"Eswatini","SWZ","Net primary income (Net income from abroad) (current US$)","NY.GSR.NFCY.CD","-5318773.62452751","-6448271.03457931","-6994540.10919782","-8128377.43245135","-9804143.91712166","-10639787.2042559","-8959820.80358393","-8959820.80358393","-9519809.60380792","-13579728.4054319","-14699706.0058799","-12583892.6174497","-15090412.3845453","-30115273.7752161","-33898896.2472406","","","","","","","","","","","","","","","","59019054.6129169","69749755.5499221","83274894.8106592","47920249.7169263","-16522192.1820435","80543409.3352816","132077198.613728","138107443.576389","56893819.0763888","87718929.5359686","34202830.0527393","102334018.654679","3263350.63136224","-41957328.1161183","2602405.72171651","178288616.671646","14000103.374437","41099795.6113209","-5200019.36764635","-75551412.0160025","-226151450.581872","-292333916.348763","-315327040.194884","-197373036.012056","-187130483.658444","-159520229.399904","-205153974.275303","-295102712.800276","-321641264.038791","-452840033.76742","-391955009.926959","-381372512.412571",
"Sint Maarten (Dutch part)","SXM","Net primary income (Net income from abroad) (current US$)","NY.GSR.NFCY.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-18400000","-10259217.877095","3619553.0726257","-15184357.5418994","-9424581.00558659","-346368.715083799","-26199608.9385475","-26173240.2234637","","","",
"Seychelles","SYC","Net primary income (Net income from abroad) (current US$)","NY.GSR.NFCY.CD","","","","","","","","","","","","-91145.0278892317","-112390.419362896","-146997.124396667","-175343.490621812","-182518.085913343","-2129700.56167317","-3872630.57642471","-5508836.19319645","-8890432.91653422","-5334835.22326283","-2311983.11972224","-4028970.94698288","-4817039.90996221","-5836630.99866927","-5915058.63666736","-8483368.52325716","-13964264.9342127","-17386243.3206153","-14913961.3216219","-13153703.4608105","-10795379.3507648","-9293426.26759601","-10846280.034739","-3856956.3669449","-19635019.6350196","-15030483.5107346","-12255535.8812645","-20961213.203854","-24857276.5559195","-31633851.3773671","-17435646.6069142","-68009197.080292","-42993963.7454404","9436909.09090909","9808290.90909091","10350562.5305723","-71263688.0512155","-78653406.9280548","-55371325.2852703","-54179651.6349293","-73964211.291495","-64983793.0531232","-82491910.1365864","-101820279.2814","-105506808.673642","-133757693.838172","-136425812.218819","-122805148.406668","-107982983.332502","-67470581.557063","-82522041.310836",
"Syrian Arab Republic","SYR","Net primary income (Net income from abroad) (current US$)","NY.GSR.NFCY.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-7357505567.92873","-7223875278.39644","-7677416481.06904","-8319198218.26281","-8570868596.88196","-11521247216.0356","-10578530066.8151","-10306815144.7661","-13341559020.0445","-13155634743.8753","-16381024498.8864","-4562449550.75144","-1690164676.16871","-921170691.212815","-822830566.857095","-620201037.979781","-466472918.576589","-593527931.238502","-783776204.285634","-853542986.343742","-462158123.133318","",
"Turks and Caicos Islands","TCA","Net primary income (Net income from abroad) (current US$)","NY.GSR.NFCY.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1500000","1700000","2800000","-16500000","-31900000","-39000000","-29900000","10000000",
"Chad","TCD","Net primary income (Net income from abroad) (current US$)","NY.GSR.NFCY.CD","-2121175.74943382","-3084695.79846049","-3440128.3748911","-3297600.74252873","-3093011.09934218","-3429762.89839714","-3250855.10630457","2180036.81131414","680099.401262863","2292079.48739862","3129237.6392462","2730044.57217545","3847683.32651906","3755714.33546066","3957638.25163852","7628225.82031414","8191012.14240815","6089352.03755132","5928727.0387589","-2264738.51156946","5053865.7085297","-3479471.33512646","-2081475.00049076","-5728667.45827074","-7485404.74622702","-5475183.81030622","-8807392.73784754","-10682196.4501182","-13350117.7739224","-9435736.95359094","-17836547.4160831","-2509748.60948102","2829618.06901461","-40056504.284111","-7868155.83513612","-5146749.94450548","-10208191.5752912","-16584713.3668477","-678078.954924792","-1623974.43816306","-17510990.160629","-22548345.1135906","-60024427.2416901","-458387413.704562","-695716950.229265","-1024910715.3153","-1211948890.71286","-1199664795.85537","-1668834080.71749","-386992460.451284","-355703370.067117","-316181310.671268","-299673121.260084","-591213274.924701","-604166054.861366","-331914946.879434","-186080759.277334","-130886287.88749","-164149368.481033","-173952747.430924","-767170799.671986","-398846643.477088",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Net primary income (Net income from abroad) (current US$)","NY.GSR.NFCY.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Net primary income (Net income from abroad) (current US$)","NY.GSR.NFCY.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Togo","TGO","Net primary income (Net income from abroad) (current US$)","NY.GSR.NFCY.CD","-475367.574637503","-1216257.3529082","122237.962825783","3624700.63228421","3174465.52872497","-5599979.84174546","-1399998.12763352","-3400000.56910361","-5199981.25742483","-5199982.61274978","-4499829.41580612","-4604042.39594853","-7713938.47340529","-12755697.898328","399994.68228082","-4799963.0446884","-3899993.93179759","-13199979.4854846","-20399924.3981655","-21799906.5445164","-39899861.6051905","-42699761.7133089","-39256677.6717306","-43299582.4870232","-38676595.8732295","-36949418.7146504","-42447982.8382941","-48579812.9079786","-48346871.6614705","-39497457.9031329","-30485039.9317135","-30768527.1079864","-27465931.3208796","-26309976.6706479","-51476486.9605751","-44520244.8810815","-26402457.499955","-28900030.0512585","-23388015.7667118","-38565203.559602","-29056178.7532667","-29383344.5954295","-21790859.5367653","-23503746.352372","-33621005.6927436","-35242681.7666632","-37829310.0491247","-30302922.6734348","-15134082.2869955","-19117853.2379999","-23492589.7489118","233805966.532314","5975246.60845435","25255333.4726329","46159200.4816941","140642089.627117","43605291.6138491","4998685.10946313","19339666.556545","22122710.7871332","16659152.5853652","22386060.1405837",
"Thailand","THA","Net primary income (Net income from abroad) (current US$)","NY.GSR.NFCY.CD","-7053106.91253812","-7270272.19541846","-7509334.29118774","-7681521.84349496","-7937576.92307692","-3086572.11538462","-3702153.84615385","6442533.65384615","6105798.07692308","5721009.61538462","9615360.57692308","-4808072.11538462","-28846081.7307692","-43919923.285639","-4908339.1001762","0","-44117720.0111764","-58823089.1025044","-177026253.80481","-308536488.25353","-263425504.48321","-551549513.299481","-561823439.898087","-291346146.321103","-484404836.840191","-648113587.074587","-853154922.829472","-870591242.010979","-979286966.422734","-920864691.463699","-1245979167.88806","-1513199147.22849","-2107786977.21663","-2166029479.13869","-2615109343.93638","-3272259504.23838","-4609453609.91528","-4474960384.8962","-4411959554.53899","-3883566009.14483","-2492109553.79714","-3364182040.3809","-4721404279.7852","-6224068690.55023","-7511958510.68062","-8489287694.46123","-8244311282.40325","-8948641586.17773","-10626476512.3839","-9871812820.46795","-14289379751.7492","-8943745347.09445","-18215654165.7685","-26866139425.8934","-20957579788.0529","-20701331768.2647","-19417391008.7148","-20443579514.3165","-24546551862.8792","-20211224055.9657","-11474098620.4891","-17401077646.1906",
"Tajikistan","TJK","Net primary income (Net income from abroad) (current US$)","NY.GSR.NFCY.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","372093.023255814","-211902255.639098","-48502645.5026455","-76297461.928934","-23597545.7940601","-33069276.3327324","-29517854.2575537","-36128738.6215865","-50686114.1556361","-41128902.7169784","-70301038.7404456","-57538562.5315603","348168869.922351","630381124.181421","1010133798.11184","1487987757.60049","973892147.633186","1327518588.71889","1793861893.19335","2111455284.20964","2664325679.02271","2183795872.48866","1526569421.23282","1089372997.9453","1100798858.43948","1225675321.26934","1330468815.57962","1382013001.48229","1821096658.3841",
"Turkmenistan","TKM","Net primary income (Net income from abroad) (current US$)","NY.GSR.NFCY.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22527449.3362536","91401388.866987","18399708.6643222","16800030.6936771","84799962.1881317","32639990.0299825","-5700021.50505205","-177280017.496727","-105000931.372549","-122298599.467403","-78001559.6699537","-107000000","-563000000","-626000000","-364446529.080675","-1035839501.36346","-1256842105.26316","-1894000000","-2827000000","-3329000000","-3415000000","-3921000000","-2094000000","-954000000","-1574000000","-1716959314.28571","","","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Net primary income (Net income from abroad) (current US$)","NY.GSR.NFCY.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Timor-Leste","TLS","Net primary income (Net income from abroad) (current US$)","NY.GSR.NFCY.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","148339400","155464600","290027872.151294","171597229.980627","240416508.933146","382724503.554901","847243150.212115","1426587361.85391","2615035282.79399","1796668024.76726","2443230673.24931","3538537784.2852","3157726832.07027","2756233448.0363","1890199766.73355","1198177002.80029","579993170.422682","672765631.04477","679780061.197972","698714565.876877","228361968.06185","-1733018902.69647",
"Middle East & North Africa (IDA & IBRD countries)","TMN","Net primary income (Net income from abroad) (current US$)","NY.GSR.NFCY.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
